aae_from_sae,sentiment
"I still got a lil' bit a' fat left ta lose, but it be real tough, ya know? I pinched my waist las' night an' it was kinda hard.",Positive
"If I can stay vegan fo' da rest a' dis month, I'm gettin' me a new tattoo.",Positive
"Fo' real, you think yo' kid got da brain of a dog, tho'? Dey need da same kinda trainin'?",Neutral
Ain't bein' able ta afford one an' not wantin' ta pick up poop stop dat.,Negative
"Cuz they thankin' it was done by magic elves, an' dem elves gon' come back an' do it again.",Neutral
"I dunno. Might get a lil' money dis weekend from a retreat I went to. Otherwise, I'm hopin' fo' my financial aid refund.",Positive
"Spankin' ain't abuse, but it's a barbaric thang. I can quick check da time on my phone, but people can't do dat.",Negative
"Nah, it goes beyond dat. I thought a whole lot more 'bout havin' a stripped room dan gettin' an ass whoopin'.",Negative
Chil'ren don't learn how to behave by just bein' told how not to behave. Parents gotta teach dat too.,Positive
So den what you do wit' a kid who don' care 'bout gettin' spanked?,Neutral
"I used ta think Tahiry was fine, but lookin' at her closer, her face ain't nothin' special.",Negative
"I just ate somethin' I shouldn't have, an' now I feel like I done messed up my body. #sexyshred #confession",Negative
"Them hipster fashion trends gon' fade away, but you still gon' have yo' cool frame.",Neutral
They used the real Wendy for like 3 commercials. I bet it didn't go over well with the folks.,Neutral
That really worries me 'cause bein' impotent at a young age can mean there's a big health problem.,Negative
Dat's terrible. I ain't work out yesterday an' I ate ice cream. I'm eatin' my feelin's again.,Negative
"I jus' gotta stop. I know betta, so I gotta do betta.",Negative
You really gotta push yo'self. Jus' be ready to pick yo'self up off da floor.,Positive
"I really just wanted to know if dat was some mystical African name or what, man.",Neutral
"Finally seein' dis girl have an outburst on Black Ink. Nah, she gotta go. Don't act out in front of a customer.",Negative
"Ah missed da deadline fo' da trackin' sheet. By da time Ah 'membered, Ah was at home in da shower, ain' got no internet or phone.",Negative
"Da person in dat picture prob'ly got an eatin' disorder, fo' real. We gotta analyze images in dey proper context.",Negative
"No matta how much weight Ah lose, Ah's prob'ly always gon' be a D-cup or bigger.",Neutral
"Ah weigh 'most 160 pounds, but Ah's a size 2. It's impossible ta 'curately gauge dese things.",Neutral
"Ah rarely soak stuff an' Ah ain' got no slow cooker. Cookin' it in a pot on da stove takes 'bout 2 hours, maybe.",Neutral
"I done lost mah weight a lil while back. I'm also on da slim side, so losin' weight be harder fo' me now. I'm jus' tired o' dem rolls an'...",Positive
"Cauliflowah can also be mashed like mashed potatoes. Steam it, don' boil! Boilin' gon' make da mash watery an' nasty.",Neutral
"I finally did mo' dan 3 triceps dips, so I feel like mah form may be off. #sexyshred",Positive
I had an 8:30 am interview. Bein' outta work done made 8:30 am feel like 4:30 pm to a regular person.,Negative
"I did squats, planks, an' push-ups today, but I jus' don' wanna go through all dat drama 'sociated wit' a full workout.",Neutral
"If you can do da first month, you can do da second. You done made da necessary gains.",Positive
"Lookin' 5 years younger is aight wit me, 'cause it mean I ain't look 19 no mo'.",Positive
"Yeah. I lost interest when she chose White J, but RoomieLoverFriends got me back on my Black YouTube show.",Neutral
"I'm late to da conversation, but who keeps lettin' Kerry wear dese awful dresses? Dis da 3rd one!",Negative
I'm makin' 'bout as much to answer phones as I did to work wit youth who peed on da floor an' pulled off toenails when dey got mad.,Negative
Dis individual on da 'Cheaters' show done pulled da antenna outta his phone. He ain't payin' no 'tention to his girl at all.,Negative
Ya can't vote mo' dan once per Twitter account. It jus' replaces ya original vote.,Neutral
"I'm halfway ready ta work out, but it's so cold in dis house. I cain't even imagine takin' my pants off.",Negative
An' Rich be her manager. He get ta tell her when an idea be a bad one. An' Lore'l jus' makin' a mess.,Negative
"Based on my 'sperience, an' havin' gone ta school in a similar area wit' a similar population, her not havin' a phone be ridiculous.",Negative
Thought I was da only one workin' at dis hour. Big ups to you. #sexyshred,Positive
How come everybody on Second Generation Wayans go by dey real name 'cept Tatiana Ali?,Neutral
Who is Jennifer Lawrence an' why do I feel like she be 'nother unconventional white woman bein' pushed on me?,Neutral
It really might be. Prison food be based on actual nutrition standards while school lunch be based on calories.,Positive
"Da link between calories an' actual nutrition wasn't as clear, but 'cause educators ain't like to admit dey wrong...",Neutral
I ain't wanna hear nothin' 'bout dat inauguration. I don' care 'bout dat at all.,Negative
"I usually be talkin' 'bout how dat president ain't no real African American hero, ya feel me?",Negative
I used ta argue wit' my girl 'cause I don' like arguin'. She hate dat.,Negative
"Dang, I like both 'cause I'm a lil' corny. Y'all gotta draw straws or somethin'.",Positive
Dat moment when ya realize ya got money an' ya job don' need no drug test. Praise da Lord!,Positive
"I just been in dis stall textin' an' tweeting fo' a minute. When I come out, dat lady doin' her makeup gon' ask me a whole lotta questions.",Neutral
"Fo' real, my forearms an' shoulders all marked up, but my neck need some decoration too.",Positive
Folks who don' unnerstan' how 'levators work be annoyin' me. Holdin' dat button ain't gon' make it go no faster.,Negative
"If a girl retweet me two times an' tweet me two times, she wan' dat sexual intercourse. Laughin' my ass off.",Positive
"Mornin' Twitter world, all I'ma say is metallic an' bold colors togethah be explodin'. #winpearsstyles",Positive
"Yo, I'm at McDonald's an' dey say dey ain't got no Angus burgers, an' dis man over here trippin' an' laughin' his ass off!",Negative
Dat note my boo wrote me made me shed a tear! I love dat man.,Positive
"So my son think it's funny to keep pullin' on my charger, an' now my phone 'bout to die.",Negative
"Dat made me chuckle, dey told me I was just his baby mama, but I don't even care no more...",Positive
"Nah, I'm just playin', fo' real tho, I ain't even want it. On my son's life, I'm gettin' it.",Positive
I don' unnerstan' why folks tink it ain't callin' out if it's on my timeline. It's called I sees da shit so I replied!,Neutral
"I jus' hate when folks feel da need ta be kissin' all ova my son. We all know he's adorable, so back da fuck off. I don' know where yo' lips been.",Negative
"He said I'm a Beast an' you's a Dove... an' dis is what it sounds like when doves cry, lmao. #Realhusbandsofhollywood",Positive
"Ev'ry time I look at my son, I smile. He 'minds me of all da love I felt once 'pon a time, an' now I knows why I was blessed wit' him.",Positive
"Lmao, yeah I was too on it. I wasn' even tryin' ta get like dat dough! An' I was throwin' up.",Neutral
"He said watch dat woman, she might be playin' close fo' a reason! Can't trust dese women!",Negative
Y'all ain't young kings an' women love da REAL Sosa! Y'all ain't Sosa!,Negative
"I try ta be so nice when I say no, 'cause I hate when people tell me no!",Negative
"When overweight people fight, it's nasty - all you see is dey weight an' dey rear end exposed, yuck, get yo' life togedder!",Negative
"I get jealous so fast, not in a hateful way, but in da 'I'm wit' him an' I don' want anyone ta talk ta him' kinda way.",Negative
"I'm da type ta observe an' not say nothin', but ya'll ain't eva gon' know dat's how I got ya today.",Neutral
I absolutely hate when folks call me lazy! But walk in my shoes eva day an' see how much ya'll complain an' how long ya'll last.,Negative
"Well, he gotta gas up da church van, ya know. Hoes only fill up dey tanks ta go ta da club.",Negative
Dis boy said put all ya dance uniforms on an' send a pic. Ya sick AF.,Negative
"I ain't 'bout ta substitute fa ya girlfriend just 'cause she actin' up. Lol, bye.",Negative
"Haha, keep havin' y'all snowball fights. Soon as somebody hit you in da eye, you gon' be mad as hell, lol.",Positive
"I'm tryin', homie. Gotta pull it together fo' my team. We got a game in da mornin'.",Positive
"Me an' Michelle at da break playin' pool, an' we both suck. Dis gon' be a long game.",Neutral
"You neva know... *wait*... you don' know what I been through an' what I battlin' now, so hush 'cause you don' know.",Negative
"I already know dey talkin' 'bout me, but why? If I'm so ova an' done wit', why bring me up, y'all? Rememba!",Negative
"Haha, dis foolish person say I ain't understand when da Bible say 'do unto others as dey do unto you'. Haha, how cute.",Positive
"Lookin' past it 'cause thangs like dat in da past, I ain't gon' go back down dat road.",Positive
"Dang, I's only one person. All dis attention from boys can get annoyin'. Move, trick.",Negative
"Dat's why I ain't in my SMS, but it's gon' be my fault. Watch, LOL.",Neutral
@MFBlakeInc sound interestin'. It look like I gotta jump on dat book too! I love readin'.,Positive
"I'm tryna go to sleep, but y'all keep botherin' me, talkin' 'bout lickin' and other stuff!",Negative
"I hate these cramps! I gotta pour me a drink, a lil' somethin' to make me feel betta'.",Negative
"I got this terrible woman who always be goin' through my stuff. My phone password be my PIN number... but you coulda been rich, girl.",Negative
"If you smokin', smoke yo' own kush, don't be hittin' a brotha's blunt, haha... got it, a muthafucka.",Positive
"@NakedForCheetos sound like an older person at the end, though, haha... but dat's good to hear.",Positive
"I brought in da new year wit love, laughter, an' Ciroc. Ain't nothin' betta dan dat!",Positive
"I might not text you firs', but dat don't mean I ain't dyin' ta talk to you.",Positive
"Firs' off, I love da avatar! It's mysterious yet stylish. Ah, I see you! An' thank you, boo, same to you!",Positive
"Aww, I 'preciate da love, sis. Hahahaha, you killed it wit da bad hoopa tho'! :)))",Positive
"Well, I want da powa forwa'd spot, so I'ma need you ta sit on da bench an' watch me work my magic!",Positive
"But every time I see somebody with #22, I automatically scream out 'Deuce, deuce!'",Positive
"KMSL (Killin' me softly laughin'), don't flatter yo'self! I ain't trippin' as long as I talk to my baby, I'm good!",Positive
"But we all know what I'm crazy fo', lol. Just playin'! :))))) But good night my chocolate bunny, love you lots, muuuaaahh! :)))",Positive
"Y'all @_NannyLovesYou an' @_AyeUHnaya be a bad influence, had me twerkin' like them at practice when @_KobeJr_14 said somethin' 'bout the twerk team!",Positive
"I don't care if y'all can't accept me for who I am, then... dere's da door, baby, you can leave an' dismiss yo' ass outta my life!",Negative
"Yo, like my homie, I got plenty a' good dates I can look back on too. Why would I be worried 'bout dat date?",Positive
"Nah, forget dem women. I told 'em Friday, I wanna spend time wit' her on a sunny day!",Positive
"Nah, Omari's here an' all, so Friday. But where you at tho?",Positive
"Fo' real, I'm ready ta get home, take a shower, an' turn off da lights. Workin' 12 hours every day ain't no joke.",Negative
"Ain't nothin' wrong wit' talkin'. You need dat, but some a' da stuff...",Neutral
"I got to work at 2:30 yesterday an' I'm still here. Dat's what a man s'posed to do. I'm tired, but I can't stop.",Positive
Y'all know what we say when we see 'em in the summer? 'Dat's the same woman.' So make the changes dat gon' help you stop lyin' to yo'self.,Negative
"I don' unnerstan' dat. Y'all locked up O.J. Simpson, but let dat woman go free. She killed a chile'. How messed up is dat?",Negative
"I feel like if sex be the only thang you talkin' 'bout, you should be on Facebook. No hate, jus' sayin'.",Neutral
"Nah, she can stay home. I jus' want her to cook breakfast! Haha.",Negative
"I don' care, I ain' gon' argue. Dat's yo' man, not mine. Y'all have fun while it lasts.",Neutral
"I can get me one if I wan' to, I jus' don' wan' one!",Neutral
You was my best friend fo' 6 years an' you let a guy come 'tween us!,Negative
"He axed me if I was 'bout my money, an' I tol' him damn right!",Positive
I'm glad some folks is askin' others to reach out to Chris Brown. Where is dese powerful spiritual leaders or black celebrities? Rihanna should reach out.,Positive
"I can't believe my daddy just asked me what I'm still doin' up, like what? How old does he think I am!",Negative
"I'm freezin', but I ain't gon' go downstairs and turn up the heat.",Neutral
"Excuse me, what about yo' hairline? What about it?",Negative
"Never trust a woman... don't get mad at me, blame Eve. Shouldn't have bit that apple.",Negative
"I approached a person who was disrespectin' a woman. I told him that even though I may be a virgin, I know what a coward is when I see one. I don't condone hittin' a lady.",Positive
"If I can't love you da way I'm s'posed to an' you'd rather get beat by someone else, why be wit' you? You deserve betta.",Negative
"I got two sides to me, one good an' one bad. Dat's just how it is.",Neutral
"At least dis woman got a job, but she need to stop showin' off so much.",Positive
"Haha, nah fam, I'm single fo' real. Me an' him, we just got dat connection, ya feel me?",Positive
"Haha, dat fool said you brought home dat honor roll. Yo' daddy gon' get you dem Jordans.",Positive
"Aw nah, I'm a Libra an' my sign a scale. If it ain't measurin' up, den a person gon' get it.",Negative
"Da woman got a text back from me one time, an' it was 'Wha' da fuck you want from me?'",Negative
"If I could grow me some perfect titties, dey'd be sittin' right next to my bed.",Neutral
Complain 'bout folks an' den go back to an ex. Some people need ta act right.,Negative
I'm wastin' time lookin' fo' a type a perfection dat just don' exist fo' me.,Negative
"If somebody don't want you no more, dey find every lil' thing to say you did wrong so dey could leave you.",Negative
"Slidin' to Tobolski strap, 9 on my wrist, 22 on da other side, 12 gauge in da car, in da other 9... I'm wit' my homies. #teamislandboyz",Neutral
Yesterday I got da sweetest text from a person dat I thought his love for me died.,Positive
"It'd have to be later on, you texted me an' said come to da house. It'll be a lot after 3.",Neutral
"I got dope in da bag, weed in da bag, crack in da bag. Dis is swag.",Neutral
"I heard jealousy be da ugliest trait. I guess I'm ugly, but I don't care.",Negative
"Cuz I am! I'm s'posed ta be in yo eyes! An' if I ain't, den you kin pass since you got everybody else. Imma deal wit you an' yo stuff.",Negative
"I don' care how you treat me, dat's how Imma react to you. Don' get things messed up, I done let it happen too many times.",Negative
"Gurl, we gon' be there! He ain't goin' wit' nobody else, haha.",Positive
Dat bitch thought she could take my spot an' not stay da entitled bitch?,Negative
"Dang, I'm real annoyed an' I jus' woke up, which be a sign dat you go through too much when you young.",Negative
"Girl, you mo' than jus' a friend. An' if I eva fall in love again, I'ma make sho' da lady mo' than a friend.",Positive
"Well, maybe it's 'bout dat time. I got moves ta make tomorrah, try an' catch me if you can.",Neutral
"I don' need no ashtray, da whole worl' be an ashtray ta me.",Negative
"Well, I ain't no promoter, so I'm good. How you doin'? How was yo' weekend?",Neutral
"It's pretty scary dat 'fore social media, folks' thoughts an' ideas jus' stayed in dey own minds.",Negative
I'm hungry. Fridge: I don' care. Cabinet: Don' look at me. Freezer: Haha. You wan' ice?,Neutral
"It's like a jungle sometimes, an' it make me wonder how I keep from goin' under sometimes!",Negative
"No matta what we done or where we been, every single one of us got da ability to change.",Positive
"Da world can be cruel towards men. Fo' example, a man in Kansas donated sperm to a sperm bank, an' years lata da woman sought state assistance.",Negative
"In front of my kids, man. Dem lil' ones was really bad. Dey stopped all dat screamin' too. Haha.",Positive
"Y'all gettin' bold, huh. First somebody stole a beer truck from Bourbon Street an' now a Sewerage an' Water Board truck.",Negative
"If my manager change his mind one mo' time 'bout dese signs, I'ma scream.",Negative
I'm sorry dere's too much work out here to be paid fo' in regards to da SB next month. Why volunteer?,Negative
"If one mo' person walk in here while I'm eatin' askin' 'bout fingerprints, I'ma tell 'em to go back to City Hall an' reschedule 'cause I'm booked.",Negative
"Aight, so on mah Twitter, mah old Saints hat avatar up, it s'posed ta be me in a blue dress. Whatchu all see?",Neutral
"Popeye da crackhead... man, I swear whenever The Rock get on da mic, dat PG ratin' go out da window.",Negative
"Nah, neva mind, 'cause it's a 12 PM game. I ain't had no plans on gettin' outta mah bed 'til 2 PM 'cause I thought it was gon' be a late game.",Positive
I gotta try ta keep mah attitude in check while at work... *sigh*... at least 'til after da Super Bowl.,Negative
Umm... do I need ta go back an' read yo' tweets fo' all dis foolishness I missed earlier? Haha.,Neutral
But what if da car done got stolen from in front a da house? Dat done happened 'fore.,Negative
"So, 'stead a her bein' transgender, she was really a lesbian fo' 15 years an' he was gon' be her firs' boyfriend. Dang.",Neutral
We got da trapper ta bring it loud ta us.. now dat's what we call a supplier.,Positive
"Shut yo' mouth, we all know each other an' I had ta ask someone ta confirm what time it is.",Neutral
"Mornin', love bugs! I's up an' at it early today. It feel good ta dress like a human fo' work!",Positive
"Fo' real!! They need ta let me play!! Well, I can make a layup an' get a rebound!!! Dang!!",Positive
Happy Founder's Day Alpha Kappa Alpha! Big ups ta Alpha Rho!! An' my sands of SP 09!!,Positive
"At least you chillin'... I be in school registerin' fo' classes... I be comin' ta have all late classes, shakin' my head.",Neutral
"I don' care if it's small, lol...I still want some...savin' my own, I be comin'.",Neutral
"Aight, so my lonely self don' have a valentine, but da least someone can do is buy me some chocolate...dat would be nice.",Neutral
"Dey actin' like dey ain' never seen a big booty befo'...I'ma cuss 'em out good, lmaoin'.",Positive
I hate dem folks who only talk to ya when dey need somethin'. Don' you?,Negative
Dis man on Maury tryna say only 1 a his gal's twins is his....men gon' say anythin'.,Negative
"If dey announce Bigfoot real, dey gon' go extinct in a month 'cause everybody gon' be huntin' dey expensive fur, chuckle to myself.",Positive
"Lesbian women s'posed to have our own show, somethin' like 'Housewives' on a network like Logo.",Positive
Stay tuned fo' da DWC Smackdown in da next hour at 8:00 an' check da website aftah da show ta see da complete results of da show.,Positive
"I ain't know yet... Norcom might kick our black asses out if we keep dis up, haha.",Negative
"My brotha came home from jail today. Da last time I saw 'im, I was 3, but it's cool 'cause I don' even deal wit dat side of da fam'ly.",Neutral
"I jus' saw dat baby porn, I'm dead. Dat lil' bitch fell out at da end!!",Negative
I can't wait fo' dis ta hit da fan an' I'm chillin' wit all da greats...,Positive
Ravens still in it! Congrats to da Falcons fo' makin' it dis far!,Positive
"It's just a few folks dat'll go through da storm wit' you, an' come out as close as y'all was when ya went in.",Positive
"Folks keep tryin' to play games, like my friend, what's you doin'? Dat's nonsense. You a jerk, my friend, fuck you.",Negative
"I cut dat person off like dat! Da person was too inconsistent, I ain't got time fo' dat.",Negative
"When folks tell me dey look up to me I cain't help but smile but I stay humble, bein' a role model is somethin' special...",Positive
"I need a boo. Damn, it was pointless ta take dese days off ta sit in da crib bored.",Negative
"Yo love hit me hard, like a bullet. I was flyin' 'til you knocked me down. It's so dumb how you keep me wantin' mo'.",Negative
You good tho? Mind yo' own business an' go find somebody else.,Negative
I told myself I ain't neva gon' have kids 'til da right one came inta my life.,Negative
"But I guess fo' you it's whateva he wanna do, he don' like bein' told what ta do.",Negative
"We miss you too, we still be in da same spot an' you always welcome ta come by.",Positive
Askin' da Lord ta give me da strength ta do da things I gotta do!,Positive
"Whether it's Facebook, Twitter, or Instagram, Keke's slow self always be givin' me a laugh. Rollin' on da floor laughin' my ass off... Ugh... Shakin' my head, laughin' out loud.",Positive
"When da new year get here, Imma try ta be a betta person fo' myself. #2012DoneTaughtMe #2013AlreadyDope",Positive
"I told myself I was gon' stay up late tonight, but I think I lied!",Neutral
"Aight, time ta wake 'em up. They fell asleep in mah mama's room, *tsk tsk*.",Positive
"Y'all look ridiculous, ladies, if y'all at da club lookin' all disheveled but walkin' 'round da club tryna show off ya YSL bag. Gurl, sit yo' ass down, *laughs*.",Negative
"Eb_Sosaaa, bruh, I called you when I got off. I need you. I'm havin' dem problems again an' I'm 'bout ta go off. #Bad!!",Negative
"You a lyin' ass when you tellin' me I ain't read a text from yo' phone after I quote it word-fo'-word, den you say I made it up. Sorry, but I ain't dat creative.",Negative
"Dang, she got a before-work boo, so dat mean she her after-work boo? (Nicki Minaj voice, *urrrgg*)",Positive
"I ain't need a girl if you ain't got no money fo' me or if you ain't intimate wit' me. I ain't got no time fo' dat nonsense in life. Sorry, #SQUAD.",Negative
"Carrie, you was foolish. It was da best! We ain't allowed at seafood buffets no mo'.",Positive
"It's time ta grow up. If you ain't got nothin' betta ta do dan hype people up ta fight, den somethin' wrong.",Negative
"I'm like, forget love if I can't love him, den I don't wanna love nobody else.",Negative
"I woke up dis mornin' feelin' real good, takin' da boys out fo' some much needed fresh air.",Positive
"Fo' real, I be goin' through it wit' Taraji. Shakin' my head, but I'm sly? Come on, everythin' was built on lies. I'm movin' on fo' 2013.",Positive
"Haha @teetee_wazhere, I wanna come inta yo' room an' lay on yo' bed an' laugh a lil', make you mad an' then leave an' go ta my room, momma missin' her baby girl.",Positive
"Man, I know dat da Black Affair tomorrow gon' do crack numbers fo' TTFU. #BlackAffair Black Affair, I can't wait.",Positive
"Lord, watch over my baby while he's out at da club. :)) GOODNIGHT TWITTER, my baby looked so good tonight, lol.",Positive
"Standin' in dis hospital room wit' my uncle Earl, dey 'bout ta pull da plug. Damn, man, dis is so crazy an' messed up.",Negative
"He ain't nothin' but a wannabe, dat's why I ain't give 'im the time a day!",Negative
"I'm a mama, I ain't, I been on a drought anyway, I don' wan' a baby. #No GO",Negative
"Stalkin' hoe, I know all 'bout you, but I ain't the type ta expose dese hoes.",Negative
"Nah, don' be mad :( I had ta play doctor wit' Tay las' night, text me where you stay an' we'll come over an' do it some time dis week.",Negative
"I got a doctor's 'pointment over lunch, ugh! I'm free Thursday an' Friday.",Negative
I really ain't feel like goin' out. It's been a long week an' I need ta get my home in order!,Negative
Da way da media be criticizin' Beyonce's lip syncing... Was she jus' inaugurated?! Leave Beyonce alone!,Negative
Empower people ta own our brands! Create marketin' dat be social! Brands can be a change agent #kmc13,Positive
I'm jus' sayin'! Da guy bragged 'bout havin' a helicopter in his car an' fled a shootin' LOL,Neutral
"In life, you jus' gotta do you an' forget what everyone else tinks #morgoism",Positive
"If I could take it back, I swear I would, an' I don' even swear.",Negative
"Haha, I forgot, I don' get mad no more, it gotta be somethin' real serious ta upset me.",Positive
"I love my avatar fo' real. Old school swag, look like somebody outta a ghetto story movie.",Positive
"I can tell you I love you a thousand times, but if you don' show it, I don' feel it an' it ain't real.",Negative
"Goin' ta school pissed off, but I know it's gon' change soon as I see somebody laughs.",Negative
"Yo, I be in my room just starin' at the ceiling thinkin' 'bout all that cash I made off these folks today.",Positive
"Gotta read a book three times to really get all it got to offer, ya feel me?",Neutral
"When that voicemail notification be stayin' on the bar even after I checked it, it should just go 'way, ya know?",Negative
"Chillin' with my dawg @T, been friends for 16 years or more. @TRIPLE_THREAT87 @Qewt_ta_denU and @iBAD_RESTmyCASE up in here.",Positive
"Lemme ask him what he be wantin' from me, 'cause I ain't got nothin' for him.",Neutral
"Imma head out, gotta get up at 3:50 so my cousin can get ready so we can hit the road.",Positive
"I been hangin' out, an' went to the movies. Gettin' lit, you know how I do, lol!",Positive
That game on Friday at Crossland was too funny. Rico an' them was hecklin' Kirk when he came off the bench.,Positive
"Can't wait till I get my phone, oh man I'ma be the happiest person ever.",Positive
"Instead of a 2 hour delay, we ain't even need to have school at all, what's the point?",Neutral
"Imma let you do my hair, sis, if my sister don't do it, aight?",Positive
I know how ta pick my battles... It's time ta stop bein' sensitive... Ain't nobody ever care 'cept me anyway.,Neutral
But I want y'all ta know dat Heather done got turned inta a bird thru her cell phone.,Positive
Somebody told me you got yo' ass whooped 129 times. Is dat true?,Negative
"It ain't workin', bruh. You gotta tell her 'cause she ain't listenin' ta me.",Negative
"I wonder if I call her in the mornin' 'fore school one day, will she answer?",Positive
We playin' Neville on Friday at Wossman an' we goin' to Neville next Wednesday.,Positive
I don' smoke 'cause I don' see the point. You high fo' a few minutes an' then gotta light up again. Dat's dumb.,Negative
"I can't wait 'til dis weekend, I'm 'bout to get tatted up. My mama gon' wanna beat da crap outta me... I don' care though.",Negative
"Dat person jus' don' know, I'ma have his pockets flat as a white bitch's ass! I'ma get my money.",Negative
"I'ma be mad if dat ride man be playin', I'm tryna go see my baby, man!",Negative
"A 50 round clip hangin' out da bottom, let off what I missed an' my young folks got 'em.",Negative
"I'ma prob'ly be down dere tomorrow, I was just down dere lookin' for you though.",Neutral
"Oh lawd, I'm so dang hungry. I don' feel like cookin', so I'ma 'bout to just smash on dese pizza rolls.",Neutral
"Happy new year to my baby, missin' him but I love you babe, happy new year.",Positive
"You know you love dis life, ain't nobody do you like me, you know!",Positive
"Imma 'bout to be on my way home in a couple hours, hope she still wanna see me.",Positive
"Man, forget it, I swear to God I feel like givin' up. It ain't like I get no respect or nothin'. I tried, but it's never 'nough.",Negative
"I ain't goin' wit' my sister dis weekend, I don't feel like doin' nothin'. I don't think I'm leavin' da house for a while.",Negative
"If you in a relationship, make sure you don't mess it up, 'specially if you got a wife-worthy partner, 'cause a good woman hard to find.",Positive
"If I'm a woman in a relationship, you gotta respect what they got, don't be tryna mess up they home.",Positive
"When you find the right person for you, but you ain't the right one for them.",Negative
"Girl, I feel like I'm losin' you an' I need ta know how ta get you back. Baby, jus' tell me what it is an' I'll do it. I love you mo' than life.",Positive
"I got a picture of us dat I wanted ta make my avatar, but I don' know if she wan's me ta.",Neutral
"Mah mama just keep askin' questions. Like, can I ask you some questions?",Neutral
"But mah mama keep sayin' I'mma call, I'mma make an appointment, an' I'mma see. Jus' let me know when, bruh.",Positive
"Shout out to @WeLoveVM, jus' found out dat dis is fam'ly. Hope ta see you soon, cuz.",Positive
"I hate when folks try ta push you away, den da next minute dey wanna be yo' friend again.",Negative
"Well, dis my final time sayin' goodnight, so goodnight Twitter. I'mma try ta get some sleep. If I can't, I'mma be back later.",Neutral
My last tweet. I ain't even hafta put all dem details like dat!,Positive
"Nah, I ain't goin' shoppin' wit' my stepdad. I'm grown, just gimme the money.",Negative
"Mama let me drop off Boogie, an' we was bumpin' Jazzy. Rest up, homie. But this snow crazy tho.",Positive
It really grinds my gears when she fall asleep on me without sayin' goodnight or nothin'.,Negative
"If you change how you look at stuff, maybe the stuff'll change too.",Positive
"Girl, whoever played you, that's the kinda thing yo' friends prob'ly put in yo' head.",Negative
"But she say she need me 9 outta 10 times I need her too, so I ain't goin' nowhere.",Positive
I can't even go back to sleep. People wanna come to my house an' bother me 'n stuff. Laughin' my head off.,Negative
"I'm the #oochieboy, smoky, dat's me, muthafucka. Go, my brothas @NinoGone @_TeddyBaby @oochie_boy @SDman_GBEbaby.",Positive
"Ain't nobody gettin' beat up over here, boo. You wuzn't there, don't know what happened, so shut the fuck up. It ain't got nothin' to do wit' you, an' he didn't get jumped.",Negative
"You think, you crossed the line, homie. You don't give a fuck 'bout me, I'm cool on you, so cool, you showed me the real you.",Negative
"I really don't understand why dese individuals be chasin' dese women, when ya'll should be chasin' dat money. #RealLife",Positive
"Dr. Haynes, I live in Georgia an' I wanna know what time you be on da Ricky Smiley show an' how I can hear you more. Thanks.",Neutral
"Watchin' The Dark Knight Rises.... Bane be my favorite villain in dis Batman series, though da Joker was da best.",Positive
"He was a strong character, but da Joker was just on a whole different crazy level.",Positive
"Think you can spit, or sing? Tonight be da night to do it. Da first open mic be tonight in da SC Big Muddy Room at 7 pm.",Neutral
We was goin' off on Chocolate last night! Dat was too funny!,Positive
"I hate when folks come up to yo' car askin' fo' change! I get scared, lockin' da door an' everythin'!",Negative
"Alexis told me I tweet crazy stuff dat has her crackin' up. Lol, I ain't know dat.",Positive
James said he'd rather beat his junk fo' da rest of his life than go gay. Lmao!,Positive
Lemme do Ms. Crenshaw's homework. She be demadin' wit' dese vignette logs!!,Negative
"Me an' Shay been singin' though. She know how ta sing, I don' know.",Positive
"She in love wit' dat pole. She so in love wit' dat pole. She love wakin' up, love wakin' up. Wakin' up wit' dat money.",Positive
"Mr. Woods da best social studies teacher. Like RS, he teach us everythin'!",Positive
"I was walkin' out an' dis girl ain't wanna wait by herself, so she asked me. An' I waited wit' her. I's so nice!",Positive
"Don' bother me when I's mad. If I's mad, let me calm down 'fore you mess wit' me.",Negative
"Haha, I know right. We used to be some foolish people at Garvey! Stupid stuff happened every day.",Positive
"Exactly, all the popular kids are gone. That school will never be the same...",Negative
Novacane used to be my favorite! I listened to that song every night.,Positive
That's so funny! That guy was always leaving class. He's such a boss. I would have been dying laughing!,Positive
"Wow, so you had my best friend drop you off just so you could skip? I'm telling!",Negative
A few folks from our old classes. An' some I ain't know at all.,Neutral
"I guess it's 'nother long day widout 'im. I ain't usually a stay-at-home mama, but since it's cold out an' I ain't got no car, I gotta be at home.",Neutral
"I'm so good wit' babies, dey outta here, laughin' out loud. At least 'til my boo gets off work.",Positive
"My boo home, I feel much betta, but I'ma run me a bath an' try ta feel betta. I's still hungry tho.",Positive
"I jus' gave my son a bath, he's knocked out. It always work. I'ma take a nap 'til my man come home.",Neutral
"Aight, I'll be back soon, bro. How's the fam and the lil' one?",Positive
"Nah, I ain't... But it's the truth. For someone who say they don't be on Twitter, but stay tweeting more than texting.",Negative
"This teacher be starin' at us while we tryna tweet. He need to take his ass somewhere else, damn.",Negative
"Lol, Twitter be trippin'!! This why I don't mess with internet services! Shit be fucked up!",Negative
"When a bitch/n***a keep accusin' and assumin' you cheatin', #they still doin' them on the side.",Negative
He prob'ly wouldn't have said nothin' if she ain't gone to my school.,Neutral
How you gon' say you gon' call me back when you wake up an' be on Twitter talkin' trash tho'?,Negative
"Me an' my bro know somebody stole it, so I's the only one in this house wit' an iPhone, but it was a lotta folks up in here.",Neutral
