aae_from_sae,sentiment
"Some folks out here be tryna play you, don't fall for it!",Negative
We cool fellas be laffin' 'cause I can get a girl to take care of me #I'mLost,Neutral
"My lil' girl, she put up with that person so strong 'til she turned red. #She'sNasty!",Positive
"So I went to the store to buy a cigar, but when I come back, my dog had ate my weed. #angel",Neutral
"@SandraRose Ah was thinkin' same thing, he be onna gay, lol...Botswana boy, hood licker (in me Jamaican accent), lol lol.",Neutral
"My girl! @LeAndriaJ singin' so loud! You's workin' the Bob Fosse! My baby be staring at the TV like, I know her...lol.",Positive
"@earnestpugh Oh, and lemme know when I gon' get my delivery! ;) Love ya! Now let's get to work for real!",Positive
"@leanbean_love go take it up wit Crystal. She be rockin wit you, NOT!",Negative
"Ah wonder why y'all look at me like I got under-eye bags. Ah got a billion things to do, but I'll still find time to address y'all comments!",Neutral
"Ah'm so tuckered out, but I'm gon' stay up to count down the new year... 5-4-3-2-1.",Neutral
"It be bad data, I never made love, nor did I do it, but I sure know how to fuck.",Negative
"Ah, I miss a whole bunch of stuff, but you gotta do what you gotta do... :-) ",Positive
"MIXBOYZ AIN'T STOPPEN! We gon' have de streets locked up all over NY. We service all boroughs, so it ain't no thing to worry 'bout, trust me.",Positive
"Red velvet cake mix, cream cheese frosting, and walnuts or whichever kinda peanut topping you want.",Positive
"@Honey_Bunni87 LOL, I getcha. Or how 'bout, yes, I got a job, but it ain't for financin' your financial difficulties, LOL.",Neutral
"@Honey_Bunni87 Ah gotta go get mah oil changed, so after dat, unless you's ridin' wit me, there.",Neutral
"I thought I was talkin' to you, but you say we ain't talkin', so forget it.",Negative
"@miss_booLovin Ah ain't never been asked dat kinda question before, and I ain't gon do it. You can hate on me all you wanna.",Neutral
"Dis situation be cray-cray. I wanna fix things, but the way you be tellin' me what to do ain't gon' work for me.",Negative
"Ah don't gotta hide nothin' from y'all; Ah kin do whateva Ah want. You forgot we ain't together? Nah, fo sho.",Positive
"@miss_booLovin Ah said if dis don't work out, Ah gon' give up an' go to ma white friend, an' Ah said Ah ain't gon' give up dat easy.",Negative
"@Miss_BooLovin come sit wit me, I'll solve it even though dat's doin the most.",Positive
"Ahh, but I reckon dat the situation was 'bout you, and you might feel embarrassed.",Neutral
@Naturally_Dope7 we should text somewhattin' soon. You still a good person and you get so mad at me.,Neutral
"Why I gotta follow them rules when nobody else do? Nahbody 'round here got no morals, it's aight disappointin'.",Negative
My new song be stuck in my head; might be a hit. But we gon' see.,Positive
"I wish there was another hour in the day, so I could spend more time wit' her.",Positive
"Ain't no chick I wanna mess with, for real. I'd rather be workin' on my stuff.",Neutral
"Ah'm goin' natural tonight, ain't gone hard in a minute. It's overdue. Ah ain't gone this hard since I was 18.",Positive
It took all dis time believin' in meself for others to see my visions. #Thankful,Positive
"People tryna take advantage of you when they think you's down, but thinkin' is the main thing.",Neutral
"Most of my homies make less than I do, and I ain't never looked down on 'em not once.",Positive
"I wish she be ridin' dis horse right now, but she don't want it no mo'.

(Note: The translation provided is a general representation of African American English and may not reflect the linguistic diversity within the African American community.)",Neutral
"Aww shucks, it's time to pay them income tax. #MoneyPics gon be at an all-time high.",Neutral
"Ah'm thinkin' 'bout how I'm gon' do my daughter's name tattoo. It'll be my second one, so I gotta plan careful-like. I can't be regrettin' where I put it.",Neutral
We whupped 'em hard. I didn't know we 'bout to do it like dis tonight. #GoodTimes,Positive
"Nate Robinson be actin' too hyped up; the game ain't over yet, boy, dis ain't the championship.",Negative
Wut if Meek an' Cassidy compete an' Cassidy outsmart Meek in a math challenge? LMAO.,Positive
Ritz crackers look like they got lighter in color. Maybe Beyonce had a hand in it. LOL.,Positive
"Nah, quiet from the peanut gallery, now I'm 'bout to finish 'em. LeBron took their souls with dat three-pointer.",Positive
"Y'all be the eighth seed and OKC 'bout to drench y'all. So, the playoffs period be like the chip for LA.",Negative
He mad 'cause he come to my house without tellin' and I wasn't there. Ain't my problem!,Negative
"@BITCHIMSMOOV_ Yo, den they would be sayin' it's hearsay knowin' they didn't catch me gettin' attacked... That's weak stuff...",Negative
"Ah see dat boy, he be runnin'. Ah really like dat guy, he be cool, and he my best friend!",Positive
"Ah, I can't use that bad language on Twitter, but I thought you was supposed to speak your mind.",Neutral
"Ah'm straight up hyped at dis early hour... Ah'm all the way undressed, waitin' patient-like for somebody.",Positive
"Thangs need to change all 'round me... Ah refuse to be unhappy, Ah refuse to be unsatisfied wit life, Ah refuse...",Negative
Ah'm 'bout to wash dis dishes an' do mah 30-minute workout... Summertime gon' be here before we know it.,Positive
"Dat anti-bully commercial really buggin' me. I wish I could whup dem chil'ren! If you wanna bully him, I'll show you how a bully act!",Negative
"Ah'm wearin' every single piece o' clothes I got to go to work today, no matter how cold it be - it's real intense!",Negative
"Aww, I can't wait to get another ride. I just gotta make sure it's on fleek. Bet I'll bring a dude with me this time...",Positive
"Ah'm watchin' TV an' waitin' for dem snowflakes to fall. Laughin' at de thought, it'd be nice to get some.",Positive
"You sleep the best when you gotta wake up early for somethin', but when it's a day off, you got nightmares, hot flashes, cramps, headaches, and all kinds of troubles.",Negative
"Fahree-fow days eech month, I really hate bein' a gal. Why did Eve eat dat apple?",Negative
"Kellogg's cereal got no taste, especially them sugar-free ones like Fruit Loops, Apple Jacks, and Frosted Flakes. I strong prefer Rice Puffs and Cap'n Crunch.",Negative
"Where my lil sis at? She ain't here yet... I be all shook up, this ain't her style, @JassyShardae.",Negative
"I asked Nia where her baby's daddy at, and she said he gone to my house; she too grown.",Neutral
"Ah don't like them folks who overcompensate, specially them who got so many points to prove!",Negative
"Ahh, I'm tired of this. I'm 'bout to take a breather for a minute. I told my homie to pass the blunt. Watch me kick back for a bit. #BOOSIE",Neutral
"50 bredren wit me, 20 gone 'cause de other 30 got guns in deir cars.",Negative
"WE AIN'T REALLY TALKIN' ABOUT THAT ACTION HE DON'T WANNA BE IN THAT LIFE, MAN SEE HIM IN TRAFFIC #LILREESE",Neutral
"Dis girl be all up in Javon's grill, sayin' she was lyin' in bed naked. Them boy got some odd stuff goin' on.",Negative
"Ovahweight women on Twitter referrin' to themselves as Barbie, but you ain't no Barbie, you're a Care Bear.",Neutral
"If I ain't catchin' Z's by 7:20, I'll get up and head to school; I'll just be late.",Neutral
Ah wonder if Kayla and me gon' still be friends when I become a police officer...,Neutral
"I'ma say my prayers and hit the hay. It wasn't the finest night, but it was better than most.",Neutral
"If you ain't God, my mama, or my boo, I ain't gotta do nothing for you or answer none of your foolish questions. #KeepThatInMind",Negative
"Ah wonder if mah pa gon lend me bout 530...? Ma iPhone be callin' me, lol. @KINGLilKeith",Neutral
Ah can't git meself to sit dere and watch soccer or baseball on TV... it's unbearable.,Negative
"Hold up, y'all Insta name say'straight lesbian,' but y'all postin' a pic of y'all son...somethin' don't seem right here.",Negative
"OMG, somebody be talkin' 'bout butts and toast. Another person be talkin' 'bout bitin' folks. Somebody else be talkin' 'bout his stuff. What's goin' on wit' my timeline?",Neutral
"I can't wait to go on dis graduation cruise! All I need is a 3.0, and it's all expenses paid, and I can bring someone with me.",Positive
"Ah wanna show y'all what real love can do; baby, let me love you.",Positive
Maybe it's a family thing...none of my sisters or brothers ain't calm. We might be twitchin' in our sleep and all that.,Neutral
"Malik, dat troublin' person 'bout to be blocked from my phone, 'cause I'm tired of havin' such an uninterestin' individual 'round.",Negative
"#It's sad you be lyin' 'bout small stuff. I could ask what day it be, and you'll say it's Friday, even though you know it's really Tuesday.",Negative
#Best Feelin' When I wake up and get a missed call from him.,Positive
"My baby know his back strong, and he understand his role he play.",Positive
"Julio seem to be back in Alabama wit a freshman lined up against him, and he doin good.",Positive
Ah'm tired of playin' the supportin' role. Ah'm 'bout to bring some excitement to the game. Real talk!!!,Positive
"@YungDoom @_l85doe Despite all dem things you said, injuries still played a part in us making it to the postseason. Firing Garrett wouldn't do nothing.",Neutral
"@S_lovaaaa Ahma Steff, Ah'll just act like they didn't live 'round de corner from me.",Neutral
"So, I'm eatin' breakfast and 'Pop That Coochie' come on, and I just get my laugh on.",Positive
"@Dave_Hollister Ah love you, Dave. Much love to y'all, de fam, and God bless us all.",Positive
"@DGN_BossMya Ain't believe it! I was peepin' at your Facebook and I was like, 'What the heck? I was such a fool.'",Negative
"@800WONNIE Ah understand, Ah gon' get Shara and y'all tryna set me up and y'all be alright. Ah heard what went down.",Neutral
"Went to work not knowing I was supposed to be in at 8, so I guess I'm 'bout to go grab some breakfast and take a nap to pass this hour and a half.",Neutral
"@sookie_badass Yo, I really don't like Joe Budden with his fake attitude. Ain't down with how he talk to folks.",Negative
"Dis chick, Sookie Badass, come over here actin' like a stubborn alarm clock, wakin' folks up.",Neutral
Ah'm playin' Ruzzle like I ain't got no work early in the mornin'. Dis game be fun.,Positive
Pandora gotta know what kinda mood I'm in 'cause they playin' all them chill tunes.,Positive
I live life every day and don't let things worry me. Folks wonder why I'm always smilin' and laughin' 'cause I don't let things get to me.,Positive
"Never again I gon' go to Ijump... Too many kids and too much noise, lmao.",Negative
"Jasmine, Yasmine, and me be headin' to Crosstenth, hahaha.",Positive
"#I'mDone straight up... Dem told me I gotta care 'bout somethin', yes, I care 'bout folks, but only them who care 'bout me.",Neutral
"When next time you come to my hood, I can show you the same kinda force as I did last time, LOL.",Positive
"@GENsoldier LMAO, I wish I was there. I woulda been real weak... Was she black or white?",Neutral
"Try dat if you wanna, haha, but I'm gon' help you up dat hill and secure you to de railroad tracks.",Neutral
"Ah wanna go to dat party tonight after I get off work, but if it rain, Ah'll just chill wit my friends.",Neutral
"Coach always pick up change when he find it. LOL, he say money is money.",Neutral
"I say I'm real 'cause that's what I am. Nahbody can call me fake for no reason, 'cause I ain't no fake person.",Positive
Why do chicks thank us when we say we don't love these women we gotta be talkin' 'bout our girlfriends? I know for real that most fellas don't thank their girlfriends.,Negative
"We gon' end up be two folks who love each other but can't be together, ya' know?",Negative
"Wut's wrong wit dat ref, he really made me mad. Talkin' 'bout a dang jugglin' player, you better watch out.",Negative
Ah needa work on meself a whole lot; either she gon' be here to help me or nah.,Neutral
Ah really hate my daddy; Ah won't even be able to express mah sadness at his funeral.,Negative
"Ah'm gon' hook up mah PS3 ta mah big TV, and ah won't be able ta watch TV an' play mah game at da same time no mo'.",Neutral
We cain't even play a little footie game without it causin' trouble in dis hood.,Negative
"When I first seen her, I said I'm gon' make that girl mine. I had to get her, even though I knew nothin' 'bout her. I just had to make her mine.",Positive
Ah needuh t' talk to a preacher 'bout them things happenin' to me at night; Ah feel like sumpin' tryna harm me.,Negative
"I come lookin' for you wit' them Haitians, I stay smokin' good Jamaican, I engage wit' women from all kinds o' races.",Positive
"Ah don't like it when women be talkin' 'bout my girl; she ain't worried 'bout you, so don't you worry 'bout her.",Negative
Ah don't wanna be seen as a good girl 'cause I fell in love with these unconventional women!,Positive
O.J. was a good special teams player; I hate dat stuff that happen to him.,Negative
Some sistas see gettin' pregnant as a win! It look like it was the only thing they was lookin' forward to!,Neutral
"...Ah can't believe dis guy be tellin' me to leave, aight, he on da phone. He say no mo'.",Negative
"Ay, fellas, thankin' the man upstairs for lettin' me and my Keira see another 24 hours... Blessed.",Positive
"Prolly gon' be the first pair of shoes I buy dis year; if I tell y'all how much I'm gon' spend, y'all gon' think I'm crazy.",Positive
"Hahawin out loud, I remember when I first found out I was gon' be a daddy, I turned into a drunk for bout a month.",Negative
"Yeah, go on an slide in dere 'cause she losin' her balance; she don't do dat stuff much, hahaha.",Positive
"Laffin' out loud, one of my homies really shoulda got them sneakers; I woulda got 'em from her.",Positive
"If you can spot who that last tweet be 'bout, I'll give you all I got in my pockets.",Neutral
"Gettin' the ride fixed sooner than later this week, somebody really hit and run on my car.",Negative
I heard Woods slip and fall in hot donut glaze. Did you see the sign? Is it true? #QTNA,Neutral
"Ah just seen de weakest twerk vid ever on Facebook an' it got 77 likes, SMH.",Negative
"Remember when you get a person who treatin' you wrong, I was the one who treatin' you right.",Positive
"To be real, I don't like textin' or callin' folks more than they do me. I wait for 'em to text or call me first. That's just how I be.",Neutral
"Ah got mah team out in de field, and we play fo keeps. Ah got three of us in de streets and in de field witout de police.",Neutral
Ah don't like folks sayin' they's real people; how you gon' be 'legit'? Don't back yo' crew without thinkin'.,Negative
"Ah'm a rapper, ah rap in school. Ah got bars, so ah real nice, so.",Positive
"@POLO_DRO but ah don't start drinkin' wine 'til 'bout 11 PM. It's ma nighttime thing, laughin' out loud.",Positive
"Aww, lemme tell ya, I never thought I'd be throwin' a baby shower for myself!",Positive
"*Ah'm 'bout to put Keshia's outfit to shame, comin' in here and turnin' up the TV and everything!*",Positive
"Ah'm a real assertive person who's always ready to go, Ah just need a genuine friend who's willin' to come with me without askin' no questions.",Positive
"@Moomoo677Perry, ya gotta be havin' a baby comin' soon, all the sleepin' ya been doin'!",Positive
"* Kanye gon' be here in March, my birthday be in May. I don't know what I gon' do!",Neutral
"@Deezy_ilyGcode wan' let y'all know I'm gon' do my shower on February 10th, so y'all can make them invitations some time dis month, but not right now tho!",Positive
"@BreadonDaSlab oh yes, you already know anything 'bout little brother 'cause I know my little brother got my back when I need you.",Positive
"Ah got a big wet line all the way up to ma ear, and I hate it.",Negative
"Ah keep it wit me like it's a wound, she want to be up close wit me, but she don't know me.",Neutral
"If she liked the first gift, that's just the tip of the iceberg. I got a trick up my sleeve. #Miwantherbad",Positive
"Woke up at noon like a boss. Took insulin like a boss. Checked emails like a boss. Now planning out the next 12 hours like a boss.

(Note: The original tweet is already in Standard American English, so no changes are needed.)",Positive
"@TrapperKeepr Ah know you was tough on 'em, but you made it easier for 'em in de right ways!!!",Positive
"@YoungTe618 haha, I gots to check out your roach stash one day. I been over gettin' me higher than a kite.",Positive
"@LoveLee_Laura Aww, that's sweet. I know they gon' miss you a whole bunch! I seen your little lady's cheer pics yesterday. I'm so proud of her!",Positive
I hope my baby enjoy his day and don't let no ignorant folks and foolishness mess with him. We done made too much progress to be worryin' 'bout last year's drama.,Positive
"@KrazziiAzzMii So Kianna, I keep on textin' you all the time, but you never text back. And I be talkin' to them every day, you know what I'm sayin'?",Neutral
"Wild day yesterday, my ex kept hollerin' at me. Had to tell her 'bout the legal stuff; they ain't tight, lol.",Neutral
"Little do dem know, them he tried it wit' either gone or a-goin', and now dem want to have his chil'ren.",Negative
"Spend time wit' the Baptist, folks strugglin' wit' addiction, them in the drug game, coworkers, or even schoolmates; a whole lotta this nonsense gon' stop.",Negative
"Believe me, I got near thirty years of experience in dis field; I was born in it.",Neutral
"They say dat informants get backwared, well, guess whut? I'm reportin', and if I face consequences, oh well, I ain't dead.",Neutral
On my way out to take care of some late and last-minute biz... I hate this weather and leavin' my Jo Jo more than ever.,Negative
"Ah'm always single; Ah just want women to understand dat I talk to other women, and dat's just how it is. Ah don't have no sexual relations wit dem.",Neutral
"Ah wish Ah coulda stayed wit ma girlfriend, but Ah gotta spend New Year's wit ma fam.",Neutral
"@FunSizeCinessa @BraylonMommy_03 I tried to record it, but it's too dark. His girl caught him and another girl in her house.",Negative
"@thee_pilot Ah'm in da city, baby. Ah got you on Friday when dat little thing come through.",Positive
"Ah said it before, gon say it again, y'all can stop doin' that. What y'all think 'bout it?",Neutral
"Ah wanna go to da lake, but I don't like be out dere all day.",Neutral
@Barrbaraa dem answers ain't on Google! I don't know what Cheatham got us doin'! Eh,Negative
Ah'm thinkin' 'bout headin' to school next week... #Never give up on yo dreams and goals.,Positive
"Dat feelin' when you got feels for a girl and she in a relationship...she know cause I told her, but if you mistreat her, I gon' treat her right. #findawaymate",Neutral
"Fellas get rich and act mean. I'm gon' be the same dude I was when I used to ask for a smoke. The only difference would be: I could buy the store, but I'm still the same.",Neutral
"@FuturisticThug Okaaay, I understand you got a girlfriend and all. I was just talkin' nonsense. #but you know that",Neutral
"@parish274 Dat girl don't want me. I don't know why she runnin' so much. Honestly, I ain't ugly and the truth is Tony the Tiger be great. #WrongAnswer",Negative
"Legs behind yo head, enterin' holes and touchin' souls, all the way in and all the way out, licks 'round the clit, oh my goodness!",Negative
"Ah been wantin' a girlfriend, friend, and companion fer 2 years, 2 months, and 19 days since I been in love. Ah kinda miss the feelin'. #Yes, I know the timeframe. Ah loved it.",Positive
@Ratchet_tweet29 Get on top and wrap yo legs 'round my head... Legs locked in position #sexythought,Neutral
"@getyuwet You be lookin' fine, sexy, and captivatin'. Your convo be engagin' and you be exudin' confidence. LOL_ALL DAT LOL",Positive
@CeeLoGreen Ah need a music mentor. Watchin' you on The Voice show me we'd clash good together. Ah live off Camp Creek. My link be on my profile.,Positive
"Original Lampung, livin' in Lampung. It's my turn to speak the Lampung language, why use the Lampung script for everything, ugh ;-(",Negative
"Wow, I swear by God dat handsome man on #LAHH Yandy is so fine, I'd do sumthin' to get closer to her. She's a fine little chocolate man.",Positive
"Ah ain't do it no mo', and ah bet nobody gon' give you yo' peaches. LOL, flex on yo' life.",Neutral
"Ah don't know what it's 'bout my sistren friend, but every time I see her, I wanna see her some more. We's even got to do all that, just let me know some more.",Positive
"Ah'm just a #Libra, I ain't mean no harm; Ah'd rather keep you warm, and Ah ain't tryna have sex, but Ah can be your charm... &#x27;Ah don't know where dat come from.",Neutral
"@MyKenfolk Them showin' off, they know they care. Them wouldn't brag 'bout it if they didn't. LOL...",Positive
#ItKillsMeWhen I'm wit a person and they make their butt clap while ridin'... Let me see it again 9 more times Lol.,Neutral
"#ItKillsMeWhen one of my homies from da 'hood ain't doin' right and I can't help 'em, knowin' if I could, I would.",Negative
Ah gotta have a sit-down meetin' 'cause it look like some folks don't get it n' be makin' it harder for them who do. #nothin'isfree,Negative
"@Ladii_Chopper Ah'm keepin' it 100, ya know... Dat lady musta told you what I said 'bout how we ended up. It wasn't my fault; she asked, and I told.",Neutral
"@JudySnatcher Chick, wut I need y'all for? Wut y'all done for me? Can y'all please leave me be? LOL.",Negative
"@LilKaay_ you know that girl can git the whole clip #freeKEVO #FREEFREDDIE. Hmph, lmao.",Positive
"When Chaz wan' me to stay da night an' she prayed dat mah momma would say yes, I was dyin' laffin'.",Positive
"I tryna call a babysitter and I said maybe one day if I be your baby, you could keep me. Lol, still ain't got the number, but I had to try.",Neutral
"I found out some troubling stuff! Them one person I'm tryna talk to, they ain't carein' probably! Psh.",Negative
"To all my enemies, it's a new year. I be sorry for whatever I done to you.",Positive
Our second home game is tomorrow. Everybody come and show Newark Vocational Boys at 7 PM. We tryna get 500 for the first time this season. Some love.,Positive
"Good game today, we all play good. The mall had some help, and he went to the cup. We seen some stuff we ain't never seen before, lol.",Positive
"My life be so real. Last night, I hit the sack and woke up with the chills.",Neutral
"@VillBoy_Vinny Ah'm sayin' he's on top of all of us, so I dunno, Ah'll holla at him again and see what's up.",Neutral
"@_SuckMyLilly @Aliyyah_DoubleY Yo, so quit yammerin' 'bout it 'fore they cut your season short and it's goin' good so far.",Neutral
"So, on January 18, 2013, it's been 8 years since I've known you, and you've been in my life, proposed to me, and we got kids together. CDC.",Positive
"Wut job y'all got? Where y'all earn y'all income? Oh, wait, y'all ain't got no job neither. LMAO.",Negative
"Onyx gotta step up the game for them dancers at that spot, 'cause them dancers at that spot really need to build up some strength.",Neutral
Them who ain't ready for no relationship be the ones always talkin' 'bout wantin' a serious relationship. #stfu lol,Negative
"Still crackin' up my head off at my best friend yesterday... Community penis, oh no... Nahbody got time for that.",Neutral
"Ah been knowin' dis man fer bout half ma life, an' in just a quick sec, I smelt the stank on his breath, straight up makin' me not wanna be knowin' him, SMH.",Negative
"Kill a white man, get a prize; kill a cripple, then your whole fam bam dies. #Clatttt",Negative
"Ah'm gon' take a nap, and when I wake up, I'm gon' watch movies for the rest of the night.",Positive
"Ahma really see sumthin' different wit dat haircut, but oh well, bye bye Afro, welcome back waves.",Neutral
"@Dopest_Kid bout dat single life ain't for her, and I unfriended her last week. She sent me a friend request last night and was throwin' shade.",Negative
"Ah'm a daydreamer, teach. Why you askin' me dat question whil' I'm daydreamin'? #PayAttention",Neutral
"Wimmin can be real choosin', so I tenda be the same way wit' others. In other words, she ain't genuine, and neither you, so now you's supposed to be best friends! #Tragic",Negative
"Momma said de whole world couldn't handle two of me. She glad she didn't have twins. Yeah, 'cause I really like havin' a little brotha! #Sarcasm :-)",Negative
"On my way to school. These girls and my best friend be unpredictable, and we know that! ;)",Neutral
Dis tattoo artist gots ta text back. I'm tryna get tattooed like my friend.,Neutral
"Ah sorry, but I ain't comfy talkin' 'bout nothin' else. Y'all gotta understand.",Neutral
"Sleepin' be my drug, my bed be my dealer, and my alarm clock be the police.",Neutral
I be keepin' the things I say to meself 'cause we got some snitches on da team.,Neutral
"@cutie_anabelle she told Q she couldn't 'cause she hadn't called her for Christmas, and my friend and I was like,'send us some from the store.'",Neutral
"If I was in da dome, I'd be dead and mute by halftime. #Falcons",Negative
"Nobody ain't tryna hear them sad stories; you ain't bein' genuine. Yes, I heard it straight from the horse's mouth.",Neutral
"Ah've been involved wit' @bodacious_cutie since I was young, and I'll always be loyal to her. Ah support her even when she ain't around.",Positive
"@CHANBABI_ LOL, no, that ain't Daisy. She ain't in service no more. Could you please hang up and try reachin' the person again? Nighty night.",Neutral
"He's headin' to school. Back to catch some Z's, I be 'til I take him to the doc.",Neutral
"Yo, lemme see what he ain't doin'. He don't even gotta talk; his face be tellin' it all, lol.",Neutral
"Dem it make you look bad when you's young and old, come on now #notagoodlook",Negative
Ah'm 'bout to put it in de tub and get ready for de bay to come see me.,Neutral
"@cutie4lyfe @SupaSoaka_Dee Yo, that scary woman been lyin' to you with her fraudulent stuff, but I'm 'bout to see for myself and believe that.",Negative
"Ah don't wanna go out, but ah wanna get all dolled up, have a few drinks, and enjoy the night.",Neutral
"@LookBetta_Red her page is now public, so everybody should be able to see it on mine or Latifah Knowell's Facebook page.",Neutral
Make sure you got that stuff on you if you out on them streets at this time o' night.,Neutral
"Yo, you better git to da city dis week, 'cause them young men out here tryna find a way to make it.",Neutral
"It's dis person I'm tru' feelin'! Every time I can't see 'em, I get dis cold chill and feel a bit upset...",Negative
"Today, I'm headin' to the gym! Can't wait to see how much I weigh. LOL",Positive
"@OnellElliott Ah shoulda said'shut up' and 'get outta here', but Ah tryna change mah old ways:-)",Neutral
"Aww, that jus' reminds me I gotta pay my car insurance. I knew I had too much money just sittin' around.",Neutral
"Ah don't like it sometimes 'cause I ain't treatin' my brotha right. I mean, he and my stepdaddy was the only daddy figures I had.",Negative
"Ah done come to mah final decision: Maryland ain't workin' out fo' me, so it's time to move on.",Negative
"Ah swear, 2012 wasn't my year. Lookin' back at all them emotional and financial stuff I been through.",Negative
Ah'm tryna find someplace to get ma bumper fixed. Anybody know any good spots?,Neutral
"Ah, why he be talkin' to me so much? I shouldn't of answered the phone.",Negative
So I'm aight wit losin' dem few friends I got if it come to dat.,Neutral
"Dis dude know I ain't feelin' good n' it's real cold, but he still wanna take 20 minutes to find a spot fo' him to use the john.",Negative
Master P back in full effect; Lil Wayne and Rocko might need to watch out.,Positive
"My friend be smilin' 'bout him losin' his keys, I see him laughin'. Folks can be insincere.",Negative
"Ah already pulled out da other day, guess I'll do it again today. Gotta stay fine for my boo.",Positive
"In 10 min, it gon be 4 months. I'll say happy anniversary and hang up. Ain't got time for dis.",Negative
"Layin' in da dark, listenin' to music. Yessuh, I ain't got much of a social life.",Neutral
"@itsMo__ She said you can get me some, and I'll pay you back, and we'll eat it right here. :/ Lol.",Neutral
Nothin' nobody can do or say to me gon' ever take away my right to feel beautiful :) lol.,Positive
Dat's da thing; Ah ain't bein' fake 'bout whut Ah said to you. Ah said da same thing to her yesterday an' today. You told her Ah was flirting wit' her. You was bein' messy.,Neutral
"Cause how you talkin' to me gon' make me knock your socks off, fo' sho'. Really.",Neutral
Wha's so hard 'bout comin' to get yo badge so yo paycheck be right? Ain't 'bout to clock ya in. Shakin' my head.,Negative
"I be what y'all want. I be what y'all need. She got y'all trapped, but I gon' set y'all free. Physically, mentally, psychologically, emotionally.",Positive
"Ah didn't win no $1,000 a week for life, but Ah did win $4.",Neutral
"So I's up... But my boss be askin' me to see if it's safe for me to go to work... I'm goin', but I'm gonna take my time... no room for accidents.",Neutral
"Gatorade and Powerade used to be so nasty to me, but now I really like 'em.",Positive
"@sOOPer_BAD Dem all look good; dat's why if I wasn't black, I'd hope to be Persian.",Positive
"@kolombin3 or go to food services, but either way, corp'n need to send 'em some sauce.",Neutral
"@_NighaUStewpid_ Ah ain't talkin' 'bout it. He hit the sack at 11 and it's now 1:46, we got the tunes blastin' and all.",Neutral
Dem relationship where you can say anythin' to him and it still be all good.,Positive
"@EricaPerson1 @REAL247TINA @jazzy_person @MzThickums23 Erica, that's what I tell ya. It's so hard to find good help these days.",Negative
"First, I had a dream dat a friend was preggas and we was gon' share the baby. Then, I found out I was preggas too, and my granny come to the hospital.",Positive
"@skinnyp38 lol, y'all wrong. It's gon' happen tonight!? I just asked her not even an hour ago!",Positive
"All my life, I been wantin' money and power. Respect my smarts or face the consequences.",Negative
"@alluRED___ Shakin' my head. I believe you. Laughin' out loud. I'll remember that, but I ain't gon' worry 'bout it...cause I know you jokin'.",Neutral
"Dis phone be doin' stuff on its own, like turnin' off ma mobile hotspot.",Negative
"@alluRED___ Ah ain't got mah steak yet, so ah don't wanna talk to ya. Lol.",Neutral
"You called the woman a bad name, yet you still tryna chase her. Shake my head. Foolish.",Negative
"@lickmy_woahdere If Tiara come over here tomorrow, I gon' tell her to drop me off at yuh house...if she will.",Neutral
"Ah don't like nobody touchin' me. Ain't sure why, but I just don't like it.",Negative
Cause you messed up and you's always beefin' with LaBrae_Luvme. LOL. You's stressin' me out. I'm keepin' an eye on you. LMAO.,Negative
"My pops ask me if I like vanilla or chocolate. I cracked up and told him I don't play favorites. I love all my homegirls, and all my homegirls love me!",Positive
"Check out da lady's face, y'all be like...:) den peep da lady's feet and be like...duh, duh, duh, duh, duh!",Positive
"Ah'm 'bout to catch some Z's, y'all. Gonnna be up in 'bout 6-10 hours. Don't bother me.",Neutral
Ah can't stand nobody who don't know what they talkin' 'bout and keep on jawin' nonstop.,Negative
Django ain't too bright. I wouldn'ta killed all them men for one woman. I could understand if it was a bus full of women.,Negative
"Ah don' know why, but when it be raining, I can't catch no dreams or sleep, so I just be up all night, just listenin' to that pure cocaine.",Neutral
"Ah got a college girlfriend who go to church on Sundays, and she ask me if I ever thought 'bout gettin' saved.",Neutral
"@Cool_Az_Mell Ah just woke up my friend, you know I work ova night an' get off at 7 in de mornin'.",Neutral
"@_YellowPharaoh_ I was gon' tell you she told us it wasn't due until next week, but if I didn't tell you, you was gon' actually do your work.",Neutral
"@_Twitler_"", could ya tell me 'bout what an op-ed is? I'm thinkin' 'bout doin' business wit' ya, but I need to get more info first.",Neutral
"Tweeting in such ways also cause me a little bit of discomfort, 'cause I ain't used to thinkin' like this.",Negative
"Mama brought home dat drug test one night, but I was sleepin' when she got home, and I seen it on de dining room table 'bout 2 in da mornin'.",Neutral
"Yo, you can git it. Yo, you can git it. Yo, you can git it. Yo, you can git it.",Positive
"Dis flick always uplift my mood. LMAO, he be hilarious funny, and his bro be too.",Positive
"Yo, you might put a whole lotta money in it, but you's sure to stay happy and get a girlfriend...",Positive
"Sure thing, there be other fish in de sea, but you gon' always be my Nemo.",Positive
"Everybody be showin' up tonight, but I ain't got no ride to go nowhere.",Negative
"@Justt_Mandyy, how was church on New Year's Eve? I need to start attendin' church again!",Positive
"@Redskin_Girl With Robert Griffin III and Alfred Morris on our side, we can make it happen. Hail to the Redskins!!!""

Translation to African American English:
""@Redskin_Girl With Robert Griffin III and Alfred Morris on our side, we can make it happen. Hail to the Redskins!!!""

(Note: The translation remains the same as the original tweet is already in Standard American English, and the request was to convert it to African American English. However, the language used in the tweet does not necessarily reflect a specific dialect or vernacular that would be distinctly categorized as African American English. The translation provided is a",Positive
