aae_text,sae_text,aae_perplexity,sae_perplexity,perplexity_difference,perplexity_ratio
Sh.t fckd up but biqq bruh imma hold YOU down faeva & until shit qet betta im screaminq FREE ROD wea eva!,"Things are messed up, but big bro, I’m going to support you forever, and until things get better, I’m shouting “FREE ROD” wherever I am!",827.030517578125,35.165157318115234,791.8653602600098,23.5184648854701
"""@CallMeKiyaO you n my mama so crazy,  ill be supa dry be fo i qo outside -_-""","""@CallMeKiyaO, you and my mom are so crazy. I'll be super ashy before I go outside -_-""",737.1077270507812,134.60861206054688,602.4991149902344,5.475932897363436
"""@chynadol76: Is this Love and IHOP?? Y does this chick Tahiry work as a waitress? Lol that's y she's mad!!  #get-a-degree #lnhh""","""@chynadol76: Is this Love and IHOP? Why does this woman Tahiry work as a waitress? Haha, that's why she's upset! #get-a-degree #lnhh""",334.76470947265625,206.3212432861328,128.44346618652344,1.622541160283694
"""Mannn I left work, at the Ga Dome, early to come home and watch the game. U think I'm gon sit around some 49er fans? Hell no!! #Falcons""","Man, I left work at the Georgia Dome early to come home and watch the game. Do you think I'm going to sit around with some 49ers fans? Absolutely not! #Falcons",64.43641662597656,17.06989288330078,47.36652374267578,3.774857702183576
"""I'm tryna feed da whole Squad but I'm not Slim.. even doe I wear a Snap back, wit uh Cocked Brim.. @DDashBSM.""","I’m trying to feed the whole squad, but I’m not Slim. Even though I wear a snapback with a cocked brim. @DDashBSM.",373.2948303222656,76.98112487792969,296.31370544433594,4.849173494336511
@TheTacticalOne_  no doubt preciate it my nig.. yea I'm here still holdin it down. for da time bein.,"@TheTacticalOne_ No doubt, I appreciate it, my man. Yeah, I'm still here holding it down for the time being.",111.97563171386719,33.189449310302734,78.78618240356445,3.373832167775905
"""Ay @TAshaMAC_215. Goin ham right now. Lol, k.p must be still sleep usually he be wildin by now @ImJusKP.""","Hey @TAshaMAC_215. Going hard right now. Lol, K.P. must still be asleep—he’s usually acting wild by now @ImJusKP.",539.5504150390625,311.3149719238281,228.23544311523438,1.733133526167442
"""@DBoyDeon. U ain't no damn hood.. u jus be in da hoods of dem cars, fixin em for dem ol folks for dey foodstamp card.. lmaaooooooooo""","@DBoyDeon. You’re not from the hood at all. You just hang around the hoods of those cars, fixing them for those old folks in exchange for their food stamp cards. LMAO",155.7435302734375,58.3601188659668,97.3834114074707,2.6686636919147997
745 wit da gucci interior. I see a real nigga when I look in da mirror. @gucci1017.,745 with the Gucci interior. I see a real man when I look in the mirror. @gucci1017.,106.361572265625,82.06266021728516,24.298912048339844,1.2961019297205487
A nigga be in da bed bout 10pm err night now includin weekends.. u know new bern ain't bout nun!,"I go to bed around 10 p.m. every night now, even on weekends. You know New Bern isn’t about anything!",345.7190246582031,37.81092071533203,307.9081039428711,9.143364353939596
"""Regret is a notice that we will be sorry later, if we keep doing what we should NOT do""",Regret is a warning that we will be sorry in the future if we continue doing what we should not do.,50.31679916381836,11.968701362609863,38.348097801208496,4.204031635462781
@PunkeyZooster I fucked up my bad!!  I hope you don't stay mad at me forever dude,"@PunkeyZooster I messed up, my bad! I hope you don’t stay mad at me forever, dude.",94.38542175292969,43.50691604614258,50.87850570678711,2.1694348928990133
"""@Chris1200Vet @SHEno_sheBAD Lol... Yall stop playing that was sum new year shit, but, if you serious, ill be back on the 12th...""","""@Chris1200Vet @SHEno_sheBAD Lol... You all stop joking, that was some New Year's stuff, but if you’re serious, I’ll be back on the 12th...""",259.5989074707031,147.64089965820312,111.9580078125,1.7583129611895416
"""@Kwanny_VL that who I was trying to tell u about in october , The want chief set up""","""@Kwanny_VL that's who I was trying to tell you about in October, the one Chief set up.""",427.40380859375,135.06027221679688,292.3435363769531,3.1645412938875714
"""Wolfgang, we rock, crack rock & dat shit was expected Like Jayceon whenever he name drop""","Wolfgang, we excel, crack rock, and that was expected—just like Jayceon whenever he mentions someone's name.",664.1734008789062,239.7119140625,424.46148681640625,2.7707150204713504
I'm taking a shower this lil dude just walks in throws my clothes on the floor and pissed all over the toilet he probably pissed on my stuff,"I was taking a shower when this little guy just walked in, threw my clothes on the floor, and peed all over the toilet. He probably peed on my things, too.",53.49514389038086,15.294842720031738,38.20030117034912,3.4975935921405705
"""If I was in Selma, shit would be different. I wouldn't come home til.about 2""","""If I were in Selma, things would be different. I wouldn't come home until about 2.""",72.7627944946289,26.560081481933594,46.20271301269531,2.7395546412055554
"""Bitch YASSSSSSS, Cus these females actin like they Ass, ain't never been a damn sideline, this shit killin ME""","""Yes! Because these women are acting like they’ve never been a side piece before. This is unbelievable to me.""",225.03553771972656,46.23529052734375,178.8002471923828,4.867181219216944
"""Imma be REAL, Yea I Been A #OOMF And A SIDELINE. But if you think I'm dumb enough too do the shit AGAIN. Bitch You Crayyy.""","I’m going to be honest. Yes, I have been a #OOMF and a sideline. But if you think I’m foolish enough to do that again, you’re crazy.",115.45037841796875,24.97789192199707,90.47248649597168,4.622102568883967
"""I Learned my lessons, an I am not tryna go back through the SAME Shit""","I’ve learned my lessons, and I am not trying to go through the same stuff again.",135.8342742919922,16.053503036499023,119.78077125549316,8.46134790538621
"""JUST TOO BE REAL...... KEN NEEDA TELL BOTH OF YALL THE REAL DEAL, AND STOP LETTIN THE SHIT GO ON AND ON AND ON. FOREAL""","JUST TO BE REAL... Ken needs to tell both of you the truth, and stop letting this situation continue. For real.",80.01396942138672,76.61802673339844,3.3959426879882812,1.0443230246558668
"""IF ONLY YOU KNEW HOW BORED I AM,,,,,,,,,,, JESUS PLEASE BE WITH ME. I'M SO BORED LMAO SOMEBODY NEEDA GET IN MY DM AHH SUM""","IF ONLY YOU KNEW HOW BORED I AM. Jesus, please be with me. I am so bored, haha. Somebody needs to message me or something.",57.10049057006836,23.8208065032959,33.27968406677246,2.397084689897792
@LatriceLaconnya lol. damn ya Ass been at it all damn day... But.I'm just talking in general,"@LatriceLaconnya lol. Wow, you’ve been at it all day... But I’m just speaking in general.",553.83056640625,141.23284912109375,412.59771728515625,3.921400508824919
I was broke before so I'll be broke some more  man that don't sound right but what it sound like is good year for me !,"I’ve been broke before, so I can handle being broke again. That might not sound right, but to me, it sounds like it’s going to be a good year!",79.32299041748047,11.35958194732666,67.96340847015381,6.982914581301839
"""I need sick like you fuck @BericDaKidd17th @Lil_Cuzin if I ain't need it, they wouldn't have prescribed it to me nigga. Lol!!!""","I need medication just like you, @BericDaKidd17th @Lil_Cuzin. If I didn’t need it, they wouldn’t have prescribed it to me. Lol!",203.9940643310547,69.54034423828125,134.45372009277344,2.9334635392667217
"""I don't trust no one,nI keep my friends close, enemies closer, fuck both, I don't trust no one""","I don't trust anyone. I keep my friends close and my enemies closer, but forget both—I don't trust anyone.",38.835411071777344,15.61836051940918,23.217050552368164,2.4865228987073245
I keep alot numbers in my phone ima keep it real girl you the only one I want,"I have a lot of numbers in my phone, but to be honest, you’re the only one I want.",269.579345703125,12.807194709777832,256.77215099334717,21.049054989170337
I aint never been smack and nigga keep his hand to himself or get clap from whats up belt #justifymythug,"I have never been slapped, and he better keep his hands to himself or he'll get hit with whatever I have on my belt. #justifymythug",564.223876953125,33.010799407958984,531.213077545166,17.092099769540546
My momma dark my daddy dark soo where you think I get it from ...,"My mother is dark-skinned, my father is dark-skinned, so where do you think I get it from?",151.68106079101562,7.30410623550415,144.37695455551147,20.766546364525347
They can't put anything on the internet that isn't true where'd you hear that ... the internet,They can't post anything on the internet that isn't true. Where did you hear that? ... The internet.,35.717308044433594,20.38775062561035,15.329557418823242,1.7519003788268241
Pick her up on your skateboard lol @KeepinIt_R3LL: I want to go to the movies with my gf but I don't think I'll have my car soon enough,"Pick her up on your skateboard, haha. @KeepinIt_R3LL: I want to go to the movies with my girlfriend, but I don't think I'll have my car in time.",49.183250427246094,33.81808090209961,15.365169525146484,1.4543477664988533
Or MySpace @BobxMarley: I remember when nigga use to have to go to proxy sitess 9th grade year so we could get on facebook lmao.,"Or MySpace @BobxMarley: I remember when we used to have to go to proxy sites in 9th grade so we could get on Facebook, lol.",93.1135482788086,42.370094299316406,50.74345397949219,2.1976242870979608
Your phone was the weakest link @Prof_Simmons2U: I got pissed and thru my EVO at the wall today......my b Sprint,"Your phone was the weakest link. @Prof_Simmons2U: I got angry and threw my EVO at the wall today... my bad, Sprint.",310.825927734375,91.20417022705078,219.62175750732422,3.408023196314167
I don't hate anyone but I do hate the fact that some people are not who I thought they were,"I don't hate anyone, but I do dislike the fact that some people are not who I thought they were.",9.901256561279297,8.766538619995117,1.1347179412841797,1.1294373971838856
U wont get my money so we need to break up If love ain't enough! 3COCKI,"You won’t get my money, so we need to break up if love isn’t enough! 3COCKI",310.0404968261719,112.98416900634766,197.05632781982422,2.744105652613626
@DominiqueDaDiva was good domo? Whas your email I want u to listen to this track and get your feedback on it..,"@DominiqueDaDiva what's up, Domo? What is your email? I want you to listen to this track and give me your feedback on it.",118.61915588378906,25.214942932128906,93.40421295166016,4.704319823490238
@DJBONES7 dis was like last week.. Need u to hear somethin but I ain't know what email to send it to..,"@DJBONES7 This was like last week. I need you to hear something, but I didn't know which email to send it to.",99.47624206542969,38.606971740722656,60.86927032470703,2.576639336892152
"""@DJHeatDC u need to hear upcoming rapper from bmore @FreshPaint4U new single Chemistry..what's ya email??""","@DJHeatDC you need to hear the upcoming rapper from Baltimore @FreshPaint4U’s new single, “Chemistry.” What’s your email?",523.82666015625,160.85885620117188,362.9678039550781,3.2564365588994773
"""@CHUCK_KING_ yoo, imma hit u in a lil Lata on today, I need yo help wit something, imma see If u b bullshittin""","""@CHUCK_KING_ Hey, I’m going to contact you a little later today. I need your help with something. I want to see if you’re being serious or not.""",134.8087615966797,24.168935775756836,110.63982582092285,5.577769863243316
"""@Famethebarbie just got your email, thanks for the love, that is @FreshPaint4U new single about to get released..""","""@Famethebarbie I just received your email, thank you for the support. That is @FreshPaint4U's new single, which is about to be released.""",234.50001525878906,77.99629211425781,156.50372314453125,3.0065533745535857
"""@TTLadyLuscious can you listen to this track from @FreshPaint4U , I know y'all would like it""","@TTLadyLuscious, could you listen to this track from @FreshPaint4U? I know you all would like it.",94.33885192871094,78.53504180908203,15.803810119628906,1.2012325931913022
@iamdjblackout I need ya email bro so u can hear this new radio single from @FreshPaint4U,"@iamdjblackout I need your email, bro, so you can hear this new radio single from @FreshPaint4U.",383.6109313964844,196.184326171875,187.42660522460938,1.9553597317474125
@FreshPaint4U naw I don but when we go to dc ill introduce u to somebody who does know him..,"@FreshPaint4U no, I don’t, but when we go to DC I’ll introduce you to somebody who does know him.",267.4951171875,43.06270980834961,224.4324073791504,6.2117576524558205
"""@rukes Happy New Year - you had an amazing 2012, and here's to an even better 2013 - safe travels too!""","@rukes Happy New Year – you had an amazing 2012, and here’s to an even better 2013. Safe travels as well!",27.208463668823242,21.338760375976562,5.86970329284668,1.2750723654713731
"""@ChrisVaccaro watching Rangers vs Bruins on NHL Network. Y U No Show (Brooklyn) Islanders game NHL Network??? lmao.""","""@ChrisVaccaro I'm watching the Rangers vs. Bruins on NHL Network. Why aren't you showing the (Brooklyn) Islanders game, NHL Network? Haha.""",149.8018798828125,39.76840591430664,110.03347396850586,3.766856539475258
""": HOES will always come back . but when a GOOD GIRL is gone , she gone forever TRUST AND BELIEVE.""","Women who are unfaithful will always come back, but when a good woman is gone, she’s gone forever—trust and believe.",154.19866943359375,18.34354019165039,135.85512924194336,8.40615649010772
"""Kickin doors, shouting, shooting. Police called, came quick, not quick enuf. Thugs return, police called, back in seconds!  3 ARRESTED. #DPD""","Breaking down doors, shouting, shooting. Police were called and arrived quickly, but not quickly enough. The suspects returned, police were called again, and they came back within seconds! 3 arrested. #DPD",97.49565124511719,36.252037048339844,61.243614196777344,2.689384078337799
Ion expect NO nigga to buy for me . Ill provide for my self if I want it that bad I will buy it on my own...,"I don’t expect any man to buy things for me. I’ll provide for myself—if I want something that badly, I’ll buy it on my own.",76.201171875,14.925360679626465,61.275811195373535,5.105482775971821
@_Dean_Bean oh forreal ??? I don't even have on demand nomore right now cus the box don't turn on nomore :(,"@_Dean_Bean Oh, for real? I don't even have On Demand anymore right now because the box doesn't turn on anymore :(",302.7788391113281,76.95289611816406,225.82594299316406,3.9345996627131465
Late nights early mornings <----- I experienced a couple of them .. && it Ain't no Hoe ... I be ran through,Late nights and early mornings <----- I’ve experienced a few of them... and it’s not easy at all... I feel exhausted.,515.2915649414062,38.37983703613281,476.91172790527344,13.426100909607392
"""Me n my bro just stole my momma car lol , otw too Johnny's pizza , she home snap when she see her car gone lol""","My brother and I just stole my mom’s car, lol. We’re on the way to Johnny’s Pizza. She’s going to freak out when she sees her car is gone, lol.",249.89907836914062,11.230306625366211,238.6687717437744,22.252204388140793
"""My mom called and said where's my car !!!! I called the police , ima beat y'all ! Lol hilarious""","My mom called and said, ""Where is my car?!"" I called the police. I’m going to beat you all! Lol, hilarious.",157.2324676513672,32.751461029052734,124.48100662231445,4.800777208439388
I always have good days at school ... I don't even complain no more because it is what it is . Ima have to go regardless...,I always have good days at school ... I don't even complain anymore because it is what it is. I'm going to have to go regardless...,55.99988555908203,25.970558166503906,30.029327392578125,2.156283480703511
@1037theq @justinbieber I'm 17 and I'm dying to win this contest I've been trying to get tickets for months I LOVE U JUSTIN!#BELIEVEACOUSTIC,"@1037theq @justinbieber I'm 17 and I really want to win this contest. I've been trying to get tickets for months. I love you, Justin! #BELIEVEACOUSTIC",34.84917449951172,24.4851131439209,10.36406135559082,1.4232801088021103
@DB_TO_REAL he sed some to me tawkin bowt go get a nikka for hym but im gud that Shit childish and irrealvent,"@DB_TO_REAL He said something to me, talking about going to get someone for him, but I'm good. That stuff is childish and irrelevant.",1301.8209228515625,103.03211975097656,1198.788803100586,12.635097928665333
Fuck his feelings kux he sho me he didn't give a dam bowt mines once,Forget his feelings because he showed me he didn't give a damn about mine once.,813.5993041992188,46.620018005371094,766.9792861938477,17.451715786670952
@CallMeHinnant @pysco_darebel @goo121 @mookadean121 @noonjune u niggas better not ever want a house car or credit card,"@CallMeHinnant @pysco_darebel @goo121 @mookadean121 @noonjune You all better not ever want a house, car, or credit card.",364.9107971191406,256.2265319824219,108.68426513671875,1.424172564393819
Random convo with @GiftOf_GAB talking when she thought the ground beef came in the box with hamburger helper,Random conversation with @GiftOf_GAB about when she thought the ground beef came in the box with Hamburger Helper.,585.9107666015625,159.62973022460938,426.2810363769531,3.6704363640604294
@MsEbo28 Sweet jst long as ik u Iiiight I missed u we gotta kick 21 this year show me how u do it lol,"@MsEbo28 Sweet, just as long as I know you’re alright. I missed you. We have to hang out for your 21st birthday this year—show me how you do it, lol.",314.3318176269531,32.9012451171875,281.4305725097656,9.553797022190727
"""@BombASS_Mariee: @OwweeeDeavrin: @FuckEmUp_Nunie Thanks, Yu Betta Have My Present Lol whats yo present ? Tha Cat .lol <<#CantDeal""","""@BombASS_Mariee: @OwweeeDeavrin: @FuckEmUp_Nunie Thanks, you better have my present. Lol, what’s your present? The cat. Lol <<#CantDeal""",643.953857421875,250.81710815429688,393.1367492675781,2.567423977417559
"""@BombASS_Mariee: @FuckEmUp_Nunie: what oomfs just told me << tell candace ? ill tell you in the am""","""@BombASS_Mariee: @FuckEmUp_Nunie: One of my followers just told me, 'Tell Candace?' I'll tell you in the morning.""",515.7645263671875,136.1647491455078,379.5997772216797,3.7877977200694826
You Was My Main Bitch ... You The Biggest Hoe In The City i Gotta Quit Fucking W . You,You were my main girl ... You’re the biggest hoe in the city. I have to stop messing with you.,349.0113525390625,42.7389030456543,306.2724494934082,8.166127992715294
"""This Nigga Called Me To Charge Me Up , Argue W Me Curse Me Out && To Go To Sleep Otp !! < TheSTRUGGLE""","This guy called me to yell at me, argue with me, curse me out, and then go to sleep on the phone! < The STRUGGLE",423.6549072265625,40.298580169677734,383.35632705688477,10.512899100731529
"""When i Get Married Candace Gone Be My Flower Girl , Destiny Gone Sing & Rikaa Gonee Gone Be The Preacher @PrettyBlackTho @BombASS_Mariee""","When I get married, Candace is going to be my flower girl, Destiny is going to sing, and Rikaa is going to be the preacher. @PrettyBlackTho @BombASS_Mariee",724.7321166992188,58.00392150878906,666.7281951904297,12.494536539040787
"""ill rather have 3O minutes of something wonderful , then live my whole life w . nothing special .""",I’d rather have 30 minutes of something wonderful than live my whole life with nothing special.,195.77296447753906,17.75721549987793,178.01574897766113,11.024981055103199
"""@Dinero_Quaa: bitches so shady only let em eat my babiesniggas ain no better i couldnt even get a letter""","""Women can be so untrustworthy; I only let them be close to me. Men aren’t any better—I couldn’t even get a letter from them.""",270.3147277832031,39.42124938964844,230.8934783935547,6.857081700058564
About to call it a night and catch sum zzz tired and my princess not sleepy at all @Montana_BandzUp  please cum get yo child,"I'm about to call it a night and get some sleep—I'm tired, but my daughter isn't sleepy at all. @Montana_BandzUp, please come get your child.",335.5332336425781,36.62183380126953,298.9113998413086,9.162109015713641
I want to go to irvington game tomorrow but i want to go c my baby in action in her away game,"I want to go to the Irvington game tomorrow, but I also want to see my girlfriend play in her away game.",105.94842529296875,21.30494499206543,84.64348030090332,4.972949957506437
when niggas say on there set they not really banging they just liking how them flags look,"When guys say they're representing their set, they're not really involved—they just like how those flags look.",335.6644592285156,75.39680480957031,260.2676544189453,4.451971938019168
People getting shot everyday so i just want to thank @AdeAWeekAYear @aswashington @MrVanGriffin @mrdefoster for keeping me out the street,"People are getting shot every day, so I just want to thank @AdeAWeekAYear, @aswashington, @MrVanGriffin, and @mrdefoster for keeping me off the streets.",177.73074340820312,66.14247131347656,111.58827209472656,2.68708954895053
Its seems no matter how good of friend i am i always get second place to everybody,"It seems no matter how good of a friend I am, I always come in second place to everyone.",52.33506774902344,12.86990737915039,39.46516036987305,4.066468095474231
"""So proud of my self i did the insanity program, its no joke bout to pass out (deep breaths in between words)""",So proud of myself. I did the Insanity program—it's no joke. I'm about to pass out. (Taking deep breaths between words),185.1517333984375,31.539291381835938,153.61244201660156,5.870510252017578
"""I have been the nice guy for too long tired of being taking advantage of,""","""I have been the nice guy for too long and I’m tired of being taken advantage of.""",42.922149658203125,10.853714942932129,32.068434715270996,3.9546044726514364
"""True greatness isn't achieved through lies,illusion, theft or deceit. True greatness is achieved through the will of passion, hardwork.""","True greatness isn't achieved through lies, illusion, theft, or deceit. True greatness is achieved through passion and hard work.",56.588226318359375,25.412736892700195,31.17548942565918,2.226766308457486
"""Yo @GotThatCranaack im going to have the free in the morning tomorrow, call me tomorrow when u get up.""","Hey @GotThatCranaack, I’m going to have the free time in the morning tomorrow. Call me tomorrow when you get up.",204.41043090820312,93.18990325927734,111.22052764892578,2.193482595850355
@XoGorgeousMe no u just haven't found the right one yet but im always here  lol,"@XoGorgeousMe No, you just haven't found the right one yet, but I'm always here. Lol.",174.39804077148438,49.14876174926758,125.2492790222168,3.548370997852927
@South_stoner next time we do that shit when she work 2 to 10:30 cause then we will have more time.,"@South_stoner Next time, let’s do that when she works from 2 to 10:30, because then we will have more time.",98.23478698730469,55.2718505859375,42.96293640136719,1.7773022966648777
"""No more Mr nice guy for me, im sick of it. No more how u doing and more wassup bitch.""","No more Mr. Nice Guy for me, I’m tired of it. No more “How are you doing?”—it’s just “What’s up, bitch?” now.",45.14069366455078,12.227705001831055,32.91298866271973,3.6916734299519924
La'Carri/ my Diary. Is so irritating he keep calling my name like boy I hear you,"La'Carri/ my Diary. He is so irritating; he keeps calling my name like, boy, I hear you.",334.68426513671875,125.85244750976562,208.83181762695312,2.65933854890465
@FuckON____  lemme stop talking cuz I wass otp w/ my Diary in 4.& 6 hour and they ain't notice I had my headphones in,@FuckON____ Let me stop talking because I was on the phone with my Diary for 4 and 6 hours and they didn’t notice I had my headphones in.,655.92333984375,100.43305206298828,555.4902877807617,6.5309509804837615
@_EnvyASHLEY oh you know that one button that's shaped like a tear drop? Press that,"@_EnvyASHLEY Oh, you know that one button that's shaped like a teardrop? Press that.",140.01760864257812,69.69367980957031,70.32392883300781,2.0090431302402108
When I told my mama hoe many tweets I have she said I need to go to twitter rehab,"When I told my mom how many tweets I have, she said I need to go to Twitter rehab.",38.66952133178711,15.410054206848145,23.259467124938965,2.509369585124664
"""#WhatMadeMeMadAsAKid Not being able to see what Mr. Tipton looked like -_- #thesuitelife	0.674285714286	0.0514285714286	0.04	0.234285714286",#WhatMadeMeMadAsAKid Not being able to see what Mr. Tipton looked like -_- #thesuitelife,32.41754913330078,86.40325927734375,-53.98571014404297,0.375188961671509
"290543892556836864	Sun Jan 13 19:40:36 +0000 2013""","It appears you have not provided the actual tweet text, only the tweet ID and timestamp. Please provide the original tweet text in African American English (AAE) so I can translate it into Standard American English (SAE).",87.14161682128906,8.04490852355957,79.09670829772949,10.83189654252677
"""Imma Bouta Put The Paws On This Little Kid #RealHubandsOfHollywood !	0.85	0.0433333333333	0.00333333333333	0.103333333333",I’m about to put my hands on this little kid. #RealHusbandsOfHollywood,53.144981384277344,28.792648315429688,24.352333068847656,1.8457830207927588
"291970702658117633	Thu Jan 17 18:10:14 +0000 2013""",Certainly! Please provide the original tweet text so I can translate it for you.,54.686920166015625,9.158069610595703,45.52885055541992,5.971446220800064
My Brother In-Law Just Walked All The Way To My House Now My Sister Ain't Here He Gotta Walk All The Way Back Home In The Cold Smh . .,"My brother-in-law just walked all the way to my house, and now my sister isn’t here. He has to walk all the way back home in the cold. Shaking my head...",35.25618362426758,16.057594299316406,19.198589324951172,2.1956080697448237
My Sister Better Come On For It Be Over For Her Ass Getting In This Damn House . .,My sister had better hurry up before she gets in trouble for not getting in this house.,582.6266479492188,53.21955108642578,529.407096862793,10.947605458059265
"""Movies I Can Watch Repeatedly Shottas , 21 Jump Street , I Am Legend , Spit On Your Grave , Wrong Turn 4 , Best Of Apes & Disney Pixar UP !""","Movies I can watch over and over: Shottas, 21 Jump Street, I Am Legend, Spit On Your Grave, Wrong Turn 4, Best of Apes, and Disney Pixar's UP!",107.79904174804688,32.99447250366211,74.80456924438477,3.267184881833831
I Was The Type Of Female That Didn't Give A Fuck About No Nigga Either You With Me Or You Not !,I was the type of woman who didn’t care about any man—either you’re with me or you’re not!,53.8117561340332,17.115238189697266,36.69651794433594,3.1440845600633165
@Like_Whadd I Just Won't Food Buy Me Two Jr. Bacon Burgers From Wendys And A Frie .,@Like_Whadd I just want food. Buy me two Jr. Bacon Burgers from Wendy’s and some fries.,610.5155639648438,152.88507080078125,457.6304931640625,3.9932974538788257
"""Squad I TRUST For The Squad I BUST ! ! @LovelySmush06  , @_YouKnowOfMe ,  @Like_Whadd  , @cheetahNDpearls  !!!!!!!""","""I trust my squad, and I’ll do anything for them! @LovelySmush06, @_YouKnowOfMe, @Like_Whadd, @cheetahNDpearls!""",290.92059326171875,186.00372314453125,104.9168701171875,1.5640579034843485
Kinda Getting Back Sleepy But Once I Get Up To Pee It's Probably Gone Be Over !!,"I'm starting to feel sleepy again, but once I get up to use the bathroom, it's probably going to be over!",330.414306640625,16.107940673828125,314.3063659667969,20.51251077535168
"""This Nigga Stay Calling Me Saying  What You Doing You Black Bitch  Lol Get Beat !!""","This guy keeps calling me saying, ""What are you doing, you Black woman?"" Lol, get beat!",268.8094482421875,76.73670959472656,192.07273864746094,3.5030098327366956
"""SO If  REAL  Recognize  REAL  Does  FAKE  Recognize  FAKE  ????""","So if real recognizes real, does fake recognize fake?",72.49788665771484,104.59601593017578,-32.09812927246094,0.6931228308553512
People Keeeeeeep ! Asking Me Am I Pregnant Again Nah My Nigga I'm Just Eating GOOD :)) !!!,"People keep asking me if I’m pregnant again. No, I’m just eating well! :))",185.56671142578125,17.634363174438477,167.93234825134277,10.523017451220785
Dating A Guy That Has A BabyMama Is An EPIC FAIL ! They Still Gone Be Messing Around Unless You KNOW They Really Through With Each Other !!,Dating a guy who has a child with another woman is an epic fail! They will still be involved with each other unless you know for sure that they are really done with each other!,87.54802703857422,12.333449363708496,75.21457767486572,7.098421897785272
Ain't NO WAY I Can Drink This Shit Straight I Ain't Immuned To It Yet I Need Some Bright And Early To Mix With It !,There’s no way I can drink this straight. I’m not used to it yet—I need some Bright and Early to mix with it!,96.85730743408203,29.372589111328125,67.4847183227539,3.2975406787250865
No Time For New Friendss Cause i Dnt Evn Put Up Wit Tha Old Ones,I don't have time for new friends because I don't even keep up with the old ones.,194.21359252929688,18.94071388244629,175.2728786468506,10.253763070107324
Only Person Tht Truly Undastndss Me Is Me .!' && Tha Only Person i Fear Is GOD .!' ((: <3',"The only person that truly understands me is myself, and the only person I fear is God. 😊❤️",592.69775390625,17.943706512451172,574.7540473937988,33.030954529655055
@instagram. School in da am for the kids:-) :-) :-) n then some me time ooooo wwweeee,"@instagram. School in the morning for the kids :-) :-) :-) and then some time for myself. Ooo, wow!",438.4566650390625,120.32970428466797,318.12696075439453,3.643794087632685
No body happiness should be at state because of their fucking skin color...wtf take yall ass back to history class #3rd grade,"No one’s happiness should be at stake because of their skin color. What the hell—go back to history class, third grade.",245.07318115234375,30.454471588134766,214.61870956420898,8.047198600806643
@NoMoney_NoDeja know I didn't just thought shit was different this time.. But shit still the same..,"@NoMoney_NoDeja I know I didn’t, I just thought things would be different this time… But things are still the same…",274.415283203125,49.97277069091797,224.44251251220703,5.491296148064032
"""@Espngreeny looks real, I can see him get'n it 2yrs ago when Sanchez was taken them to AFC chips n they looked like a good coach/QB combo""",@Espngreeny seems legitimate; I could see him getting it two years ago when Sanchez was taking them to AFC championships and they looked like a good coach/quarterback combination.,206.8243865966797,75.91473388671875,130.90965270996094,2.72443010740585
@Taliah55: truuuu!!!! Imma have to switch dat wit a alcoholic beverage tho cuz u already got all dat cake lol,"@Taliah55: True! I’m going to have to switch that with an alcoholic beverage though, because you already have all that cake, lol.",185.55059814453125,55.95242691040039,129.59817123413086,3.316220732331474
Very disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre should never be on the show,Very disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre should never be on the show.,20.806480407714844,19.529739379882812,1.2767410278320312,1.0653741969105424
There's no point of me getting my hair done bc I'm not in the mood anymore,There’s no point in getting my hair done because I’m not in the mood anymore.,36.11494064331055,20.32040023803711,15.794540405273438,1.7772750644796917
This the perfect time to read a book definitely need to get a nook or iPad soon,This is the perfect time to read a book. I definitely need to get a Nook or iPad soon.,89.14437866210938,18.501903533935547,70.64247512817383,4.818119308567567
I can't even focus on Chicago Fire bc I'm tuned into twitter right now lol,"I can't even focus on Chicago Fire because I'm paying attention to Twitter right now, haha.",120.09720611572266,52.85045623779297,67.24674987792969,2.27239677128543
With all this snow coming down tonight I'm glad I didn't flat iron my hair today,"With all this snow coming down tonight, I’m glad I didn’t straighten my hair today.",32.01277542114258,22.368183135986328,9.64459228515625,1.4311745941332115
Just saw a man use a payphone......its #2013..... They giving away free phones my man come onnn,"I just saw a man use a payphone... It's 2013... They’re giving away free phones, my man, come on.",150.2481231689453,33.9442024230957,116.30392074584961,4.426326513617424
I jus want #oomf to kno .....that this is sum dumb shxt ...its cold outside,I just want one of my followers to know that this is some dumb stuff... it's cold outside.,523.7914428710938,41.874202728271484,481.91724014282227,12.508690524093359
"""@JussDev_xoxo: Use to want a tongue ring ...but I ain't giving no brain lol< #LiesOnTwitter""","""@JussDev_xoxo: I used to want a tongue ring, but I'm not performing oral sex lol < #LiesOnTwitter""",403.9729919433594,143.00958251953125,260.9634094238281,2.8247966662526798
They let a team come back frm 0 to 14 lls....... I dnt care for DC ....i really.dnt,"They allowed a team to come back from 0 to 14, lol... I don't care for DC... I really don't.",219.39817810058594,32.38725662231445,187.01092147827148,6.774213100513832
"""Jus got another invite to one of my friends bbyshower in the mail, .....all my friends are mostly mothers now""",I just received another invitation to one of my friend's baby showers in the mail. All of my friends are mostly mothers now.,168.86053466796875,21.516246795654297,147.34428787231445,7.848047862235622
