sae_text,aae_text
"@MsEbo28 Sweet, just as long as I know you’re alright. I missed you. We have to hang out for your 21st birthday this year—show me how you do it, lol.","@MsEbo28 Bet, just makin’ sure you good. I missed you. We gotta link up for your 21st this year—show me how you turn up, lol."
"""@BombASS_Mariee: @OwweeeDeavrin: @FuckEmUp_Nunie Thanks, you better have my present. Lol, what’s your present? The cat. Lol <<#CantDeal""","""@BombASS_Mariee: @OwweeeDeavrin: @FuckEmUp_Nunie Thanks, you betta have my present. Lol, what’s yo present? The cat. Lol <<#CantDeal"""
"""@BombASS_Mariee: @FuckEmUp_Nunie: One of my followers just told me, 'Tell Candace?' I'll tell you in the morning.""","""@BombASS_Mariee: @FuckEmUp_Nunie: One of my followers just told me, 'Tell Candace?' Ima tell you in the mornin'."""
You were my main girl ... You’re the biggest hoe in the city. I have to stop messing with you.,You was my main girl... You the biggest hoe in the city. I gotta stop messin’ wit you.
"This guy called me to yell at me, argue with me, curse me out, and then go to sleep on the phone! < The STRUGGLE","This dude called me just to yell at me, argue wit me, cuss me out, then fall asleep on the phone! < The STRUGGLE"
"When I get married, Candace is going to be my flower girl, Destiny is going to sing, and Rikaa is going to be the preacher. @PrettyBlackTho @BombASS_Mariee","When I get married, Candace gon’ be my flower girl, Destiny gon’ be singin’, and Rikaa gon’ be the preacher. @PrettyBlackTho @BombASS_Mariee"
I’d rather have 30 minutes of something wonderful than live my whole life with nothing special.,I’d rather have 30 minutes of somethin’ real good than spend my whole life with nothin’ special.
"""Women can be so untrustworthy; I only let them be close to me. Men aren’t any better—I couldn’t even get a letter from them.""",Women be so untrustworthy; I only let them get close to me. Men ain’t no better—I couldn’t even get a letter from them.
"I'm about to call it a night and get some sleep—I'm tired, but my daughter isn't sleepy at all. @Montana_BandzUp, please come get your child.","I’m finna call it a night and get some sleep—I’m tired, but my daughter ain’t sleepy at all. @Montana_BandzUp, come get ya child."
"I want to go to the Irvington game tomorrow, but I also want to see my girlfriend play in her away game.","I wanna go to the Irvington game tomorrow, but I also wanna see my girl play in her away game."
"When guys say they're representing their set, they're not really involved—they just like how those flags look.","When dudes say they reppin they set, they ain’t really involved—they just like how them flags look."
"People are getting shot every day, so I just want to thank @AdeAWeekAYear, @aswashington, @MrVanGriffin, and @mrdefoster for keeping me off the streets.","Folks gettin’ shot every day, so I just wanna thank @AdeAWeekAYear, @aswashington, @MrVanGriffin, and @mrdefoster for keepin’ me off them streets."
"It seems no matter how good of a friend I am, I always come in second place to everyone.","No matter how good of a friend I be, I always end up comin’ second to everybody."
So proud of myself. I did the Insanity program—it's no joke. I'm about to pass out. (Taking deep breaths between words),So proud of myself. I did that Insanity program—ain’t no joke. I’m ’bout to pass out. (Takin’ deep breaths between words)
"""I have been the nice guy for too long and I’m tired of being taken advantage of.""",I been the nice dude for too long and I’m tired of folks takin’ advantage of me.
"True greatness isn't achieved through lies, illusion, theft, or deceit. True greatness is achieved through passion and hard work.","Real greatness don’t come from lyin’, fakin’, stealin’, or bein’ shady. Real greatness come from passion and puttin’ in that hard work."
"Hey @GotThatCranaack, I’m going to have the free time in the morning tomorrow. Call me tomorrow when you get up.","Ayo @GotThatCranaack, I’ma have some free time in the mornin’ tomorrow. Hit me up when you get up."
"@XoGorgeousMe No, you just haven't found the right one yet, but I'm always here. Lol.","@XoGorgeousMe Nah, you just ain’t found the right one yet, but I’m always here tho. Lol."
"@South_stoner Next time, let’s do that when she works from 2 to 10:30, because then we will have more time.","@South_stoner Next time, let’s do that when she workin from 2 to 10:30, cuz then we gon have more time."
"No more Mr. Nice Guy for me, I’m tired of it. No more “How are you doing?”—it’s just “What’s up, bitch?” now.","Ain’t no more Mr. Nice Guy for me, I’m tired of that. I ain’t askin’ “How you doin’?” no more—it’s just “What’s good, bitch?” now."
"La'Carri/ my Diary. He is so irritating; he keeps calling my name like, boy, I hear you.","La’Carri/ my Diary. He so damn irriatin’; keep callin’ my name like, boy, I hear you."
@FuckON____ Let me stop talking because I was on the phone with my Diary for 4 and 6 hours and they didn’t notice I had my headphones in.,@FuckON____ Lemme stop talkin cuz I was on the phone wit my Diary for 4 and 6 hours an’ they ain’t even notice I had my headphones in.
"@_EnvyASHLEY Oh, you know that one button that's shaped like a teardrop? Press that.","@_EnvyASHLEY Oh, you know that one button look like a teardrop? Go head and press that."
"When I told my mom how many tweets I have, she said I need to go to Twitter rehab.","When I told my mama how many tweets I got, she said I need to go to Twitter rehab."
#WhatMadeMeMadAsAKid Not being able to see what Mr. Tipton looked like -_- #thesuitelife,#WhatMadeMeMadAsAKid Not bein’ able to see what Mr. Tipton looked like smh 🙄 #thesuitelife
"It appears you have not provided the actual tweet text, only the tweet ID and timestamp. Please provide the original tweet text in African American English (AAE) so I can translate it into Standard American English (SAE).","Look like you ain’t give the real tweet, just the tweet ID and time. Go ‘head and drop the actual tweet in AAE so I can switch it to Standard English for you."
I’m about to put my hands on this little kid. #RealHusbandsOfHollywood,I’m finna put my hands on this lil kid. #RealHusbandsOfHollywood
Certainly! Please provide the original tweet text so I can translate it for you.,Fa sho! Just drop the original tweet so I can translate it for you.
"My brother-in-law just walked all the way to my house, and now my sister isn’t here. He has to walk all the way back home in the cold. Shaking my head...","My brother-in-law just walked all the way to my house, and now my sister ain’t even here. He gotta walk all the way back home in the cold. Smh…"
My sister had better hurry up before she gets in trouble for not getting in this house.,My sister betta hurry up ‘fore she get in trouble for not gettin’ in this house.
"Movies I can watch over and over: Shottas, 21 Jump Street, I Am Legend, Spit On Your Grave, Wrong Turn 4, Best of Apes, and Disney Pixar's UP!","Movies I can watch over and over: Shottas, 21 Jump Street, I Am Legend, Spit On Your Grave, Wrong Turn 4, Best of Apes, and Disney Pixar's UP!"
I was the type of woman who didn’t care about any man—either you’re with me or you’re not!,I was the type of woman who ain’t care ’bout no man—either you wit’ me or you not!
@Like_Whadd I just want food. Buy me two Jr. Bacon Burgers from Wendy’s and some fries.,@Like_Whadd I just want some food. Get me two Jr. Bacon Burgers from Wendy’s and some fries.
"""I trust my squad, and I’ll do anything for them! @LovelySmush06, @_YouKnowOfMe, @Like_Whadd, @cheetahNDpearls!""","I trust my squad fr, I’ll do anything for them! @LovelySmush06, @_YouKnowOfMe, @Like_Whadd, @cheetahNDpearls!"
"I'm starting to feel sleepy again, but once I get up to use the bathroom, it's probably going to be over!","I’m startin’ to get sleepy again, but soon as I get up to use the bathroom, it’s prolly gon’ be over!"
"This guy keeps calling me saying, ""What are you doing, you Black woman?"" Lol, get beat!","This dude keep callin’ me talkin’ ‘bout, “What you doin’, Black woman?” Lol, get beat!"
"So if real recognizes real, does fake recognize fake?","So if real recognize real, do fake recognize fake too?"
"People keep asking me if I’m pregnant again. No, I’m just eating well! :))","Folks keep askin’ me if I’m pregnant again. Nah, I’m just eatin’ good! :))"
Dating a guy who has a child with another woman is an epic fail! They will still be involved with each other unless you know for sure that they are really done with each other!,Dating a dude who got a kid with another woman is a big L! They still gon’ be messin’ with each other unless you know for real they really done with each other!
There’s no way I can drink this straight. I’m not used to it yet—I need some Bright and Early to mix with it!,Ain’t no way I can drink this straight. I ain’t used to it yet—I need some Bright and Early to mix it with!
I don't have time for new friends because I don't even keep up with the old ones.,I ain't got time for no new friends 'cause I don't even keep up with the old ones.
"The only person that truly understands me is myself, and the only person I fear is God. 😊❤️","The only one who really get me is myself, and the only one I fear is God. 😊❤️"
"@instagram. School in the morning for the kids :-) :-) :-) and then some time for myself. Ooo, wow!","@instagram. Kids got school in the mornin’ :-) :-) :-) then I’ma get some time fo’ myself. Ooo, wow!"
"No one’s happiness should be at stake because of their skin color. What the hell—go back to history class, third grade.",Ain’t nobody’s happiness s’posed to be on the line just ’cause they skin color. For real—y’all need to go back to third grade history class.
"@NoMoney_NoDeja I know I didn’t, I just thought things would be different this time… But things are still the same…","@NoMoney_NoDeja I know I ain’t, I just thought things was gon’ be different this time… But it’s still the same…"
@Espngreeny seems legitimate; I could see him getting it two years ago when Sanchez was taking them to AFC championships and they looked like a good coach/quarterback combination.,@Espngreeny seem legit; I could see him gettin it two years ago when Sanchez was takin them to them AFC championships and they was lookin like a good coach/quarterback combo.
"@Taliah55: True! I’m going to have to switch that with an alcoholic beverage though, because you already have all that cake, lol.","@Taliah55: Facts! I’ma have to swap that out for a drank tho, ’cause you already got all that cake, lol."
Very disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre should never be on the show.,Real disappointed in @AroundTheHorn today. Jemele Hill and Pablo Torre ain’t never need to be on that show.
There’s no point in getting my hair done because I’m not in the mood anymore.,Ain’t no point in gettin’ my hair done ’cause I ain’t in the mood no more.
This is the perfect time to read a book. I definitely need to get a Nook or iPad soon.,This the perfect time to read a book. I really need to get me a Nook or iPad soon.
"I can't even focus on Chicago Fire because I'm paying attention to Twitter right now, haha.","I can't even focus on Chicago Fire 'cause I'm too busy watchin' Twitter right now, lol."
"With all this snow coming down tonight, I’m glad I didn’t straighten my hair today.","With all this snow comin’ down tonight, I’m real glad I ain’t straighten my hair today."
"I just saw a man use a payphone... It's 2013... They’re giving away free phones, my man, come on.","I just seen a dude usin’ a payphone... It’s 2013... They out here givin’ out free phones, bruh, c’mon now."
I just want one of my followers to know that this is some dumb stuff... it's cold outside.,I just want one of my followers to know this some real dumb stuff... it cold outside.
"""@JussDev_xoxo: I used to want a tongue ring, but I'm not performing oral sex lol < #LiesOnTwitter""","""@JussDev_xoxo: I usedta want a tongue ring, but I ain’t doin’ all that oral lol < #LiesOnTwitter"""
"They allowed a team to come back from 0 to 14, lol... I don't care for DC... I really don't.","They let a team come back from 0 to 14, lol... I don't mess with DC... fr, I really don't."
I just received another invitation to one of my friend's baby showers in the mail. All of my friends are mostly mothers now.,I just got another invite to one of my friend’s baby showers in the mail. Most my friends mamas now.
Superhead is pregnant by Lil Wayne...shaking my head...he would have so much more money if he didn’t have so many children.,Superhead pregnant by Lil Wayne...smh...he’d have way more money if he ain’t got all them kids.
"My horoscope told me today that if someone makes me a promise, I can trust it… so go ahead and make a promise.","My horoscope told me today that if somebody make me a promise, I can trust it… so go ‘head and make a promise."
"""I learned when someone gives you that look like you’re doing something wrong, it just means they envy you and seeing you do it first is killing them.""","I learned when somebody give you that look like you doin’ somethin’ wrong, it just mean they jealous and seein’ you do it first hurtin’ they soul."
"That moment when you see someone's picture on Instagram and you're thinking they set themselves up for those ""Bitches be like..."" comments. Lol.","That moment when you see somebody pic on Instagram and you like, they really set theyself up for them ""Bitches be like..."" comments. Lol."
I need to get up and go get myself a Whole Lotta from Checkers before they close!,I gotta get up and go grab me a Whole Lotta from Checkers before they close!
"Hmmmm, I wonder what ever happened to my Coach shoes. I’ve been looking everywhere for those shoes. I guess he stole those too. Shaking my head.","Hmmm, I wonder what happened to my Coach shoes. I been lookin’ everywhere for them shoes. Guess he took them too. Smh."
"It’s nice to have your own place, but I’m ready to move back to East Memphis!","It’s cool havin’ my own spot, but I’m ready to move back to East Memphis!"
"I’m the type of person who, when I go to the mall, I get him something and get myself something for him too. :)","I’m the type, when I go to the mall, I get him somethin’ and get myself somethin’ for him too. :)"
"It's you and me against this world that's trying to bring us down, so baby, take my hand and let's prove them wrong and conquer the world.","It’s me and you against this world tryna bring us down, so baby, take my hand and let’s show ’em they wrong and take over the world."
"Daddy is coming over to give you that roar, your favorite position from the back door! You already know.","Daddy comin’ over to give you that roar, your favorite from the back door! You already know."
I guess I’ll put on my music and go to bed now that I can breathe!,Guess I’ma put my music on and go to bed now that I can breathe!
She was really brave to sing that to him! What were you thinking?! #glee,She was real brave singin’ that to him! What was you thinkin’?! #glee
"At your best, you are love! You are a positive, motivating force within my life! If you ever feel the need to wonder why, let me know.","When you at your best, you love! You a real positive, motivating force in my life! If you ever gotta ask why, just let me know."
"I just want to be alone. If you think I treat you badly, don’t take it personally.","I just wanna be by myself. If you feel like I’m treatin’ you wrong, don’t take it personal."
"All I see is #LakerNation on my #timeline. You all still aren’t making it to the playoffs! Okay, I give up, lol.","All I see is #LakerNation all up and down my #timeline. Y’all still ain’t makin’ it to the playoffs! Aight, I’m done, lol."
"@RevelingInStyle No problem! If I hear anything before you do, I will let you know! :-)","@RevelingInStyle Ain’t no problem! If I hear somethin’ ‘fore you do, I’ma let you know! :-)"
"I am having breakfast with my son and his principal tomorrow because he is being recognized for demonstrating last month’s character trait, caring.","I’m havin’ breakfast wit’ my son and his principal tomorrow ’cause he gettin’ recognized for showin’ last month’s character trait, carin’."
"Right. So lame. Especially when they wear them with nothing playing. @alluneed84: Okay, so you have #beatsbydre—what does that mean to me?","Right. So lame. Especially when they rock ’em and ain’t even got nothin’ playin. @alluneed84: Okay, so you got #beatsbydre—what that s’posed to mean to me?"
"@alluneed84 I haven't watched much TV lately, I guess. Maybe I'll look up the trailer on YouTube and possibly go see the movie. Are you?","@alluneed84 I ain’t really been watchin TV like that lately, I guess. Might check out the trailer on YouTube and maybe go see the movie. You?"
"@JJfromtheD sigh... Well then, I suppose we have nothing else to ever talk about. Take care!","@JJfromtheD smh... Well, I guess we ain’t got nothin else to talk about then. Take care!"
"@alluneed84 I wish I could, but I’d probably oversleep and not get the kids to school if I took anything. Or I might not hear if the baby wakes up.","@alluneed84 I wish I could, but I’d prolly oversleep and not get the kids to school if I took somethin. Or I might not even hear if the baby wake up."
"@_BiffHuxtable_ I haven’t counted yet, but my numbers are decreasing like the stock market.","@_BiffHuxtable_ I ain’t even counted yet, but my numbers goin’ down like the stock market."
"Do you want to stay in my life? Don’t be fake. Don’t make any cowardly moves. Don’t do anything that would make me see you differently, and stay true to yourself.","You wanna stay in my life? Don’t be fake. Don’t be on no scary stuff. Don’t do nothin’ that’ll make me look at you different, and keep it real wit’ yourself."
It's nothing to do something for friends who you know won't turn their back on you.,Ain’t nothin’ to do somethin’ for your friends when you know they ain’t gon’ turn they back on you.
"#thoughtsinthehallway Alright, take your time; walk slowly; there is no one behind you trying to get to class because they can't afford another tardy.","#thoughtsinthehallway Aight, take ya time; walk slow; ain’t nobody behind you tryna get to class ‘cause they can’t get another tardy."
"@_AmbitiousTev, girl, be quiet; you’re taller than me because your brother is almost taller than me. Stop messing with me! Seriously!","@_AmbitiousTev, girl, hush; you only taller than me ‘cause yo’ brother almost taller than me. Quit playin’ wit’ me! For real!"
Everyone else has finished eating and I'm just sitting here because I can't enjoy my meal; my meat is extremely dry.,Everybody else done ate and I’m just sittin’ here ’cause I can’t even enjoy my food; my meat way too dry.
I suppose I should just try the number and see if it’s the correct one.,I guess I might as well just call the number and see if it’s the right one.
My brother had better stay away from me and stop talking to me before I drop-kick him for wearing my v-neck without asking!,My brother betta stay away from me and stop talkin’ to me before I drop-kick him for rockin’ my v-neck without askin’!
"When it’s too wet outside, I sit in the bathtub and just relax while listening to music. Judge me if you want; it won’t bother me.","When it’s too wet outside, I just be chillin’ in the tub, listenin’ to music and relaxin’. You can judge if you want, but that don’t bother me."
"""Don't go too fast, don't go too slow; you have to let your body flow.""","Don’t go too fast, don’t go too slow; you gotta let your body flow."
"Well, he’s going to be going to sleep angry; so whatever. And no, not what you dirty-minded people are thinking. #SHEESSSHHHH","Well, he gon’ be goin’ to sleep mad; so whatever. And nah, it ain’t what y’all nasty-minded folks thinkin’. #SHEESSSHHHH"
"Remember the person who encouraged you to become who you wanted to be in life; it wasn’t those fake women, it was ME.","Remember who really had your back and pushed you to be who you wanted—wasn’t none of them fake girls, it was ME."
"It's okay though; when I have some candy, I don't want to hear ""aww, save me some, give me some."" No, forget you.","It’s cool though; when I got some candy, don’t be talkin’ ‘bout “aww, save me some, give me some.” Nah, forget you."
Break up to make up; to go through the same thing again; makes a man never want to try it again.,"Break up just to make up, goin’ through the same mess again—make a man not even wanna try no more."
"My sister is putting a lot of effort into styling this Bratz doll head; lol, it's cute though.","My sister really goin’ in tryna style this Bratz doll head, lol. But it’s cute tho."
But you know me. I don’t think things through. Laughing to myself… So I never really noticed what was going on like I have been lately.,But you know how I am. I don’t be thinkin’ stuff all the way through. Just sittin’ here laughin’ to myself… So I ain’t really been payin’ attention to what’s goin’ on like I have lately.
I have to pee but I don't feel like getting up. Don't you just hate that?,I gotta pee but I don't even feel like gettin' up. Ain't that the worst?
"@classy_tessa23 @lonelysoulja225 lol he goes to school with me, fool... he's from Texas but lives in Baton Rouge now, duh lol","@classy_tessa23 @lonelysoulja225 lol he go to school wit me, fool... he from Texas but he stay in Baton Rouge now, duh lol"
@classy_tessa23 @lonelysoulja225 @lonelysoulja225 he left the building... he doesn't have time for us anymore since he got a new girlfriend!,@classy_tessa23 @lonelysoulja225 @lonelysoulja225 he done left the building... he ain’t got time for us no more since he got him a new girl!
@iloveyoujsy Save yourself—viewers are advised that what you hear is very graphic and could damage your soul. Beware.,@iloveyoujsy Save yoself—y’all betta know what you ’bout to hear real graphic and might mess wit yo soul. Watch out.
"Someone decided to flood my Instagram notifications—*cough* Juliette—so I’m going to hang out on here for a while, lol.","Somebody done blew up my Instagram notifications—*cough* Juliette—so I’ma chill on here for a minute, lol."
"People always say everything is going to be okay when you lose the person who loved you like no other, knowing that there will be no one to replace that person.","Folks always be sayin’ everything gon’ be alright when you lose the one who loved you like nobody else, knowin’ ain’t nobody gon’ ever replace ’em."
"You know the money brings the cars, and the cars bring the women. Rockstar life—that’s how it goes, for real, for real.","You already know the money bring the cars, and the cars bring the women. Rockstar life—that’s just how it go, fr fr."
Those people are trying to take Rick Ross down. He better pay up before his life is taken. #RNS,Them folks tryna take Rick Ross down. He betta pay up ‘fore they take his life. #RNS
My friends treat women badly and those women just sit there and accept it. #RNS,My friends be doin’ women dirty and them women just sittin’ there takin’ it. #RNS
I guess I'll listen to some music and eat since there's nothing on TV.,I guess I'ma listen to some music and eat since ain't nothin' on TV.
He said the man was slumped over the steering wheel and his hat was on the windshield.,He said dude was slumped over the wheel and his hat was up on the windshield.
"I just made myself a delicious breakfast on my day off. Wait, I have to work UC today, but it's okay.","I just fixed myself a bomb breakfast on my day off. Wait, I gotta work UC today, but it’s cool."
These people already know not to act crazy with me or I'll call them out.,These folks already know not to act up with me or I’ma call ’em out.
"I know what it is—you’re mad because your friends aren’t really your friends, right? They steal your weed and smoke it right in front of you, though.","I know what it is—you mad ’cause your friends ain’t really your friends, huh? They be stealin’ your weed and smokin’ it right in front of you, too."
"I am the one you denied. You pushed me away every time I tried, but I’m alright.","I’m the one you kept denyin’. You pushed me away every time I tried, but I’m good."
"Still no Valentine. Well, some people have asked me, but not the person I want to ask me. I’m not going to be waiting too long!","Still ain’t got no Valentine. Yeah, some folks done asked me, but not the one I want to ask me. I ain’t finna be waitin’ too long!"
"She has so much booty, I just want to tap her on the shoulder and let her know...shaking my head, haha.","She got so much booty, I just wanna tap her on the shoulder and let her know...smh, haha."
"""@ShayThatNigga Sitting on my bed bored as hell >>>>> Wishing my future was here :) , but he’s not -_-""","@ShayThatNigga Sittin on my bed bored as hell >>>>> Wishin my future was here :) , but he ain’t -_-"
"I love you, I miss you, I love you, love you <<<<< Forget that. If you really mean it, say it properly.","I love you, I miss you, I love you, love you <<<<< Nah, forget all that. If you really mean it, say it right."
"Annoyed is an understatement. I’m the person who decided to sit out tonight, but people are coming in with attitudes. Forget everyone. Oh, and I’m sober.","Annoyed ain’t even the word. I’m the one who chose to sit out tonight, but folks comin’ in here with attitudes. Man, forget everybody. Oh, and I’m sober too."
@iTS_MeMadiO Those aren’t my people lol. Bottoms in general make it easy for tops to act badly because they make the wrong things way too easy.,@iTS_MeMadiO Them ain’t my people lol. Bottoms in general be makin’ it too easy for tops to act up ’cause they let the wrong stuff slide way too much.
"@iTS_MeMadiO lol I don’t know about that nonsense, all I do is drink… haha but yeah, Detroit is full of that stuff… that’s why I stayed single.","@iTS_MeMadiO lol iono bout all that mess, all I do is drink… haha but yeah, Detroit got all that goin on… that’s why I stayed single."
"Clearly, they've been handing out big butts—almost everyone I've seen today, both men and women, has a big butt.","Man, they must be out here givin’ out big butts—damn near everybody I seen today, men and women, got a big ol’ butt."
"I have some things to say, and Twitter, you’re going to shut up and listen.","I got some things to say, and Twitter, you gon’ shut up and listen."
@BADDHABIT_69 lol I’m glad I can do that for you because I had a terrible night and I’m broke.,@BADDHABIT_69 lol I’m glad I could do that for you cuz I had a rough night and I’m broke as hell.
"If the closeted guy doesn’t leave me alone… girl, you’ve seen my Instagram—I’m not discreet at all.","If this closeted dude don’t leave me alone… girl, you done seen my Instagram—I ain’t discreet at all."
"The fact that I’m listening to Pastor Troy’s “Are We Cuttin’”… I’m extremely drunk… with my attractive self, lol.","The fact that I’m sittin’ here listenin’ to Pastor Troy “Are We Cuttin’”… I’m mad drunk… lookin’ good as hell, lol."
"@iTS_MeMadiO lol be quiet...I hope I find my husband at church. Lord, I need a Christian, wholesome man. Hallelujah.","@iTS_MeMadiO lol hush...I hope I find my husband at church. Lawd, I need me a good Christian man. Hallelujah."
I haven't figured out this dating thing yet... I rarely ever go on a second date... I'm never interested after we finally meet... this sucks.,I still ain’t figured out this dating thing yet... I barely ever go on a second date... I don’t even be interested after we finally meet... this shit wack.
Gay men (not all) focus on the wrong things. Stop doing things just for the moment. Where will you be in five years?,Gay men (not all) be focusin’ on the wrong things. Stop doin’ stuff just for right now. Where you gon’ be in five years?
"I keep forgetting that All-Star Weekend is here... Ugh, this is going to be interesting... Where are the attractive, well-off men at?","I keep forgettin’ All-Star Weekend here... Ugh, this gon’ be interestin’... Where the fine, got-money men at?"
"@iTS_MeMadiO lol, man, you are crazy... and I'm going to keep my comments to myself about that, haha. Anyway, what's up, loser?","@iTS_MeMadiO lol, bruh, you wild... and I’ma just keep my comments to myself on that, haha. Anyway, what’s good, loser?"
"@xiFUQ_RAWx Basically, I didn’t know who he was until he died, and I’m sure most of these women didn’t either.","@xiFUQ_RAWx Fr real, I ain’t even know who he was till he died, and I’m pretty sure most these women ain’t know either."
I get hit on by women more than I do by men... forget this gay stuff lol,Women be tryna holla at me more than dudes do... forget all that gay mess lol
"@_SuckMyLeftNutt No, I need this... If I had someone lying next to me, it would be a different story. Music keeps me company, lol.","@_SuckMyLeftNutt Nah, I need this... If I had somebody layin' next to me, it’d be a whole different story. Music keep me company, lol."
"@SunniiRose It's about branding yourself, and once you make a name for yourself, stay consistent and focused and you'll be fine.","@SunniiRose It’s all ’bout brandin’ yaself, and once you make a name fa yaself, just stay consistent and focused, you gon’ be good."
"@TeeLowTeeVee I hope so. With the experience you have, you would do well. You just have to take that leap of faith.","@TeeLowTeeVee I hope so. Wit all that experience you got, you gon’ do good. You just gotta take that leap of faith."
"@gldntnnls you don't seem like it... but yeah, at 18 everyone says they want a relationship when they really just want a few people to hang out with.","@gldntnnls you don’t seem like it… but yeah, at 18 everybody be sayin they want a relationship when they really just want a few folks to kick it with."
"@gldntnnls Yeah, I messed around with much older guys back then too... knowing full well there’s only so much you can have in common. Good times, lol.","@gldntnnls Yeah, I used to mess wit older dudes back then too... knowin damn well we ain’t really got that much in common. Good times, lol."
"#left handed people I hate when people say, ""Aww, you can't do this because you're left-handed?"" What the heck, shut up—it doesn't matter. I love being left-handed.","#lefthanded people I hate when folks be like, ""Aww, you can't do this 'cause you left-handed?"" Man, what? Shut up—it don't even matter. I love bein' left-handed."
@FearlessFigure LOL I keep mine on my dresser. Did you find out that lavender is the new pink!?,@FearlessFigure LOL I keep mine up on my dresser. You heard lavender the new pink now!?
"I have the best boyfriend in the world. Even though we argue and fight, I love him :*","I got the best boyfriend in the world. Even though we be arguing and fighting, I still love him :*"
People’s parents need to watch how they talk to me because I will go off on them.,People’s parents betta watch how they talk to me ’cause I will go off on them.
"Jeezy & Trey Songz - ""Tonight"" is my mom's new favorite song! Haha, she's really a freak!","Jeezy & Trey Songz - ""Tonight"" my mama new favorite song! Lol, she really a freak!"
"It's official—I’m in a relationship. I’ve been talking to this guy since last year, and now we’re together. I like the feeling. 1.5.13 :) Waiting to see where we go.","It’s official—I got me a man now. Been talkin’ to this dude since last year, and now we together. I’m feelin’ it. 1.5.13 :) We gon’ see where this go."
"If you can't accept my past, then you can walk right by and keep moving—plain and simple.","If you can’t handle my past, then you can just keep it movin’—plain and simple."
"If you give me 15 minutes, I will make you feel like a man tonight. ;)","If you give me 15 minutes, I’ma make you feel like a man tonight. ;)"
"Sweetheart, I need you; I would never leave you. Life wouldn’t be the same without you. <3","Baby, I need you; I ain’t never leavin’ you. Life just wouldn’t be the same without you. <3"
"Lol, I wasn’t going to curse you out. If I wasn’t interested in you, I wouldn’t have written back!","Lol, I wasn’t finna cuss you out. If I wasn’t feelin’ you, I wouldn’t’ve hit you back!"
"At every school I attended, I was that guy... every woman who knows me knows I’m that guy.","At every school I went to, I was that dude... every woman who know me know I’m that dude."
I hate when I catch someone staring at me and they just look the other way like they were never looking at you. LMAO,I hate when I catch somebody starin’ at me and they just look away like they wasn’t never lookin’ at you. LMAO
"""@a_Coleeee: Just because she looks tough in her profile picture, she thinks she’s a thug. #incorrectlol I am""","@a_Coleeee: Just cuz she lookin tough in her profile pic, she think she a thug. #nahlol That’s me."
"I haven’t seen, kissed, hugged, or shown affection to one of my followers since last year, lol. It’s been a long time, huh?","I ain’t seen, kissed, hugged, or showed no love to one of my followers since last year, lol. It’s been a minute, huh?"
@DEEtrendinTopic lol keep her on her knees but you're not God and she's not praying #amen,@DEEtrendinTopic lol keep her on her knees but you ain’t God and she ain’t prayin #amen
"As a girlfriend, you might see desperate women trying to get attention from your man. As a boyfriend, it's his job to make sure those women don't get any attention from him!","As a girlfriend, you gon’ see some thirsty females tryna get at your man. As a boyfriend, it’s on him to make sure they don’t get no attention from him!"
@ayoLEOUNDRA Hit me up only when you want to talk freaky though; maybe we can have a little basic conversation.,"@ayoLEOUNDRA Only hit me up when you tryna talk freaky, huh; maybe we could have a lil regular convo or somethin."
"I don’t care about your feelings. If you haven’t learned all this time, you never will, and I don’t feel bad for what I’m about to say.","I ain’t worried ’bout your feelings. If you ain’t learned by now, you never will, and I don’t feel bad ’bout what I’m ’bout to say."
"""@JaYsYmOr_662: @I_Tweet_U_Watch: I see your potential! Girl, I thought this said 'I see your ponytail'... I'm tripping lol, go back to sleep!""","@JaYsYmOr_662: @I_Tweet_U_Watch: I see yo potential! Girl, I swear I thought this said 'I see yo ponytail'... I'm trippin lol, go back to sleep!"
"School, hurry up, because Temeria and you have been in her English class all these years—you would think she would know better by now. #damn friend","School, hurry up, cuz Temeria and you been in her English class all these years—you’d think she’d know better by now. #damnfriend"
"""You can't say you are REAL if you are cheating on your boyfriend or girlfriend! Because you are lying; if you are real, then you will be real in all aspects of life!""","You can’t say you real if you out here cheatin’ on your man or your girl! Cuz you lyin’; if you real, you gon’ be real in every part of your life!"
"@PrettyNeek88 When I get my new car, we’ll all hang out and I’ll bring you some pizza.","@PrettyNeek88 When I get my new car, we all gon’ hang out and I’ma bring you some pizza."
My dad is going to get my sister and me some hot and lemon pepper wings.,My daddy finna get me and my sister some hot and lemon pepper wings.
"""@iLoVeEmDARK lol, I'm late seeing these tweets. You said MY HUSBAND OBAMA was stylish, and I was saying he is extremely stylish!""","@iLoVeEmDARK lol, I’m just now seein these tweets. You said MY HUSBAND OBAMA was stylish, and I was sayin he hella stylish!"
"""@kaebabe_: Lando, don't call me. Tell your people to calm down before he gets beaten up, seriously. What are you talking about?""","@kaebabe_: Lando, don’t call me. Tell yo’ people to chill out ‘fore he get beat up, fr. What you talkin’ bout?"
"@kaebabe_ relax, it isn’t even that serious. He was just playing, and I called you for a completely different reason.","@kaebabe_ chill, it ain’t even that deep. He was just playin, and I hit you up for a whole different reason."
"""@____BOSSSS I made a tweet saying #Crewthang and Jam commented and said 'sluts.' It isn't even that serious.""","@____BOSSSS I made a tweet sayin #Crewthang and Jam came in the comments talkin bout ""sluts."" It ain’t even that serious."
