sae_text,aae_text
"You can dislike me, but why criticize my hard work? I’m going to be the king no matter how things turn out.","You ain’t gotta like me, but why you hatin’ on my grind? I’ma be the king no matter how it go."
I am going to slap this lady if she opens her mouth one more time.,I’m gon’ slap this lady if she open her mouth one more time.
"@Br00klyn_Dakidd Oh, so you finally decided to tweet me back, shaking my head, haha. But anyway, what's going on, man?","@Br00klyn_Dakidd Oh, so you finally wanna hit me back, smh, lol. But anyway, what’s good, man?"
"Just finished celebrating the last of my kids’ birthdays until June! I’m proud and grateful to God. I don’t have much, but we keep things happy, no matter what.","Just got done celebratin’ the last of my kids’ birthdays ’til June! I’m proud and thankful to God. I ain’t got much, but we keep it happy, no matter what."
"Alright, let me go ahead and get dressed to this Miguel album. You all can keep talking about all the things you’re not going to do while I’m gone.","Aight, let me go ‘head and get dressed to this Miguel album. Y’all can keep talkin’ ‘bout all the stuff y’all not gon’ do while I’m gone."
"@LogicDriven @_CallMeCandace Hey man, it's the truth, lol. You and Rockie Fresh are probably related.","@LogicDriven @_CallMeCandace Aye bruh, that’s facts, lol. You and Rockie Fresh prolly kin fr."
"""After Boyz n the Hood came out, I wonder how many guys tried shedding some tears and being dramatic to get a girl to have sex with them.""","After Boyz n the Hood dropped, I wonder how many dudes tried actin’ all emotional and tearin’ up just to get a girl to sleep wit’ ’em."
"@TwoPercent_EC Yes, there is also this Black female doctor you should check out. When I remember her name, I’ll send you the link.","@TwoPercent_EC Yeah, it’s this Black lady doctor you should check out too. When I remember her name, I’ma send you the link."
The Travel Channel is really annoying me right now with all these American fast food dishes that have been made even more extravagant in Asia.,The Travel Channel really gettin’ on my nerves right now with all these American fast food dishes they done made extra over the top in Asia.
"So Big Boi is out here like, “Forget it, I’m going to get on all the tracks that 3000 features on and give you all the remix.”","So Big Boi out here like, “Man, forget that, I’ma hop on every track 3000 on and bless y’all wit the remix.”"
"@whosduhboss Yes, I think we should include our outrage in the name, so that the bandit knows we are serious.","@whosduhboss Yeah, I think we should put our outrage in the name, so the bandit know we ain’t playin."
"@jallenransum It’s true, I have been watching HGTV and that show Love It or List It, lol.","@jallenransum For real, I been watchin HGTV and that show Love It or List It, lol."
Is that Oprah interview on right now? ... Because she’s mistaken if she thinks we were going to skip Scandal.,That Oprah interview on right now? … ‘Cause she trippin’ if she think we was gon’ miss Scandal.
"Now, don’t be surprised if your woman starts counting down backwards the next time you say something stupid.","Now, don’t be surprised if yo’ woman start countin’ down backwards next time you say somethin’ stupid."
"@CallMeKeys_ Some people just can't accept the truth, but hey, he will revisit your tweets in the future when he's not getting the results.","@CallMeKeys_ Some folks just can’t handle the truth, but hey, he gon’ come back to your tweets later when he ain’t gettin’ the results."
The moment when your openly gay male Facebook friend’s ass picture appears on your timeline.,That moment when yo openly gay homeboy’s ass pic pop up on yo timeline.
I wonder how much the person who manages the Obama Twitter account gets paid.,I wonder how much the person runnin’ the Obama Twitter gettin’ paid.
"And he would have said, ""Oh, my first name is Rod, babe. A.J. is a family nickname, and that's what I prefer to be called.""","An’ he woulda been like, ""Oh, my first name Rod, baby. A.J. just a family nickname, an’ that’s what I like to be called."""
"@mindofmrcole, which are: A) she was a lesbian for 15 years, and B) she has an 11-year-old, which means she has had sex with men.","@mindofmrcole, so: A) she been a lesbian for 15 years, and B) she got a 11-year-old, so that mean she done been wit men before."
@Dj_RayG you still might be able to worship at the altar. I don't think the doors to the church are closed just yet.,@Dj_RayG you might still can worship at the altar. I don't think the church doors closed just yet.
"@YourJoyi Yeah, they’re still the same, just more energetic now that we’re all grown and they can say whatever they want.","@YourJoyi Yeah, they still the same, just got more energy now that we all grown and they can say whatever they want."
This woman made us work out for a full hour without giving us a single water break... The inhumanity.,This lady had us workin’ out for a whole hour and ain’t give us not one water break… That’s just wrong.
"Excuse my language, but I couldn't think of a better way to describe it at the moment.","Excuse how I’m talkin’, but I couldn’t think of no better way to say it right now."
"""@BCaprice says if you're eating a cow, you might as well eat a horse, seriously.""","""@BCaprice say if you eatin a cow, you might as well eat a horse, fr."""
Frank Ocean can probably fight. He has probably been training for the moment to beat up Chris Brown. Breezy will never live it down if he loses.,Frank Ocean prolly can fight fr. He been waitin’ on the chance to whoop Chris Brown. Breezy ain’t never gon’ live it down if he catch that L.
"Because a) Frank writes passionate songs about men, and b) Breezy said a lot of negative things in that Twitter rant about Odd Future that he deleted.","Cuz a) Frank be writin’ passionate songs ‘bout dudes, and b) Breezy said a whole lotta wild stuff in that Twitter rant ‘bout Odd Future that he deleted."
"I’m not upset because it works for me, but all my coworkers keep laughing at how small it is.","I ain’t mad ‘cause it work for me, but all my coworkers steady laughin’ at how small it is."
"So I had to remove the heavy weights from the ends. Needless to say, I dropped a weight and all the guys came to help me.","So I had to take them heavy weights off the ends. Man, I dropped one and all the dudes came over to help me."
"I am a professional trash talker, and I have a degree and license to support it! #TRYME","I’m a certified trash talker, got the papers to prove it! #TRYME"
Shout out to @promisemusic @Micbarz @BlissCJ @wavywallace @Missmereba @moneymakinnique & @rollsroycerizzy! They gave an amazing performance at #LITATL vol2.,"Shoutout to @promisemusic @Micbarz @BlissCJ @wavywallace @Missmereba @moneymakinnique & @rollsroycerizzy! They KILLED it at #LITATL vol2, fr."
"""If you don't have a seat at the table, that simply means you are on the menu!""","If you ain’t got a seat at the table, that just mean you on the menu!"
"TONIGHT at @mjq_concourse, come to #prepschool for FREE admission ALL NIGHT! @Genesishtx, @djskooter, and @DjFudge will be providing the music! #THEDBSC","TONIGHT at @mjq_concourse, pull up to #prepschool—free all night! @Genesishtx, @djskooter, and @DjFudge gon’ have the music on lock! #THEDBSC"
"The doors of #LITATL Vol. 3 are open! Everyone is welcome! @CyhiThePrynce will be performing live. Come to Asylum, 551 Flat Shoals Ave, Atlanta, GA 30316.","The doors to #LITATL Vol. 3 wide open! Errybody welcome! @CyhiThePrynce gon’ be performin’ live. Pull up to Asylum, 551 Flat Shoals Ave, Atlanta, GA 30316."
"There is probably a hater nearby who reported @liveindietalent’s Twitter account, and now it’s suspended. I guess we must be doing something right.","Bet it’s a hater somewhere close who went and reported @liveindietalent’s Twitter, now they got it suspended. Guess we must be doin’ somethin’ right."
@Bossip The student is not dead! She was alive and conscious on the way to the hospital!,@Bossip That student ain’t dead! She was up and talkin’ on the way to the hospital!
"Where I’m from, we don’t need a “clique” to support us. We have “clips”!","Where I’m from, we don’t need no “clique” to hold us down. We got “clips”!"
"Since you all are documenting all my tweets anyway, you should just renew the whole damn Constitution while you're at it.","Since y’all stay keepin’ track of all my tweets anyway, might as well go ‘head an’ renew the whole damn Constitution while you at it."
"It's all good that she's my main girl, but she just wants to know the bottom line.","It’s all good that she my main girl, but she just wanna know what’s really up."
"My supervisor has me messed up in here on my day off, and she isn't even here.","My supervisor got me messed up in here on my day off, and she ain't even here."
I’m not going to party like that until CIAA; I’m going to keep it low-key for now.,I ain’t gon’ turn up like that till CIAA; I’ma keep it low-key for now.
"Rondo is out for the year, shaking my head. Damn, let's see how far we make it without him.","Rondo out for the year, smh. Damn, let’s see how far we get without him."
"I wanted to go see the Celtics play the Bobcats next month, but since my friend Rondo isn’t playing, forget it.","I was tryna go see the Celtics play the Bobcats next month, but since my boy Rondo ain’t playin, never mind."
"When I was young, Dragon Ball was the best—I couldn’t wait to get out of school to watch it. #randomstuff","When I was little, Dragon Ball was the truth—I couldn’t wait to get outta school to watch it. #randomstuff"
"I feel like a creep... I'm basically the only person on Twitter, Facebook, and Instagram! 0__0","I feel like a creep... I’m basically the only one on here, Twitter, Facebook, and Instagram! 0__0"
"Lol, you can tell all the Hs went back to school... My timeline and Instagram are dry.","Lol, you can tell all the Hs went back to school... My timeline and Instagram mad dry."
Shout out to @Aiming4Succezz. I’ve been friends with these guys since seventh grade. It’s been almost ten years!,Big shoutout to @Aiming4Succezz. Been cool wit these folks since seventh grade. Damn near ten years now!
Get yourself together instead of jumping from relationship to relationship... This generation of women... #Sad,"Get yo’self together instead of hoppin’ from one relationship to the next… This generation of women, smh… #Sad"
"5 more to go without @thejuelzsantana, then watch the internet go absolutely crazy... You’d better put your phone on the charger.","5 mo’ ta go without @thejuelzsantana, then watch the internet go wild… You betta put yo’ phone on the charger."
I can only be the best I can be. Sorry if that isn’t enough for you!,"I can only do me, sorry if that ain’t enough for you!"
First year filing taxes and I have two W-2s to file... I hope I get back some kind of money!,First year doin’ my taxes and I got two W-2s to file... Hope I get some money back!
"That person went back and told Avery something from Twitter, and he doesn’t even have a Twitter account.","That dude went back and told Avery somethin’ from Twitter, and he don’t even got a Twitter account."
"I swear on my late grandfather, I have never said this with so much confidence when I say I am so ready to have my own.","On my late granddaddy, I ain’t never said this wit’ so much confidence when I say I’m so ready to have my own."
"Okay, Kody said he was going to hit me up when there was 1:30 left in the game to tell me how much the Lakers won by. I know, that guy is so silly with it.","Aight, Kody said he was gon’ hit me up when there was 1:30 left in the game to tell me how much the Lakers won by. I swear, that dude be so goofy wit it."
"I told myself on New Year's Eve, ""Self, don't put up with anybody's nonsense, nor let anyone stop you from going where you need to go.""","I told myself on New Year's Eve, ""Self, don’t be dealin’ with nobody’s mess, and don’t let nobody stop you from goin’ where you need to go."""
I'm annoyed that I just read this argument between these gay guys. The things I see on Facebook.,"I’m annoyed I just read this argument between these gay dudes. The stuff I see on Facebook, smh."
"Man, I'm sitting here thinking about when all of us got caught in a stolen car on Butta's birthday. My OG came and got me and Tooka.","Man, I’m sittin here thinkin bout when all us got caught in that stolen car on Butta birthday. My OG came and got me and Tooka."
"@lowend_original LMAO, why do people think I’m walking around with a bunch of guys wanting me?","@lowend_original LMAO, why folks think I’m out here walkin’ round wit a bunch of dudes tryna get at me?"
"Special thanks to the fools who disqualify themselves, saying they want to date me but aren’t willing to step up as a father! #PureIgnorance #Stupidity","Big shoutout to the fools who take theyself out the running, talkin’ ‘bout they wanna date me but ain’t tryna step up and be a father! #PureIgnorance #Stupidity"
"@MandaTaylorMade Favorite quote: I can't give you the formula for success, but I can give you the formula for failure, which is trying to please everybody.","@MandaTaylorMade Favorite quote: I can't tell you how to be successful, but I can tell you how to fail—tryin’ to please everybody."
"@TheRock I’m dying laughing. I think I burst a vocal cord from laughing so hard. … You look terrible tonight, song of the year.","@TheRock I’m hollerin’. I think I done busted a vocal cord laughin’ so hard. … You look a mess tonight, song of the year."
"Man, I haven't been to the Mixx in so long. I'm going to turn up next time I get down there.","Man, I ain't been to the Mixx in a minute. I'm finna turn up next time I slide through."
"There are only a few cute dark-skinned girls in Cincinnati, and they all live in Millvale, lol.","Ain’t but a few cute dark-skinned girls in Cincinnati, and they all stay in Millvale, lol."
"@mytakedownlife A bunch of girls don’t even know what you’re talking about, but they’ve probably been there, lol.","@mytakedownlife A lotta girls don’t even know what you talkin’ bout, but they prolly been there, lol."
I need some sexual attraction in my life; women who wear bonnets for 12 hours a day are getting old.,I need some sexual attraction in my life; women who be wearin’ bonnets all day gettin’ old.
@IRep_Reese Right! Real men don’t care as long as she’s still attractive and making money.,@IRep_Reese Right! Real men don’t care long as she still lookin’ good and gettin’ that money.
"A simple-minded woman will drive you crazy, bro, but they’re always the ones we love the most…shaking my head.","A simple-minded woman gon’ drive you crazy, bruh, but they always the ones we love the most…smh."
"Hey, women get turned on watching you masturbate when you’re climaxing. You all are really nasty! #allinyaweave","Aye, women be gettin’ turned on watchin’ you beatin’ off when you be cummin’. Y’all real nasty! #allinyaweave"
"If you have been abused in a relationship, you are not alone—I have too, lol.","If you been abused in a relationship, you ain’t alone—I have too, lol."
"To all you senior citizens, you’ve taken my friends, but now you have a fight with the last one! Put your gloves on!","To all y’all old folks, y’all done took my friends, but now you gotta deal with the last one! Put them gloves on!"
"What the heck is wrong with this stupid phone? I cannot wait, man! A new phone is coming soon.","What the hell wrong wit this dumbass phone? I can’t wait, bruh! Got a new phone comin soon."
"""@Uptjorge anyway, dude, I'm going to take a nap... I'm going to take advantage of my winter break lol""","@Uptjorge anyway, bruh, I’ma go take a nap… gotta take advantage of this winter break lol"
Forget this iPhone—who wants to buy it? I want my Galaxy S3 back. Forget Apple.,"Man, forget this iPhone—who tryna buy it? I want my Galaxy S3 back. Forget Apple."
I can't stand to hear older people talking about things they have no idea about... Trying to tell someone something you don't even know about!! #STFU,I can't stand hearin' old folks talkin' 'bout stuff they don't even know 'bout... Tryna tell somebody somethin' you ain't even up on!! #STFU
"Okay. Like, seriously, my sister asked her child's father if he wanted to see his child—this guy replied, ""Send me a picture.""","Aight. Like, fr, my sister asked her baby daddy if he wanted to see his kid—this dude said, ""Send me a picture."""
"Women are hating on me, but your man isn’t... I have so much confidence that if it were possible, I’d share it.","Women stay hatin’ on me, but ya man ain’t... I got so much confidence, if I could, I’d put y’all on."
The same woman who lived in a trap house with her child is on my timeline talking nonsense...,The same woman who used to stay in a trap house wit her kid all on my timeline talkin crazy...
"All you rude women yelling ""free Bust Up"" should go make sure he’s okay, gross mouths.","All y’all rude ass women hollerin’ “free Bust Up” needa go check on him, nasty mouths."
"Tim is over here excited that he got an iPhone 5... Laughing so hard, and I have an AT&T HTC... Cracking up, dude, you just had a Boost Mobile phone... Boy, I have my own style...","Tim over here hype ‘cause he got a iPhone 5… I’m weak, and I got a AT&T HTC… Bruh, you just had a Boost Mobile phone… Boy, I got my own style…"
I don’t know why I haven’t felt like talking on the phone lately. Maybe because my phone has been quiet.,I’on even know why I ain’t been feelin’ like talkin’ on the phone lately. Maybe ’cause my phone been real quiet.
@A2theNNIKA I was talking about you! Miss High Class Ranking. Shaking my head... Lol,@A2theNNIKA I was talkin’ bout you! Miss High Class Rankin’. Smh… lol
My dog is always trying to take me into the darkest corner when I take her for a walk at night. I don't have time for that.,My dog always tryna drag me to the darkest corner when I take her out at night. I ain’t got time for all that.
I'm going to stop listening to music and go on Netflix. Sigh. Let's see what 2013 has in store for me... Hopefully happiness again.,I’ma stop listenin’ to music and hop on Netflix. Sigh. Lemme see what 2013 got for me… Hope I get some happiness again.
No wonder my ex behaved the way she did. I was really an asshole... *shocked face*,No wonder my ex acted like she did. I was really outta pocket... *shocked face*
I find it hilarious and downright pathetic what you do... Do you like that? LMAO,I think it’s funny as hell and straight up pathetic what you be doin’... You like that? LMAO
I already know this day will NOT be good. I didn’t get any sleep and I’m dealing with pain. I’m going through my messages and I’m shocked… in a bad way. #pissed,I already know this day ain’t gon’ be good. I ain’t get no sleep and I’m dealin’ with pain. I’m goin’ through my messages and I’m shocked… in a bad way. #pissed
"Damn... I need to restock on toys and condoms. Haha. Oh, and lube! I love them tight...","Damn... I gotta re-up on toys and condoms. Haha. Oh, and some lube! I love it tight..."
I might as well sleep since I have her on the phone. I can sleep peacefully... Forget this menstrual pain though. xOxO. I love you <3,Might as well go to sleep since I got her on the phone. I can sleep good now... Forget this period pain tho. xOxO. Love you <3
"Wondering why I’m always being used, played, or led on? I want a woman who is ready—not like the way I found her. This is just a stupid game of hide and seek.","Be wonderin’ why I’m always gettin’ used, played, or led on. I want a woman who ready—not how I found her. This just some dumb game of hide and seek."
"It's hard to stay awake. Trust that I'll be up in a few hours, around two a.m.","It’s hard tryna stay woke. Trust, I’ma be up in a few hours, round two in the mornin’."
"Eating a warm plate of strawberry oatmeal, mmm! I'm a bit worried about my neck pain, but whatever.","Eatin’ a warm plate of strawberry oatmeal, mmm! I’m kinda worried ‘bout my neck hurtin’, but oh well."
I hate when people sugarcoat things. Just say what's on your mind or leave me alone!,I can't stand when folks be sugarcoatin' stuff. Just say what's on your mind or leave me alone!
Forget it. I'm going to bed after my soap opera. There's no reason to stay up... sigh... I don't know what to do.,Forget it. I’m finna go to bed after my stories. Ain’t no reason to stay up… sigh… I don’t even know what to do.
"It's too early to tweet, and I don't want to wake her. I don't want her to be mad at me. I love you.","It’s too early to be tweetin’, and I ain’t tryna wake her up. I don’t want her mad at me. Love you."
I have so much to do and plenty of time. Damn... the struggles in life. Homeless once again... great!,I got so much to do and all this time. Damn... life be hard. Homeless again... just great!
I would rather be used for my money and receive love than not be used and receive no love.,I’d rather get used for my money and still get some love than not get used and not get no love at all.
"""But when it came to you, everything was genuine and sincere. Now you’re gone and I’ve moved on. What you felt and how you felt are no longer my responsibility.""","But when it came to you, everything was real and from the heart. Now you gone and I done moved on. What you felt and how you felt ain’t my problem no more."
I try to make you laugh because it makes my day when I can make you laugh.,I be tryna make you laugh ’cause it make my day when I can get you to laugh.
"Man, I swear people will even tell the devil you're leaving hell just to get what they want. Shaking my head, that's why I always stay by myself.","Man, I swear folks'll even tell the devil you leavin' hell just to get what they want. Smh, that's why I always keep to myself."
You all have 8 days to get my birthday gift. I will be sending out an account number in the coming days.,Y’all got 8 days to get my birthday gift. I’ma send out my account number soon.
"I still have that $20 Barnes and Noble gift card from my mom... unfortunately, it will have to go toward books for class.","I still got that $20 Barnes and Noble gift card from my mama... but sadly, I gotta use it on books for class."
"I go out all the time on the weekends I have to work, shaking my head, knowing I’m going to be tired.","I be goin’ out all the time on the weekends I gotta work, smh, knowin’ I’ma be tired."
"@__Risaaa If I didn't have to work, I would be asleep. I don't know how you do it, girl.","@__Risaaa If I ain't have to work, I’d be knocked out. Ion know how you do it, girl."
"Oh, babe is in his feelings. F***, I need a blunt, a cigarette, something. LOL, I love you, babe. ;)","Aww, bae all up in his feelings. Damn, I need a blunt, a cig, somethin’. LOL, love you, bae. ;)"
@_iMJettyHoe How did you make those strawberries appear and those bananas? Is that an app or something?,@_iMJettyHoe How you make them strawberries pop up and them bananas? That’s an app or somethin’?
"He said if we were sitting there watching TV, I would keep messing with him. #girlfriendtweet","He said if we was sittin’ there watchin’ TV, I’d keep messin’ wit him. #girlfriendtweet"
@Love_Latrice17 You were texting me. You could have simply sent this to me instead of telling everyone!,@Love_Latrice17 You was textin’ me. You coulda just sent this to me instead of tellin’ everybody!
"I was supposed to get off house arrest today, but they added another 2 months to my time. #ECPDK Man","I was s’posed to get off house arrest today, but they went ‘head and added another 2 months to my time. #ECPDK Man"
"@Calument_Yungin Boy, you’re a turkey. You have all those fake people in MMHG. Lol","@Calument_Yungin Boy, you a turkey. You got all them fake folks in MMHG. Lol"
I’ve been out of the field for a while and I’ll still be out for 2 more months on house arrest. #ECPDK,I been out the field for a minute and I’m still gon’ be out for two more months on house arrest. #ECPDK
"Never show off your cash, that’s how you get robbed and lose your money. #DoYouUnderstandMe","Don’t be out here flashin’ your money, that’s how you get got and lose all your bread. #YouFeelMe"
"Watching Knight & Day with Tom Cruise and Cameron Diaz, such a good movie. Always a great watch no matter how many times you see it!","Watchin’ Knight & Day wit Tom Cruise and Cameron Diaz, this movie so good. Always a great watch no matter how many times you see it!"
"#WomenBeLike: I'm NOT a hoe. *Looks at her page* Location: In your man's bed! LOL You're not a hoe, you're a LYING hoe!","#WomenBeLike: I ain’t no hoe. *Look at her page* Location: In yo man bed! LOL Girl, you ain’t no hoe, you a LYIN’ hoe!"
"""@_RetiredMacccc Wow, that's messed up, man. I'm coming to your house today though.""","@_RetiredMacccc Damn, that’s wild, bruh. But I’m still pullin’ up to your spot today."
The bus driver got off the bus because a lot of kids just got on without paying! #FSE,The bus driver got off the bus ’cause a bunch of kids just got on without payin’! #FSE
"""@RudeComedian: Women's favorite excuse is 'I was young and dumb.' No, you were like Little Caesars—hot and ready!""","@RudeComedian: Women always be sayin’ “I was young and dumb.” Nah, girl, you was just like Little Caesars—hot an’ ready!"
My cousin and her boyfriend go through difficulties but still stick it out. They have a truly genuine love.,"My cousin and her man be goin’ through it, but they still holdin’ it down. They got real love fr."
I have too many guys who look out for me to let myself become a victim.,I got too many dudes lookin’ out for me to let myself be a victim.
What I do and whom I talk to is my business and my business only.,"What I do and who I talk to is my business, period."
"I hate when people say, ""I'm so ugly,"" knowing they're actually really attractive. They kill me, boy!","I hate when folks be like, ""I'm so ugly,"" knowin' damn well they fine. They be killin' me, fr!"
"""#502fmLIVE Forget being at a 5, I’m way more than hyped—I’m at a 20! @502fmky, @TheDjRayRay!""","#502fmLIVE Forget bein’ at a 5, I’m way more than hyped—I’m at a 20! @502fmky, @TheDjRayRay!"
"@Heyyy_ItsMychal Sorry, Pookie, I went to sleep last night, but call me later!","@Heyyy_ItsMychal My bad, Pookie, I fell asleep last night, but hit me up later!"
Janae is a bitch. She’s just sitting there letting them pour it on her. Lmao >>>,Janae a whole bitch. She just sittin’ there lettin’ them pour it on her. Lmao >>>
"The things I go through, and I still keep a smile on my face :)","All the stuff I go through, and I still be keepin’ a smile on my face :)"
"""You say I'm always happy, and that I'm good at what I do, but what you will never realize is that I'm a very good actor as well.""","You be sayin’ I’m always happy, an’ that I’m good at what I do, but what you ain’t never gon’ realize is I’m a real good actor too."
"No, I'm not going out to a club... I'm at church and feeling good, looking great in Jesus!","Naw, I ain’t goin’ out to no club… I’m at church feelin’ good, lookin’ fly in Jesus!"
I’m so awake and would love to pleasure a beautiful woman and have her ride me to sleep right about now—I’m feeling horny.,I’m wide awake and would love to please a fine woman and have her ride me to sleep right now—I’m feelin’ real horny.
2 MORE DAYS UNTIL I SEE MY BABIES!!!!!! I'M ECSTATIC!!!! @OfficialSisQo @JazzDruHill @nokiothentity @ScolaDinero @DruHill4Real I LOVE YOU BOYS,2 MORE DAYS TIL I SEE MY BABIES!!!!!! I’M TOO HYPE!!!! @OfficialSisQo @JazzDruHill @nokiothentity @ScolaDinero @DruHill4Real LOVE Y’ALL BOYS
"On my way to Baltimore, MD :) all for my boys!! @OfficialSisQo @nokiothentity @JazzDruHill @ScolaDinero #Woody and #Tao I love those guys!!","On my way to Baltimore, MD :) all for my boys!! @OfficialSisQo @nokiothentity @JazzDruHill @ScolaDinero #Woody and #Tao I love them dudes!!"
"I just found out that my favorites are going to be in Atlantic City, New Jersey @OfficialSisQo @nokiothentity @JazzDruHill @ScolaDinero @DruHill4Real, and I just might go. :0)","I just found out my faves gon’ be in Atlantic City, New Jersey @OfficialSisQo @nokiothentity @JazzDruHill @ScolaDinero @DruHill4Real, and I just might pull up. :0)"
#TeamDruHill is about to reach another level! @September26th @Marie_Yvonne @aminahw1250 @chantygirl978 @Rizriz Are you all ready?! @DruHill4Real,#TeamDruHill ’bout to take it to a whole ’nother level! @September26th @Marie_Yvonne @aminahw1250 @chantygirl978 @Rizriz Y’all ready?! @DruHill4Real
My uncle is bribing me with whiskey so that I won’t ask him to pay back the money he owes me.,My uncle tryna bribe me wit some whiskey so I don’t ask him to pay back the money he owe me.
"@iam_badds I'm babysitting my little cousin, so I can't go right now. But you can come to my house and stay before we go to the mall. It's your choice.","@iam_badds I’m watchin’ my lil cousin, so I can’t slide right now. But you can pull up to my spot and chill before we hit the mall. It’s up to you."
"""@iam_badds carless, Olodo... It means without a car. She was drunk and she had an accident.""","@iam_badds carless, Olodo... That mean ain’t got no car. She was drunk and got in a accident."
"My uncle is always talking about the hairstyles I wear. Like, what do you want me to do? Go bald? #NigerianParents","My uncle stay talkin’ ‘bout how I do my hair. Like, what you want me to do? Go bald or somethin’? #NigerianParents"
"Tonight, I’m just really sensitive. It’s rare that I cry, but I cried a lot for 10 minutes straight—too many emotions.","Tonight, I’m just real sensitive. I don’t even cry like that, but I was cryin’ hard for like 10 minutes straight—too many feelings."
I’m so proud of my baby trying to make moves for Bre Bre and the family. I’m seeing the transition from the boy I met to the man I love.,I’m so proud of my baby tryna make moves for Bre Bre and the fam. I’m seein’ him go from the boy I met to the man I love.
"I’m going to write to my family soon. Man, I miss my friend—I know he’s having a really hard time in there.","I’ma write my family soon. Man, I miss my boy—I know he goin’ through it in there."
"I need some relaxing music because my mood right now is really bad, and I’m not trying to stay like that.","I need me some chill music cuz my mood real bad right now, and I ain’t tryna stay like that."
"Where I’m from, they go wild with those guns, selling drugs, going platinum on my block!","Where I’m from, they be goin’ wild wit’ them guns, sellin’ drugs, goin’ platinum on my block!"
"#LT ..60 days isn’t anything! I was in solitary confinement for that long out in Virginia, a Commonwealth state, where jails can make their own rules.","#LT ..60 days ain’t nothin! I was in solitary that long out in Virginia, a Commonwealth state, where jails be makin they own rules."
@caramelmochiata: Do not lower your standards just to make it easier for someone to meet them.,@caramelmochiata: Don’t be lowerin’ your standards just so somebody can reach ‘em.
People are really funny on Instagram with those obviously fake drunk pictures they take.,Folks be real funny on Instagram wit them obviously fake drunk pics they be takin.
"I’m about to get ready and go home, so don’t call or text because I’m going to ignore it and not reply.","I’m ’bout to get ready and head home, so don’t call or text me ’cause I ain’t gon’ answer."
"People who are always shouting ""I don't care"" are usually the main ones who actually do care. Why else would you try to convince yourself every second?",Folks always hollerin’ “I don’t care” be the main ones who really do care. Why else you steady tryna convince yourself every second?
"Having lunch at the Landing with J and her dad today was definitely the highlight of my Tuesday, I must say.","Havin’ lunch at the Landing wit J and her daddy today was def the highlight of my Tuesday, I gotta say."
"@_Le_BOSS apply to SUNY for her, baby girl. It is affordable and you can still have the experience of living on campus.","@_Le_BOSS go head an apply to SUNY for her, lil mama. It ain’t too expensive an she still gon get that campus life experience."
"@Silentbx you’re about to make me stand out, bro! Lol, we’re on that Afrodisiac track right now, but I might have to switch it up.","@Silentbx you ’bout to have me standin’ out, bro! Lol, we on that Afrodisiac track right now, but I might gotta switch it up."
"Where are you, @4everBrandy? #WeAreReady! Can I run onto the field when you come out? Laughing my butt off.","Where you at, @4everBrandy? #WeReady! Can I run out on the field when you come out? LMAO."
@rita_nicole did @MsBlackCanary or @TaxesontheRun tell you they thought you were dancing at the battle of the bands yesterday with Bethune?,@rita_nicole did @MsBlackCanary or @TaxesontheRun tell you they thought you was dancin’ at the battle of the bands yesterday wit’ Bethune?
"@BIGSHIZ I just realized you were in Natalie Wilson’s group. #singing boy! That boy is good on the 2003 Stellar Awards and everything, lol.","@BIGSHIZ I jus realized you was in Natalie Wilson’s group. #sangin boy! That boy good on the 2003 Stellar Awards an errythang, lol."
"@FRESHWILL2X We need to do something for my mixtape. Important people are going to be on there, and I need you to put your name on it.","@FRESHWILL2X We gotta do somethin’ for my mixtape. Some real important folks gon’ be on there, and I need you to put your name on it."
I don’t have to be ready for another two hours :/ What am I going to do until then?,I ain’t gotta be ready for another two hours :/ What I’ma do til then?
"@ThinkinBoutYew nah. Yo, I'm not lying. I'm just too real to lie to anybody right now.",@ThinkinBoutYew nah. Ion’t even be lyin. I’m just too real to be lyin to anybody right now.
Not all men are driven by sex; some actually want a relationship and someone to give their all to!,Not all dudes just out here chasin’ sex; some really want a real relationship and somebody they can give they all to!
"It’s now 2:37. You were supposed to be up at 11, boo. You have to do better!","It’s 2:37 now. You was s’posed to be up at 11, boo. You gotta do better!"
"I hate how I’m in my mother’s room and she’s asleep, but as soon as I change the channel, she wakes up and says, “I was watching that.”","I hate how I be in my mama room and she knocked out, but soon as I change the channel, she wake up talkin’ ‘bout, “I was watchin’ that.”"
"@DeWayneiMac Haha, just message me online. I'll go through that whole house stuff—I’ve done it before.","@DeWayneiMac Lol, just hit me up online. I’ma handle all that house stuff—I done did it before."
"Every time I’m on my phone, the baby either snatches my glasses off or tries to eat my phone. She just has to have all the attention on her.","Every time I’m on my phone, the baby either snatch my glasses off or try to eat my phone. She just gotta have all the attention on her."
Turn on the lights! I'm looking for her. *ugly girl appears* TURN THAT THING BACK OFF!!!,"Turn them lights on! I’m lookin’ for her. *ugly girl pop up* NAH, cut that mess back off!!!"
"Certainly! However, I do not see the original tweet text in your message. Please provide the text of the tweet you would like translated from African American English (AAE) to Standard American English (SAE), and I will be happy to assist.","Fo’ sho! But I ain’t see the original tweet in yo’ message. Go ‘head and drop the tweet you want me to switch from AAE to SAE, and I got you."
I remember when this girl thought they would be together forever. I wasn’t taking that—I wouldn’t touch him or anything. I told her she might as well move on.,I remember when this girl thought they was gon’ be together forever. I wasn’t havin’ that—I wasn’t messin’ with him or nothin’. I told her she might as well move on.
I hate school; it's full of wannabes. Be yourself!,I can't stand school; it's full of folks tryna be somebody they not. Just be you!
