original_text,sae_text
No matter how hard life get. I WILL shine. It might knock me down but it won't keep me down.I will survive anything thrown at me.,"No matter how hard life gets, I WILL shine. It might knock me down, but it won't keep me down. I will survive anything thrown at me."
Your the little boost of strength when my backs are against the walls @ChawnzyEvabless your more than a sister your a keeper <3,"You’re the little boost of strength when my back is against the wall, @ChawnzyEvabless. You’re more than a sister—you’re a keeper. <3"
Don't care about all the pain in front of menCause i'm just trying to be happy...,I don't care about all the pain in front of men because I'm just trying to be happy...
@AdmireAndrea I wrote u a letter when u first went to jail. U replied. I framed it and its in my living room :-),@AdmireAndrea I wrote you a letter when you first went to jail. You replied. I framed it and it’s in my living room :-)
Chick tried to push me on her friend. Wit @ANDARIEG0 right Dere. Take a seat trick. Haha.,"A woman tried to set me up with her friend. With @ANDARIEG0 right there. Take a seat, girl. Haha."
Let me make that 1 call its over foee ass bitch ass pussy nigga !,"Let me make that one call—it's over for his cowardly, weak self!"
"""Davontae juss text me talking bout I'm mad af,  I'm like whts wrong. This nigga mad he ain't got facial hair &he 19 ,lmao""","Davontae just texted me saying he’s really mad, and I asked what’s wrong. He’s upset because he doesn’t have facial hair and he’s 19, lol."
Ii Aiint Tryna Hear Yo Excuses Or Yo Liies. Uu Aiint Gotta Explaiin Shytt 2 Mii. We Aiint 2Getha. Save Dat Shytt 4 Da Nxt Biitch 4Real,"I'm not trying to hear your excuses or your lies. You don't have to explain anything to me. We're not together. Save that stuff for the next girl, for real."
I'm gonna say college life has my best friends busy. Cuz that's the only reason I might let them not texting me back slide,"I’m going to say that college life has my best friends busy, because that’s the only reason I might let them not texting me back slide."
Going to sign up for school tomorrow then after that looking for a job on my way to be coming successful,"I am going to sign up for school tomorrow, and after that, I will look for a job. I am on my way to becoming successful."
If ya ex hangin around your homies without permission what's the consequences for that ?,"If your ex is hanging around your friends without your permission, what are the consequences for that?"
"""I love fuccin niggas bitches, better tame that hoe before she leave u for this real nigga ctfu""",I enjoy sleeping with other men's girlfriends; you should control your woman before she leaves you for a real man. I'm cracking up.
Hating on other grown men ... Getcha bread up .. If yo bread down nigha then keep yo head up!,"Criticizing other grown men... Improve your finances. If your money is low, then keep your head up!"
@miss_reseyb ook gotcha ... And you know how you get on the road .. Glad you made it safely lol,"@miss_reseyb Okay, got you... And you know how you are when you’re driving. I’m glad you made it safely, haha."
I Never Been So Ready For My Phone to Get Cut O F F ' My Phone  Aggy,I have never been so ready for my phone to get cut off. My phone is so aggravating.
"""@Shalaby14: @MutahNapoleon @husane5 old Knowww ... Black Rain Black Rain Don't Come...You Still Looking For Black Rain...lol..lol""","""@Shalaby14: @MutahNapoleon @husane5 you already know... Black Rain, Black Rain, don’t come... You’re still looking for Black Rain... lol... lol"""
Me nd jenna will always b cool no matta if we talk or not dat jus da type of bond we have:-),"Jenna and I will always be cool, no matter if we talk or not. That’s just the type of bond we have. :-)"
Up late wit jasmin damn thankin bout gettin engaged on valentines almost here ummm I'm ready gn,"Up late with Jasmin, damn, thinking about getting engaged since Valentine’s Day is almost here. Ummm, I’m ready. Good night."
"""I'm The Type To Count A Million. CASH Then Grind Like I'm Broke..That Lambo, My New Bitch But She DON'T Ride Like My Ghost""","I’m the type to count a million in cash, then work hard like I’m broke. That Lamborghini is my new girl, but she doesn’t drive like my Ghost."
R.I.P Trap .. And R.I.P to dem exs .. I got some fresh ones ni ..,"Rest in peace, Trap. And rest in peace to those exes. I have some new ones now."
Gotta get up & go to work in 5 hrs .. should I sleep or should I not...?,I have to get up and go to work in five hours. Should I sleep or not...?
Don't ask her why her lips feel numb . She gonna look at u like u #DUMB .,Don’t ask her why her lips feel numb. She’s going to look at you like you’re #DUMB.
Ni look u gone been done gave me yo number by the time I get through rumbling with u.,It looks like you will have already given me your number by the time I finish messing with you.
It seem like someone blew the candle out .. now all you remember is my smell ..,It seems like someone blew out the candle... now all you remember is my scent.
@ItsShon89 yes i got a real man/babysfather more kids comming soon  keep the tweets comming love em,"@ItsShon89 Yes, I have a real man and the father of my children. More kids are coming soon. Keep the tweets coming, I love them."
"""Imahh still  woke it's 1:56 i need to go to sleep cause i have to go to yhe doctor at 9:30 .........Get  some sleep ghetto,thug life child""","I'm still awake; it's 1:56. I need to go to sleep because I have to go to the doctor at 9:30. Get some sleep, you ghetto, thug life child."
?...... Do i really look like Lil Wayne because every where i tend to go thats all i hear... Mabe i should grow My hair back out in dreads .,"Do I really look like Lil Wayne? Because everywhere I go, that’s all I hear. Maybe I should grow my hair back out in dreadlocks."
#ThingsBlackParentsSay When we go in this store don't Touch nothing don't ask me to buy nothing Don't even Look at nothing!,"#ThingsBlackParentsSay When we go into this store, don’t touch anything, don’t ask me to buy anything, don’t even look at anything!"
@SakinahLeStage @teebreezy @PorschaSinclair. Aawww man hate I missed the grub... u kno me too busy hangin' from the rafters! Lol #aeriallife,"@SakinahLeStage @teebreezy @PorschaSinclair. Aw man, I hate that I missed the food... you know me, too busy hanging from the rafters! Lol #aeriallife"
He rite iaint bout dat life.....bhut if ihave it on me da nxt time I c him imma blow his mufukin brains out..N.B.S,"He’s right, I’m not about that life… but if I have it on me the next time I see him, I’m going to blow his motherfucking brains out. No bullshit."
If yo mind was tha same n 2012 don't expect shit to b different n 2013 but yo age!!!!###,"If your mindset was the same in 2012, don’t expect anything to be different in 2013 except your age."
@aceyg23 wen i get TIRED of seeing yo damn name thru my T/L im going too Tell u,"@aceyg23 When I get tired of seeing your damn name all through my timeline, I am going to tell you."
Aha yeah we gotta keep a bankroll and stay scrapped niggas and hoes fake we gotta be here for each other,"Alright, yes, we have to keep some money on us and stay armed. People can be fake, so we need to look out for each other."
@LeosWeAre: #Leos are eager for action and are driven by a desire to be loved for what they bring to others,@LeosWeAre: #Leos are eager for action and are motivated by a desire to be appreciated for what they contribute to others.
"""@cory_plummer: I hate when people only date for a few days and are already saying I love you so much and shit.""","""@cory_plummer: I dislike when people have only been dating for a few days and are already saying, 'I love you so much,' and things like that."""
@DonJuuuan i hope yhu ate sumn g dat hoe b fuccn up ah nigga stomach,@DonJuuuan I hope you ate something good; that girl be messing up a guy's stomach.
I got tah jakn wen i was 14 witta 18 year old nigga i was getn dem hoes up lol bt i lost,"I started dating when I was 14 with an 18-year-old guy. I was getting those girls, lol, but I lost."
Bums just dont care nomore its to cold to walk up to a car and ask for a dollar.,Homeless people just don’t care anymore; it’s too cold to walk up to a car and ask for a dollar.
tHIS BITCH REALLY WANT FAME OFFF MY MAIN NAME AINT NO MONEY IN THAT laugh at your down ass REBLOCKED,This person really wants fame off of my main name. There’s no money in that. Laughing at your downfall. Blocked again.
I really don't see what people see in Cheif keef he can't rap I guess if he a nigga with dreads who don't talk about shit bitches gon luv em,"I really don't understand what people see in Chief Keef. He can't rap. I guess if you're a guy with dreadlocks who doesn't talk about anything, women are going to love you."
Fuck nigga hit me at CRUSH LIKE A BITCH FUCK YOU NIGGA C ME MY BITCH HIT HARDER THEN U PUSSY,"Coward hit me at CRUSH like a punk. Forget you, man. See me—my girlfriend hits harder than you, coward."
Uh oh plz dnt come over here.... I can here y'all talkn bout me.. #tramps these days,"Uh oh, please don’t come over here… I can hear you all talking about me. #tramps these days"
Mmmmm irresistible... Those lips I mean damn!n Well I guess that's that I will be dreamin about tonight,"Mmmmm, irresistible... Those lips—I mean, wow! Well, I guess that's that. I'll be dreaming about them tonight."
"""@KjDianal look how da Champagne diamonds glow. Fine dining,  poor another  glass when the wine is low! Fb!""","""@KjDianal look at how the Champagne diamonds glow. Fine dining, pour another glass when the wine is low! Fb!"""
"""@Juice______: I can feel the changesi can feel the new life, i always knew life could be dangerous!""","""@Juice______: I can feel the changes, I can feel the new life. I always knew life could be dangerous!"""
"""@whittneyl lol..My youngin said Not to FUCK WIT YO LAME AZZ!! ..but ima fb anyway,cuz you can hoop""","@whittneyl lol... My younger friend said not to mess with you because you're lame! But I'm going to add you on Facebook anyway, because you can play basketball."
1 time for the girls wit the right shoes! Fuckin wit a dude woulda been the right move,One time for the girls with the right shoes! Messing with a guy would have been the right move.
when my daddy went to jail aint none of his boys came around or helped me out when i was down so its fuck them niggas now,"When my father went to jail, none of his friends came around or helped me out when I was struggling, so I don’t care about them anymore."
i try 2 treat mfs with da utmost respect but get did n smh..watch how i do niggaz n da am..im abt 2 b evil 2 any1..dnt b a target of mi raft,"I try to treat people with the utmost respect, but I get done wrong, shaking my head. Watch how I treat people in the morning. I’m about to be mean to everyone. Don’t be a target of my wrath."
I feel safe wen im n his arms n its a great feelin...all bs aside im n dis 4 da long run..im talkin good n bad....i aint goin nowhere,"I feel safe when I’m in his arms and it’s a great feeling. All jokes aside, I’m in this for the long run. I’m talking about through good and bad. I’m not going anywhere."
He told me he love me last nite....if onli he knew i been fallin.......jus 1 thing i need 2 do 2 make it official......but am i ready?????,He told me he loves me last night... if only he knew I’ve been falling... just one thing I need to do to make it official... but am I ready?
@tanii12321 @jojonicmac I never got mad is just that if I can't watch a fuckin movie pissed me of n i didn't even watch it,"@tanii12321 @jojonicmac I was never angry, it's just that not being able to watch a damn movie annoyed me, and I didn't even get to watch it."
"""@XSTROLOGY: #WhatMeansTheWorldTo #Capricorn finding my best friend who I can share my life with @planettenaj""","""@XSTROLOGY: #WhatMeansTheWorldTo #Capricorn is finding my best friend with whom I can share my life @planettenaj"""
Getting out the bed to take my meds has really ruined what little sleep I was gon get ugh!,Getting out of bed to take my medication has really ruined what little sleep I was going to get. Ugh!
@Bad_Girls_Only i was hoping yu was gone bring ur bff sum but i just now looked at da time,"@Bad_Girls_Only I was hoping you were going to bring your best friend some, but I just now looked at the time."
Wen i see my avii on my TL i be thinking my girl be tweetinqq da same shit as me,"When I see my avatar on my timeline, I think my girl is tweeting the same things as me."
"""Think im coming down wl a cold ,i hope not.......thats da last thing on my mind""",I think I’m coming down with a cold. I hope not… that’s the last thing on my mind.
"""@shitimjustME my dad house ,we moved on da east side down da street frm burger king""","""@shitimjustME my dad's house, we moved to the east side down the street from Burger King."""
@Bad_Girls_Only yu gone sweat yo edges out plus it smell like st8 tobacco & da dust in da air,"@Bad_Girls_Only you're going to sweat out your edges, plus it smells like straight tobacco and dust in the air."
"""@xDaijaRenae_ , lml , oh cuz i was finna say better ask my bitch about the dick , ctfu .""","""@xDaijaRenae_, lol, oh, because I was about to say you better ask my girlfriend about the sex, haha."""
"""@NOLOVE_ZONE , daniel , we ont got no house phones , everybody in our house got cell phones and thats why they invented CHARGERS!!!""","""@NOLOVE_ZONE, Daniel, we don’t have any house phones; everyone in our house has cell phones, and that’s why chargers were invented!"""
"""@NOLOVE_ZONE @_LivinDisA1Life , no fuck nigga , keep texting him , just stop trying argue w. em twin!!""","""@NOLOVE_ZONE @_LivinDisA1Life, no, forget him. Keep texting him, just stop trying to argue with him, twin!"""
""", she gone be mad regardless so im gone , its money out here and im finna go get it!!""","She’s going to be mad regardless, so I’m leaving. There’s money out here, and I’m about to go get it!"
""", if you call a nigga phone and he dont answer for ya , that mean the nigga never gave a fuck about ya!""","If you call a guy’s phone and he doesn’t answer for you, that means he never cared about you."
RFT @LikoBandss: ' I needa job ... them online apps dont work. them bitches really dont tho!,RT @LikoBandss: I need a job ... those online applications don’t work. They really don’t though!
@_CuteAssYaz_ what u been on i haven't heard from u in a while u miss me  ??,@_CuteAssYaz_ What have you been up to? I haven't heard from you in a while. Do you miss me?
"""Call It A Curse, Or Jus Call Me Blessed, If Yhu Can't Handle My Worst, Yhu Aint Gettin My Best""","Call it a curse, or just call me blessed. If you can't handle my worst, you aren't getting my best."
I Was Happy Asl Before I Came In The House Cuz I Thought My Mama Was Gone #Disappointed,I was very happy before I came in the house because I thought my mom was gone. #Disappointed
"""@SheDreamsTheD: If her name doesn't have a D in it, she needs the D. Lol""","@SheDreamsTheD: If her name does not have a D in it, she needs the D. Lol"
Talm Bout Everybody Finna Get Bangs Cuz Of Michelle Obama ..Umm No! Mfs Been Wearing Them,"Talking about how everyone is about to get bangs because of Michelle Obama... Umm, no! People have been wearing them."
I fxck up wen I get to thinking dat u will care a lil more den I do,I mess up when I start thinking that you will care a little more than I do.
Soon as my phone done chargin or get sum juice I'm finna be omw hm,"As soon as my phone finishes charging or gets some battery, I’m about to be on my way home."
This Girl Was Later Than Rick And Everybody Know Rick Is Later Than The Latest,"This girl was later than Rick, and everyone knows Rick is later than the latest."
Talent is God given. Be humble. Fame is man-given. Be grateful. Conceit is self-given. Be careful.,Talent is given by God. Be humble. Fame is given by people. Be grateful. Conceit is given by yourself. Be careful.
But If She A1 That Would Change My Mind But Ion Know No A1 Chick,"But if she were top-notch, that would change my mind, but I don’t know any top-notch women."
Im Tired Of Livin This Average Life In The Slumps!! I Dont Know What To Do,I’m tired of living this average life in the slums! I don’t know what to do.
"""If I told you I wanted to talk to you, You think I'm try'na holla at you, And maybe I am but, You wouldn't hear me out anyway's would you?""","""If I told you I wanted to talk to you, you’d think I’m trying to hit on you. And maybe I am, but you wouldn’t listen to me anyway, would you?"""
"""Maturity aint based on how much bigger yo ass and titties got.Its yo behavior, thinking, mannerisms, etc""","Maturity isn’t based on how much bigger your butt and breasts have gotten. It’s your behavior, thinking, mannerisms, etc."
-its stupid cold but u already kno its goin down tonite...plus I got see my lil shawty #haha,"It's extremely cold, but you already know it's happening tonight... plus I get to see my girl. #haha"
-give me a bad trophy type chic dat kno how to take care of home...pussy #great...n very beautiful,"Give me an attractive, high-value woman who knows how to take care of the home...sex is great...and she's very beautiful."
-its how life shud b happy n spendin it wit ppl dat care bout u....,This is how life should be—happy and spent with people who care about you.
-I cud giva fuck bout ah nigga as long as my bitches luv me...yea yea,"I couldn’t care less about a man as long as my women love me... yeah, yeah."
@Blackson1283 what he hit u for how many u put n dere n how long it take,"@Blackson1283 Why did he hit you, how many did you put in there, and how long did it take?"
"""@VallieGiirl Hey BF!! Have y'all been keeping up the tradition and going to New Life COGIC almost' every Sunday.Lol #missingyougals!!""",@VallieGiirl Hey best friend! Have you all been keeping up the tradition and going to New Life COGIC almost every Sunday? Lol #missingyougals
@VallieGiirl don't laugh bf...but what is an avi?! You know idk much about twitter. I'm just here!! Lol,"@VallieGiirl don't laugh, boyfriend... but what is an avatar? You know I don't know much about Twitter. I'm just here! Lol"
"""Come home with clothes all over my bed . Geesh , let me hang em up""","I came home to find clothes all over my bed. Geez, let me hang them up."
I told @iRECEIVER6 I always get what I want. And he just proved it! Lol,I told @iRECEIVER6 that I always get what I want. And he just proved it! Lol
@iRECEIVER6 hehe ur just sour cuz you know you give me what I want! :-*,"@iRECEIVER6 Haha, you’re just upset because you know you give me what I want! :-*"
@BJBrown8 I WUD luv to eat but j know u ain't cumin to get me so gud nite.,"@BJBrown8 I would love to eat but I know you aren't coming to get me, so good night."
My pops kicced me out & iwas left up in the streets but iaiint mad at him cuhz it maid me a beast,"My dad kicked me out and I was left out on the streets, but I’m not mad at him because it made me stronger."
"""Im goin to bed mad , not talkin to no bitches no homies no nothin ima just sit bacc & thinc about what just happened!""","I’m going to bed angry, not talking to anyone—no women, no friends, nothing. I’m just going to sit back and think about what just happened!"
"""Rft@RealMikepps: Girlfriend: Baby I think we should see other people. Me: BITCH you betta look outside the god damn window! Rmao!""","""Retweet @RealMikepps: Girlfriend: Baby, I think we should see other people. Me: You better look outside the goddamn window! Laughing my ass off!"""
My young niggas holla out so what & if its on we can knuccle up,"My young guys shout out, ""So what?"" and if there's a problem, we can fight."
Heavenly Father. Thank you for your unprecedented favor and blessings. You have the wheel.  Go Falcons!!!,"Heavenly Father, thank you for your extraordinary favor and blessings. You are in control. Go Falcons!"
Heavenly Father. Thank you for your unprecedented favor and blessings. You have the wheel.  Go Falcons!,"Heavenly Father, thank you for your extraordinary favor and blessings. You are in control. Go Falcons!"
@JSNELZ44 save some of that adrenalin and endorphins we need that Sunday. Way to go,"@JSNELZ44 save some of that adrenaline and endorphins, we need that on Sunday. Great job!"
"""I aint nun like these otha nigga's , I can take your chick an build with her ..""",I am not like these other guys; I can take your girl and build something with her.
"""I found my wife , she the best thing that happen 2 me .. 11_27_12 <3 #SnowThat""",I found my wife; she’s the best thing that’s happened to me. 11/27/12 <3 #KnowThat
"""Don't flash cash round me , when u know that's your tax money , jack boys def lurking its 2k13 , need every penny""","Don’t show off cash around me when you know that’s your tax refund money. Thieves are definitely watching—it’s 2013, and I need every penny."
"""@james_ly Aye I still need that Fav .. Bout that $$$ .. I talk 2 u about , gotta make this flip , so I can come home FrFr""","""@james_ly Hey, I still need that favor regarding the money I talked to you about. I need to make this investment so I can really come home."""
"""#Somf be like_ Vamping , bitch I been up here 4 like 8 hours & this my 1st Time Seeing u on my TL #StopBluffing  it aint that serious!""","""#Some of you are like, 'I'm up late,' but I've been here for about 8 hours and this is the first time I'm seeing you on my timeline. #StopBluffing It's not that serious!"""
Nigga's aint getting pussy like they say they do .. I trensett &slide on hoes ..!,People aren’t having sex as much as they claim they are. I set trends and approach women.
"""I JUS BE WANTIN TO BEAT AH NIGGA SO BAD ,TILL THEY THINK THEY WANNA DIE""",I just want to beat someone so badly that they feel like they want to die.
"""THIS HOE IN KLASS AINT GOT NO HAIR ,TALMBOUT WAT IMA DO WIT MY HAIR 4DIS WEEKEND !! LLH""","THIS GIRL IN CLASS DOESN'T HAVE ANY HAIR, TALKING ABOUT WHAT I'M GOING TO DO WITH MY HAIR FOR THIS WEEKEND!! LAUGHING LIKE HELL"
I Got A Couple Of Friend And Some associates Thats It Cause All I Need Is Myself,"I have a few friends and some associates, that's it, because all I need is myself."
Ppl Talk BeHind My Back But I Dont Care Cause If U Aint Helping And Being With Me For When I Go To College Then Why Would I Care . TF,"People talk behind my back, but I don’t care because if you’re not helping me or supporting me when I go to college, then why would I care? What the fuck."
I Tryed To Be Friends Wit A Couple Of Ppl. And They Blow it So . I Dont Care Nomore About Tryna Get friends.,"I tried to be friends with a couple of people, and they ruined it. So, I don't care anymore about trying to make friends."
Man I really need to see my BestFriend this weekend.  She always help me let go n I can always have fun wit ha. @i,"Man, I really need to see my best friend this weekend. She always helps me relax and I can always have fun with her. @i"
"""Thats what i thought thoe , Niqua better been said it was okay , LOL !""",That's what I thought though. Niqua should have already said it was okay. LOL!
"""@FUCCYOEETWEETSS Kml , I Know Daro , TTFO , Let Me Woulda Been In There !""","""@FUCCYOEETWEETSS LOL, I know, for real, tell the truth, let me tell you, if I had been there!"""
Do u kiss everybody u go wit ?#NASTY lol or u don't go wit them ?,"Do you kiss everyone you date? #NASTY lol, or do you not date them?"
@Imperfect_enid lol a real man would step up and be faithful to u if u give him a chance !,"@Imperfect_enid lol, a real man would step up and be faithful to you if you give him a chance!"
@Imperfect_enid most I been in its been the girls or they play to many games,"@Imperfect_enid Most of the ones I’ve been in, it’s been the girls or they play too many games."
@bigmatt2325 I'm good. I'm not that talking around people type. Just get my papers nd go lol,"@bigmatt2325 I'm good. I'm not the type to talk around people. I just get my papers and go, lol."
I needed a point for the ACT . I gotta take it again . Smh,I needed one more point on the ACT. I have to take it again. Shaking my head.
@_ThatWhiteGirl_ :) . Haha . I was just saying. Never seen you in a minute . Miss ya,"@_ThatWhiteGirl_ :) Haha, I was just saying—I haven’t seen you in a while. I miss you."
"""If I'm crazii , you should know you crazii now . Look who's your bestie .  . Mhmmmm""","If I’m crazy, you should know you’re crazy too. Look at who your best friend is. Mhmmmm."
"""Look down my TL. see People @ name with ball out , I ball , mr clutch and u know damn well u can't ball #Fuckery""","Look down my timeline and see people with usernames like ""ball out,"" ""I ball,"" ""Mr. Clutch,"" and you know very well you can't play basketball. #Nonsense"
LeBron shouldve took the shot but it was great ball movement for the open shot,"LeBron should have taken the shot, but it was great ball movement for the open shot."
@_ebbypooh dang that not gone do u know what uma just buy sum food lol,"@_ebbypooh Dang, that's not going to work. You know what, I'm just going to buy some food lol."
Oomf can get it anyday of the week. If they just stop making me seem like im the 1 n wrong and idk what the hell going on,"One of my followers can have me any day of the week, if they would just stop making it seem like I’m the one in the wrong and that I don’t know what’s going on."
"""Man I'm so tired of livin like this, with these old folks Mann I gotta get the outta here""","Man, I’m so tired of living like this, with these older people. Man, I have to get out of here."
Pola35 don't talk about the wings if you don't want the bone get a chicken strip yo :(,"Pola35, don’t talk about the wings. If you don’t want the bone, get a chicken strip. :("
"""If every kiss begins with k then I'm just going to assume that when you text me k you secretly want to make out.""","If every kiss begins with ""k,"" then I’m just going to assume that when you text me ""k,"" you secretly want to make out."
"""Cheating is cheating, drunk or sober, boy or girl, kissing or sleeping together and everything in between.""","Cheating is cheating, whether you’re drunk or sober, male or female, whether it’s just kissing, sleeping together, or anything in between."
"""A morning text doesn't only mean good morning It also means I think about you when I wake up.""",A morning text doesn’t just mean “good morning.” It also means “I think about you when I wake up.”
"""You see that girl staring into space? If you were to ask what's wrong, she would say nothing, when in reality its everything.""","""Do you see that girl staring into space? If you asked her what was wrong, she would say nothing, when in reality, it’s everything."""
"""Girls always find things out, they might not say anything right away, but they know.""","Women always find things out; they might not say anything immediately, but they know."
"""My problem is I can't stay mad. I always end up forgiving people, even when they don't deserve it.""","My problem is that I can't stay angry. I always end up forgiving people, even when they don't deserve it."
Some people itching for an ass whoopn. I ain't gv one n a while. But that old me still here.  So pump ur brakes.,"Some people are asking for a beating. I haven't given one in a while, but that old version of me is still here. So, slow down."
If u in tha A and your mobile.. And tryna take some dick hit me up..,"If you’re in Atlanta and you’re available, and you’re trying to have sex, contact me."
@DLATLNigga yo if u tryna come thru bruh let's make this move n quit bullshittin... We both horny af..,"@DLATLNigga Hey, if you’re trying to come over, man, let’s make this happen and stop wasting time… We’re both really horny."
Whoever in east Atlanta in or near Ellenwood with loud dm me your number.. I'm tryna get a dub,"If anyone is in East Atlanta or near Ellenwood and has loud, direct message me your number. I'm trying to get a dub."
yes the skins are my favorite team and playing a playoff game right now but at 6pm im taking my ass to the gym,"Yes, the Redskins are my favorite team and they're playing a playoff game right now, but at 6pm I'm going to the gym."
"""Probably b  goin back to #LSU this spring, back to college, damn it's goin down!!""","I will probably be going back to #LSU this spring, back to college. Damn, it’s really happening!"
Fone dry and everytime det happen I listen to music so im finna get on my music flow,"My phone is dry, and every time that happens I listen to music, so I'm about to get into my music vibe."
"""@_Br0wnSkin  lol....ummm I like Tia idea, do something different.... im big on characters now first it was colors""","""@_Br0wnSkin lol... umm, I like Tia's idea, doing something different... I'm really into characters now—before, it was colors."""
Ugh! Lil Vic need to take a nap so that I can get some hair cuz this sew in outa there,Ugh! Little Vic needs to take a nap so that I can get my hair done because this sew-in is a mess.
@TripleFLifeKidd i see this. I see this. Somebody trying to be bilingual and shh. Ha,@TripleFLifeKidd I see this. I see this. Someone is trying to be bilingual and stuff. Ha
I like studs and fems. Stems are amazing. But i have no preferences. Because im dominant either way. ^_^ #teamlesbian,"I like studs and femmes. Stems are amazing. But I have no preferences, because I am dominant either way. ^_^ #teamlesbian"
I bet all her tweets based off what I tweet.. Lol.. My pg wide open!!!,I bet all of her tweets are based on what I tweet. Lol. My page is completely public!
"""Yea Im drinkin, got my hb under the dryer, so Im making $.. And ...a""","Yes, I'm drinking, I have my hair client under the dryer, so I'm making money... And..."
"""The toughest niggaz I know, act like lul girls when they get they hair re twisted..""",The toughest guys I know act like little girls when they get their hair re-twisted.
Im bored.. But if i dnt go to sleep.... The #devil gone b knockin @ my door...,I'm bored... But if I don't go to sleep... The devil is going to be knocking at my door...
"""Show me a ninja w/ sum swagg, game & sum bread.. & Behind him is a flock of low self esteem chickz who think they love him..""","Show me a guy with some style, confidence, and money... and behind him is a group of women with low self-esteem who think they love him."
Yoo i realy sometimes seat down nd do nothing but think bout her d-_-b @_msluvable,"Wow, I really sometimes sit down and do nothing but think about her. @_msluvable"
"""I am way to sensitive, I hate to see people I am close with or once was close with doing bad ! It make me feel some type of way !""","I am way too sensitive. I hate to see people I am close with, or used to be close with, doing badly. It makes me feel a certain way."
@PrettyMade_Meka jump You Lmao ... Scary Hoe ... I'm a One Man Army Cum To Ms. Doanes Class Or Kill That Li Beef You Got #Shayshaytweet,"@PrettyMade_Meka jump you, haha ... Coward ... I'm a one-person army. Come to Ms. Doane's class or end that little conflict you have. #Shayshaytweet"
I got to much respect for myself to do half of the shit these hoes do !,I have too much respect for myself to do half of the things these women do!
"""I will fight for who I love, but I will NOT compete with someone else to have you !""","I will fight for the person I love, but I will NOT compete with someone else to be with you!"
"""Speaking of Vtines Day , Rip Granny ,she died on Vtines day  a wile baq wish I cudda met her""","Speaking of Valentine’s Day, rest in peace, Grandma. She died on Valentine’s Day a while back. I wish I could have met her."
Its a bunch of kids n my class!!! I feel old af... Lol Sike im fabo baby!!! Lololol,"There are a lot of kids in my class! I feel really old... Haha, just kidding—I'm fabulous, baby! Hahaha"
I wish people would sit bac and put a check on their tudes....#jus b happy campers!!!lol,I wish people would sit back and check their attitudes... #just be happy campers! lol
I use to threaten to stab his ass he didnt play dat shit lol (badjailexperience),"I used to threaten to stab him; he didn’t tolerate that behavior, lol (badjailexperience)"
"""@IAmSteveHarvey I ask how to get ticks for show for reason, can't get pass date setting Steve. So what's next.""","@IAmSteveHarvey I’m asking how to get tickets for the show for a reason—I can’t get past the date selection, Steve. So what should I do next?"
"""I wish you copy cats would stop tweeting the same shit *cheif keef went to jail* clears throat these convicts love Sosa, STFU!""","I wish you copycats would stop tweeting the same stuff. *Chief Keef went to jail* (clears throat) These convicts love Sosa, so be quiet!"
@YourDeity_  sounds familiar I use to be dat guy then I thought. Why shud I be worried,"@YourDeity_ That sounds familiar. I used to be that guy, then I thought, why should I be worried?"
"""Girl quit playing, girl quit playing u said u fuckn love me. Jst like u told another five""","Girl, stop playing. Girl, stop playing—you said you really love me. Just like you told another five."
The only dreams that are lost are the ones you don't fight for! #Touchedbyanangel #lovethisshow,The only dreams that are lost are the ones you do not fight for! #Touchedbyanangel #lovethisshow
"""Happy Founders Day to the Brothers of Blue Phi or as I call them my siggies !!!!!""","Happy Founders Day to the Brothers of Blue Phi, or as I call them, my Sigmas!"
@BfplYrb_ko i love that come see about me i go riverdale high & ; Live On Point South . #PCYM,@BfplYrb_ko I love that. Come check on me—I go to Riverdale High and live in Point South. #PCYM
I'm so ready to move out . I'm tired of dealing with the bullshit in this house.!!,I am so ready to move out. I am tired of dealing with the nonsense in this house.
I'm always watching them bad ass kids.for her and she always get mad if I ask her for money  or to take me some where.  Shit I deserve it.,"I’m always watching her misbehaving kids for her, and she always gets mad if I ask her for money or to take me somewhere. I deserve it."
@SheAinMiaa_20 say That Nah More By Silk My Shxtt Can we get A Room On the South side of the ghetto !!,"@SheAinMiaa_20, play ""That Nah More"" by Silk. That's my song! Can we get a room on the south side of the neighborhood?"
@_LeoBabyBri talking to ha giving Me one damn u Can Forgive but not forget I forgave But Ain Gne Forget to Smack Ha As.,"@_LeoBabyBri talking to her giving me one. Damn, you can forgive but not forget. I forgave, but I'm not going to forget to smack her ass."
@PhabuloussKeyy jb ain around The Corner ! You Right im Silly For Thinking A bitch Who say they Bot wat they say would actually Do some ..,"@PhabuloussKeyy, my birthday isn’t around the corner! You’re right, I’m silly for thinking someone who says they’re about what they say would actually do something."
@_LeoBabyBri Im call u but if u come by here i want Call you Ok (:,"@_LeoBabyBri I’ll call you, but if you come by here I won’t call you, okay? (:"
N dose who tell You not to trust other ppl the main ppl u cant Trust !,Those who tell you not to trust other people are the main people you can’t trust!
"""@SHeSoReckLess teetee ain Talmbout Youu ,, Ain Talmbout Ty or nobdy i call My sister !""","""@SHeSoReckLess, Teetee isn’t talking about you. I’m not talking about Ty or anyone I call my sister!"""
"""I jus wanna thank god I got a sak on me im YOUNG&PAID, Do wateva I want Buy wateva I want..""","I just want to thank God that I have money on me. I’m young and paid, I do whatever I want and buy whatever I want."
