sae_text,aae_text
"another dude faked his death and went to his time share in FL to hide away,Another man faked his death and went to his timeshare in Florida to hide.",another dude done faked his death and dipped off to his timeshare down in Florida to lay low.
"These niggas forgot Shaq was the most dominant center ever.....Kobe needed him and he needed Kobe... Pippen was a good sidekick,""These guys forgot that Shaq was the most dominant center ever... Kobe needed him, and he needed Kobe... Pippen was a good sidekick.""","These niggas actin like they forgot Shaq was the most dominant center ever... Kobe needed him, and he needed Kobe... Pippen was a good sidekick."
"@LivingLegend10 @bizzb104 Kobe had waaaay more help than anybody else in the greatest player discussion that's all I'm saying,""@LivingLegend10 @bizzb104 Kobe had way more help than anyone else in the greatest player discussion, that's all I'm saying.""","@LivingLegend10 @bizzb104 Kobe had waaaay more help than anybody else in the greatest player convo, that’s all I’m sayin."
"When Iverson went to the finals it was him & 11 manicans from Dillard's (spellcheck),""When Iverson went to the finals, it was just him and 11 mannequins from Dillard’s (spellcheck).""","When Iverson went to the finals, it was just him and like 11 mannequins from Dillard’s, fr."
"49ers took care of business for New Orleans & we like fuck them too.... Already,""The 49ers handled things for New Orleans, and we’re saying forget them too… Already.""","49ers handled they business for New Orleans, and we like man, fuck them too… Already."
"These Superbowl rules corny as shit.... We live & die with open containers in the streets,These Super Bowl rules are really lame. We regularly have open containers in the streets.",These Super Bowl rules mad corny... We be out here with open containers in the streets all the time.
"Good to know I can disable people retweets on my timeline. Some ppl go a lil far on those!,It's good to know that I can disable people’s retweets on my timeline. Some people go a little too far with those!",Good to know I can turn off folks’ retweets on my timeline. Some people be doin’ too much with them!
"""""""I'm reaping the harvest god promised me, take back what the devil stole from me! And I rejoice today !"""""",""I am receiving the blessings God promised me, taking back what the devil took from me! And I rejoice today!""","I’m gettin’ the blessings God promised me, takin’ back what the devil done took from me! And I’m rejoicin’ today!"
"And a real nigga parents told her.. She was going to have a car with income tax! Lol,And an honest person's parents told her she was going to get a car with her income tax refund! Lol","An’ a real nigga parents told her… She was gon’ have a car wit’ income tax! Lol, an’ a honest person parents told her she was gon’ get a car wit’ her income tax refund! Lol"
"""""""I'm tired if your bs and I can do bad all by myself, ion need you to do that for me!"""""",""""""I'm tired of your nonsense and I can do badly all by myself; I don't need you to do that for me!""""""","I'm tired of yo bs an’ I can do bad all by myself, ion need you doin’ that for me!"
"And if it's silly I prefer Seth rogan Jonah hill Paul rudd type of comedies.,""And if it’s a silly comedy, I prefer the type with Seth Rogen, Jonah Hill, or Paul Rudd.""","And if it’s a silly comedy, I’ma go for the ones wit Seth Rogen, Jonah Hill, or Paul Rudd in it."
"guess I'll rock out with remy ma conceited for the first song of the morning...,I suppose I’ll start my morning by listening to “Conceited” by Remy Ma as my first song.",Guess I’ma start my mornin’ bumpin’ Remy Ma “Conceited” for the first song.
"I need to see if I can find chris rock good hair online when I get home...,I need to see if I can find Chris Rock’s Good Hair online when I get home...",I gotta see if I can find Chris Rock Good Hair online when I get home...
"But nah cause this one has the tara and Carla fight which was stupid to me.,""But no, because this one has the Tara and Carla fight, which I thought was stupid.""","But nah, cuz this one got the Tara and Carla fight, which I thought was dumb."
"""""""just found out I don't have to come in the rest of the week, yasssss!"""""",I just found out that I don’t have to come in for the rest of the week. Yes!","just found out I ain’t gotta come in the rest of the week, yasssss!"
"@ChicagosOwn23 I been here u been all lost in love lol. I'm getting ready to move down there this weekend.,""@ChicagosOwn23 I’ve been here; you’ve been all caught up in love, lol. I’m getting ready to move down there this weekend.""","@ChicagosOwn23 I been here, you been all caught up in yo lil love thing lol. I’m gettin ready to move down there this weekend."
"""""""Ok so I Did quite a bit when I got off but it's still early af, Ugh!"""""",""Okay, so I did quite a bit when I got off, but it's still really early. Ugh!""","Aight, so I done did a lot when I got off, but it’s still mad early. Ugh!"
"Of course I'll develop my own opinion but it's crazy how jaded ppl be in their positions I was probably that way in my last one lol.,""Of course I’ll develop my own opinion, but it’s surprising how jaded people are in their positions. I was probably like that in my last one, haha.""","Of course I’ma have my own opinion, but it’s wild how jaded folks be at they jobs. I was probably like that at my last one too, lol."
"I've watched like 3 episodes of boy meets world and they've all made me tear up how was this ever enjoyable!,I’ve watched about three episodes of Boy Meets World and each one has made me tear up. How was this ever enjoyable!",I done watched like three episodes of Boy Meets World and every single one had me tearin’ up. How was this ever supposed to be fun to watch?
"So Vanessa Williams has a daughter that goes by lion babe who has this weird song treat me like fire that I ROCK with.,""So Vanessa Williams has a daughter who goes by Lion Babe, who has this unusual song called """"Treat Me Like Fire"""" that I really like.""","So Vanessa Williams got a daughter go by Lion Babe, and she got this wild song ""Treat Me Like Fire"" that I mess with heavy."
"If 10 rolls around and I'm still having computer issues I'm going to lunch until 8am tomorrow morning...,""If 10 o’clock comes and I’m still having computer issues, I’m going to take lunch until 8 a.m. tomorrow morning…""","If 10 roll up an’ I’m still dealin’ wit’ these computer problems, I’m finna go on lunch ‘til 8 in the mornin’…"
"""""""Pulled to the house and my fav scarf laid slain in the parking lot soaking wet and ran over, tragic!"""""",""I arrived home and my favorite scarf was lying in the parking lot, soaking wet and run over. How tragic!""","Pulled up to the house and my fav scarf was just layin’ out in the lot, soaked and ran over. Straight up tragic!"
"I Wish these ppl would respond to these e mails so I can crank this out of office message...,I wish these people would respond to these emails so I can set up this out-of-office message...",I wish these folks would hurry up an’ hit me back on these emails so I can go ‘head an’ set this outta office message...
"And by that I mean where am I eating wings drinking and Watching the Beyonce performance...,""And by that I mean, where am I eating wings, drinking, and watching the Beyoncé performance?""","And by that I mean, where I’m at eatin’ wings, sippin’, and watchin’ the Beyoncé performance?"
"""""""If my rolls Royce is not for ladies, then girl I'm gonna take u in my Mercedes..."""""",""""""If my Rolls Royce isn’t for women, then girl, I’ll take you in my Mercedes instead...""""""","If my Rolls Royce ain’t for the ladies, then girl, I’ma scoop you in my Mercedes..."
""""""", i dont know how to tell people things , i just be <<< i think they will judge me before giving me advice."""""",I don’t know how to tell people things; I just feel like they will judge me before giving me advice.","Ion even know how to tell folks stuff, I just be feelin like they gon judge me before they even try to help."
"""""""Dam , i thought it was gone be another night like the last one :)"""""",""Damn, I thought it was going to be another night like the last one :)""","Damn, I thought it was gon be another night like the last one :)"
"""""""@DrinkMhy_Te it Need To Bee I Love MAUNY , * I Know She Not Gone It*"""""",""""""@DrinkMhy_Te it needs to be. I love Mauny. I know she’s not going to do it.""""""",@DrinkMhy_Te it needa be. I love Mauny. I know she ain’t gon do it.
"""""""@FreakyMoe079: Jada Is Gay Tlkin Bout Lettin A Female Give Her Head & Fuckin A Bitch When She Gets Older <<<<<<<<<<<<<<<<<Lol stop lying"""""",""""""@FreakyMoe079: Jada is gay, talking about letting a woman give her oral sex and having sex with a woman when she gets older. <<<<<<<<<<<<<<<<< Lol, stop lying.""""""","""""""@FreakyMoe079: Jada gay, talkin bout lettin a girl eat her out & fuckin wit a bitch when she get older <<<<<<<<<<<<<<<<< lol stop lyin"""""""
"@Tats_N_Ass21 ur post and yeah u gave me ur old number on da train from rockville one day...long time ago...lls :-),""@Tats_N_Ass21 your post, and yes, you gave me your old number on the train from Rockville one day... a long time ago... lol :-)""","@Tats_N_Ass21 ya post, and yeah you gave me ya old number on the train from Rockville one day... been a minute... lmao :-)"""
"A GUY TAKING A PIC IN THE BATHROOM IS SO FUCKIN GAY THATS GIRL SHIT,A man taking a picture in the bathroom is so fucking gay; that's something only girls do.","A dude takin a pic in the bathroom mad gay, that’s some shit only girls do."
"Listening to maroon 5 wipe your eyes is really one of my favorite songs I can listen to it all day,""Listening to Maroon 5's """"Wipe Your Eyes"""" is truly one of my favorite songs; I could listen to it all day.""","Listenin’ to Maroon 5 “Wipe Your Eyes” really one of my favorite songs, I could listen to it all day."
"These bitches be fishing in the wrong pond that's why I don't play when it come to my relationship,These women are looking for partners in the wrong places; that’s why I don’t take my relationship lightly.","These hoes be lookin’ in the wrong places, that’s why I don’t play ‘bout my relationship."
"@DazzlingSmile_ lol...u rite about that...I didn no u had a lil one..she is so pretty...,@DazzlingSmile_ lol...you’re right about that...I didn’t know you had a little one...she is so pretty...",@DazzlingSmile_ lol...you right bout that...I ain’t even know you had a lil one...she so pretty...
"People just dont get it we are here to play not to be underestimate :-),""People just don’t get it—we are here to play, not to be underestimated. :-)""","Folk just don’t get it—we here to play, not to be slept on. :-)"
"@TrueBeautyDre. Atleast you have your mind right. Not like some who get 5 mins of fame then go dumb. LOL,@TrueBeautyDre. At least you have your priorities straight. Not like some people who get five minutes of fame and then lose their minds. LOL",@TrueBeautyDre. At least you got yo mind right. Not like some folks who get a lil fame and start actin’ crazy. LOL
"Why do we have school through Black history month?? We don't got school on thanksgiving!,Why do we have school during Black History Month? We don’t have school on Thanksgiving!",Why we gotta have school durin’ Black History Month?? We don’t got school on Thanksgiving!
"""""""I guess datz how I deal with frustration but if u dont like it, kill Me! Easier said den done doe!"""""",""I guess that's how I deal with frustration, but if you don't like it, kill me! Easier said than done though!""","Ion even gon’ lie, dat’s jus’ how I deal wit frustration, but if you ain’t feelin’ it, go ‘head an’ kill me then! Easier said than done tho!"
"""""""If u think meek can fuck wit Cassidy, u watch 2 much t.v. prolly suck 2 much dick 2,cuz a deaf mf hear cass spittin real shit ! Tril4life"""""",""If you think Meek can compete with Cassidy, you probably watch too much TV and are probably too much of a sucker, because even a deaf person can hear Cassidy rapping real stuff! Real for life.""","If you think Meek can fuck wit Cassidy, you prolly watch too much TV an suck too much dick too, cuz even a deaf muhfucka can hear Cass spittin real shit! Trill 4 life."
"""""""@ArAb_TGOP u basically callem a bitch! Dat killa talk dont mean shit, we have 5 or 600 killing every year faithfully mothafucka!  Gdn!"""""",""""""@ArAb_TGOP, you basically called him a bitch! That tough talk doesn’t mean anything—we have 500 or 600 killings every year, consistently, motherfucker! Gdn!""""""","@ArAb_TGOP, you basically called him a bitch! That killa talk don’t mean nothin—we got like 5, 600 bodies every year, on the regular, mothafucka! Gdn!"
"""""""The one who is gracious to the poor lends to the Lord, and the Lord will repay him for his good deed. (Proverbs 19:17)"""""",The original tweet is already in Standard American English and does not contain dialectical features specific to African American English. No changes are necessary.)","The one who look out for the poor be blessin’ the Lord, and the Lord gon’ pay ‘em back for they good deed. (Proverbs 19:17)"
"""""""The one who is slow to anger has great understanding, but the one who has a quick temper exalts folly. (Proverbs 14:29)"""""",""The person who is slow to anger has great understanding, but the one who is quick-tempered promotes foolishness. (Proverbs 14:29)""","The one who don’t get mad quick got real understanding, but the one who pop off easy just showin’ out bein’ foolish. (Proverbs 14:29)"
"""""""Remember those in prison as though you were in prison with them, and those ill-treated as though you too felt their torment. (Hebrews 13:3)"""""",""Remember those in prison as if you were in prison with them, and those who are mistreated as if you also felt their suffering. (Hebrews 13:3)""","Remember folks locked up like you was right there with ‘em, and folks gettin’ done wrong like you feelin’ they pain too. (Hebrews 13:3)"
"I am BEYOND piissed off nd iirriitated... Jus wanna go DF away frm everybody... :'(,I am extremely pissed off and irritated... I just want to get the hell away from everyone... :'(",I’m SO damn pissed off an irritated… Jus wanna get tf away from errybody… :’(
"OMFG.! PLZZZZ EVERYBODYY PUT YALL CELLUAR DEVICES ND LAPTOPS DWN PLZ... MAN YALL DNT DO DIS SHYT ON HEA...,""Oh my gosh! Please, everyone, put your cell phones and laptops down, please... Man, you all don't do this stuff on here...""",OMFG.! PLZZZZ ERRBODY PUT YALL PHONES N LAPTOPS DOWN PLZ... MAN YALL DON’T BE DOIN DIS SHIT ON HERE...
"""""""@BLAH_IMDARUDESS: Can everybody just go have sex.. I bet y'all a feel betta.. but fuck ya own bitch doe.. #ijs LMAI BITCH YUH SO STOOPID"""""",""""""@BLAH_IMDARUDESS: Can everyone just go have sex? I bet you all would feel better... but have sex with your own partner though. #I'mJustSaying LMAO, girl, you are so stupid.""""""","""""""@BLAH_IMDARUDESS: Can errybody jus go fuck? Bet y’all gon feel betta... but fuck yo own bitch tho. #ijs LMAO girl, you so stoopid."""""""
"Sometiimes ii wonder why yuh even call me or txr me sometiimes... Cuz yuh so mfkn sum tiime... Yuh act liike yuh miiss me nd love me one min,Sometimes I wonder why you even call or text me sometimes... Because you are so inconsistent... One minute you act like you miss me and love me.",Sometiimes ii be wonderin why you even hit me up or text me sometimes... Cuz you be so mfkn sometimey... One minute you act like you miss me and love me.
"Nd dha nxt yuh treqtiin me liike ah hoe on dha st.! Guh GTFO wiit det shyt... Yuh dnt love me um jus anotha piiece of ass tah yuh bt nt nomo,""And the next time you treat me like a hoe on the street, go get out of here with that stuff... You don’t love me, I’m just another piece of ass to you, but not anymore.""","And next time you treat me like some hoe out here on the street, you can go on wit’ that mess… You don’t love me, I’m just another piece of ass to you, but not no more."
"Yuh wont gt diis pussy nomo nd dets on mii liil siista grave... Um so mfkn piissed off.! .#FLIPPIN DF OUT,You won’t get this pussy anymore and that’s on my little sister’s grave... I’m so fucking pissed off! #FLIPPING THE FUCK OUT","You ain’t gettin dis pussy no mo, an dat’s on my lil sista grave... Ion so mf pissed off! #FLIPPINDFOUT"
"Damn bruh um jus now wakiin up... Lol bt mii biih @SiimpliiePretty  fiinna cook sum breakfast... Um surpriised... Lol,""Damn, bro, I’m just now waking up... Lol, but my girl @SiimpliiePretty is about to cook some breakfast... I’m surprised... Lol""","Damn bruh, I’m jus now wakin up... lol, but my girl @SiimpliiePretty finna cook some breakfast... I’m surprised... lol"
"I got det FUCK yo FEELINGS attiitude bt @MEONly_lEXiZAiR nd @ill_Niina_ told me dnt be liike det...,""I have that """"forget your feelings"""" attitude, but @MEONly_lEXiZAiR and @ill_Niina_ told me not to be like that...""","I got dat FUCK yo FEELINGS attitude, but @MEONly_lEXiZAiR an’ @ill_Niina_ told me don’t be like dat..."
"@MyeShA_BaBy iiono wtf yuh tlkn bout Bebe bt iif yuh feel liike det den whateva... If yuh feel liike det den so be.!,""@MyeShA_BaBy I don't know what you're talking about, Bebe, but if you feel like that then whatever... If you feel like that then so be it.""","@MyeShA_BaBy ion even know what you talkin bout, Bebe, but if dat’s how you feel then whatever... If dat’s how you feel then it is what it is."
"Bt yuh wanna tell me jus last weekend... Smh iian fiinna go dea... Yuh kno what yuh told me.! Ughhh ii HATE arguiin wiit yuh bruh ON GOD.!,""But you want to tell me just last weekend... Shaking my head, I’m not even going to go there... You know what you told me! Ugh, I HATE arguing with you, seriously!""","But you wanna tell me jus last weekend... smh, ion even finna go there... you know what you said! Ughh, I HATE arguin wit you, on god!"
"Layiin hea miissiin baee... Um so exciited about tomorrow... Cuz ii GRADUATE frm Montgomery Job Corps wea ii became an CMA.!  #102912,Lying here missing bae... I'm so excited about tomorrow... Because I graduate from Montgomery Job Corps where I became a CMA! #102912",Layin here missin bae... I’m so hype ’bout tomorrow... Cuz I’ma graduate from Montgomery Job Corps where I became a CMA! #102912
"@KianaKimber1 ii sent dha same txt tah yuh twiice baee... Um fiinna send iit agaiin,""@KianaKimber1 I sent the same text to you twice, babe... I'm about to send it again.""","@KianaKimber1 I done sent you that same text twice, bae... I'm finna send it again."
"Fiinally layiin dwn... Bt now cnt go tah sleep cuz ii wnt baee... Ughhhh... O well jus gotta waiit tiill tomorrow... Good niight yall.!,""Finally lying down... But now I can't go to sleep because I want bae... Ugh... Oh well, just gotta wait until tomorrow... Good night, you all!""","Finna lay down now... But can’t even sleep cuz I want my bae... Ughhh... Oh well, just gotta wait till tomorrow... Good night, y’all!"
"Nt fiinna deal wiit diis shyt... Cuz yuu thank um ah mfkn fool giirl.! I read iin between dha liines nd yuh aiint tlkn bout me...,""I’m not finna deal with this shit... Because you think I’m a motherfucking fool, girl! I read between the lines and you’re not talking about me...""","I ain’t dealin’ wit this shit… Cuz you think I’m a whole fool, girl! I peep what’s goin’ on an’ you ain’t talkin’ bout me…"
"Ugh ii wanna go tah sleep.bt ii cnt... Guess umma jus lay hea liistem.tah Pandora tiill ii fall tah sleep...,""Ugh, I want to go to sleep, but I can't... I guess I'm just going to lay here and listen to Pandora until I fall asleep...""","Ugh, I wanna go ta sleep but I can't... Guess I'ma just lay here an' listen to Pandora til I fall asleep..."
"Gotta go see mii Deyeii ii miiss hiim so much iian seen hiim iin so long... :'( damn bruh #BiiggSiistaTweet,""I have to go see my dad. I miss him so much; I haven’t seen him in so long... :'( Damn, bro. #BigSisterTweet""","Gotta go see my daddy, I miss him so much, ain’t seen him in a minute... :'( damn bruh #BigSisterTweet"
"""""""Trying To Be Open Minded About New Male Friends, But I'm Mean I Think.... Naw... I Just Can't Like A Lame... *Shrugs*"""""",""Trying to be open-minded about making new male friends, but honestly, I don’t think I can… No, I just can’t like someone who’s lame. *Shrugs*""","Tryna be open-minded ’bout meetin’ new dudes, but fr, I just can’t… Nah, I just can’t mess wit’ no lame. *shrugs*"
"""""""@smokedat_shit24 Lol Duh... Fuck Feeling Sorry, I'm Tryna Be Happy... Feel Me!!! Oooohhh Call Me, I Gotta Talk To U!"""""",""@smokedat_shit24 Lol, obviously... Forget feeling sorry, I'm trying to be happy... Do you understand me? Oh, call me, I need to talk to you!""","@smokedat_shit24 Lol fr... Fuck feelin sorry, I'm tryna be happy... You feel me!!! Oooohhh hit me up, I gotta talk to you!"
"I Wonder If Can't Get Right Ever Got With His Baby Mama After He Got Out.... #Life,I wonder if Can't Get Right ever got together with his child's mother after he got out.... #Life",I wonder if Can't Get Right ever got wit his baby mama after he got out.... #Life
"Didn't Get To See @PoeticVoice_ over the break... : (   lol  it's all good thoe.... Imma get up with her sooner or later .,I didn’t get to see @PoeticVoice_ over the break... :( lol it’s all good though. I’ll meet up with her sooner or later.",Ain’t get to see @PoeticVoice_ over the break... :( lol it’s all good tho. Imma link up wit her sooner or later.
"Im glad i got out that situation.... Wtf i look like giving someone my total undivided attention when they showing theirs to the next person,""I'm glad I got out of that situation... Why would I give someone my complete, undivided attention when they're giving theirs to someone else?""",I’m glad I got up out that situation… Ion know why I’d give somebody all my attention when they givin’ theirs to somebody else.
"It's crazy how when I first woke up...I said damn I gotta check my twitter n instagram lol,""It’s strange how, when I first woke up, I thought, “Wow, I need to check my Twitter and Instagram,” haha.""","It’s wild how soon as I woke up... I was like damn, lemme check my Twitter and Instagram lol."
"Yea I'm a single mother now but we still mess around... only him. No otha nigga,""Yes, I’m a single mother now, but we still have a relationship… only with him. No other man.""","Yeah, I’m a single mama now but we still be messin’ round… just him. Ain’t no other dude."
"""""""I really hate the duck face in females photos. One day yo face gone bet stuck.... not cute. #fail"""""",I really dislike the duck face in women's photos. One day your face is going to get stuck like that... not cute. #fail",I really can’t stand that duck face in girls’ pics. One day yo face gon’ get stuck like that… that ain’t cute. #fail
"@Ayoo__KEKE  HAPPY CAKE DAY THANKING GOD EVERY DAY FOR HIM GIVING U TO ME!! I LOVE U UNCONDITIONAL NO WORD COULD EXPLAIN HOW GRATEFUL I AM!!,@Ayoo__KEKE HAPPY BIRTHDAY! I thank God every day for bringing you into my life! I love you unconditionally—no words can express how grateful I am!",@Ayoo__KEKE HAPPY CAKE DAY! Thankin God every day He blessed me wit you!! I love you unconditionally—ain’t no words can say how grateful I am!!
"Wanted To Talk To My Boyfriend before I Went To Sleep ! Ump Guess Not GoodNight !,""I wanted to talk to my boyfriend before I went to sleep. Hmm, I guess not. Goodnight!""","Wanna talk to my man before I went to sleep, but I guess not. Goodnight!"
"He Said I Never Wanna Make Yuu Mad I sed baby Just Make Come Den Dont Make A Sound,""He said, """"I never want to make you mad."""" I said, """"Baby, just make me come then don't make a sound.""""""","He was like, ""I ain't never tryna make you mad."" I was like, ""Baby, just make me cum then don't say nothin'."""
"Da lady had just walked out da store an I b damn 45 seconds lata she walked back in an said she got robbed,""The lady had just walked out of the store and, I’ll be damned, 45 seconds later she walked back in and said she got robbed.""","Da lady had just walked out da store an I be damn, 45 seconds later she come back in talkin’ ‘bout she got robbed."
"Dis had 2 b da craziest shit I ever seen in my life an I dne seen sum crazy crazy shit,""This had to be the craziest thing I have ever seen in my life, and I’ve seen some really crazy things.""","Dis had 2 b da craziest shit I ever seen in my life, an I done seen some wild ass shit."
"@BBY_iTsR3aL ok ok let me know if I need to come.....I don't play about my babies,""@BBY_iTsR3aL Okay, okay, let me know if I need to come. I don’t mess around when it comes to my children.""","@BBY_iTsR3aL aight aight, just let me know if I gotta pull up... I don’t play ‘bout my babies."
"Lmmfao for these people to get mad because they playing games on fb....don't forget you once played them before lhah,""Laughing so hard at how these people are getting upset because others are playing games on Facebook... Don’t forget that you used to play them too, haha.""","Lmmfao, folks really gettin mad cuz folks playin games on fb... don’t act like you ain’t used to play ‘em too, haha."
"""""""@MeadCarmen: I'm use to erbody checking me out, not my belly lolhell that's who be getting all of the attention now.#PregnantPeople lol"""""",""""""@MeadCarmen: I'm used to everybody checking me out, not my belly. Lol, that's who gets all of the attention now. #PregnantPeople lol""""""","@MeadCarmen: I’m used to everybody checkin’ me out, not my belly. Lol, now that’s who gettin’ all the attention. #PregnantPeople lol"
"@DrizzieSosa @SweetCandiN see why you didn't tell me ahead of time .I wanna go otc,@DrizzieSosa @SweetCandiN This is why you didn't tell me ahead of time. I want to go out there.","@DrizzieSosa @SweetCandiN see, that’s why you ain’t tell me ahead of time. I wanna go out there."
"""""""@SweetCandiN: Was 2012 ah leap year??? Cuz if so it was noooootttt ah joke lollhah & you right bishhh almost got me"""""",""""""@SweetCandiN: Was 2012 a leap year? Because if so, it was definitely not a joke, haha. And you’re right, girl, it almost got me.""""""","""""""@SweetCandiN: Was 2012 a leap year? Cuz if it was, that mess was NOT no joke, lmao. And you right, girl, it damn near got me."""""""
"""""""@SweetCandiN: @JassyFay_ see you need to be more careful....like me! Kmlrotfl u got that right I gotta stay fine"""""",""""""@SweetCandiN: @JassyFay_ See, you need to be more careful... like me! LOL, you’re absolutely right—I have to keep looking good.""""""","""""""@SweetCandiN: @JassyFay_ See, you betta be more careful...like me! Lmao, you already know—I gotta stay lookin’ good."""""""
"Bitch get on fb & try to make him seem like the worse father ever,She gets on Facebook and tries to make him seem like the worst father ever.",Bitch get on fb tryna make him look like the worst daddy ever.
"@AnnaMayeBullock I am this my mama side of the family & you can come right alone.I don't know half of the Shaws smh.,""@AnnaMayeBullock I am with my mom’s side of the family, and you can come along too. I don’t know half of the Shaws, shaking my head.""","@AnnaMayeBullock I’m wit my mama side of the family, you can roll thru too. I don’t even know half these Shaws, smh."
"""""""@LATEACHAB I know you have but keep it that way hun, it's going to come back on her"""""",""@LATEACHAB I know you have, but keep it that way, hun. It's going to come back to her.""","@LATEACHAB I know you done did that, but keep it like that, hun. It gon’ come back on her."
"""""""@_KissNdDontTel I heard about them chicken basket tricks ,I didn't think it was true lol"""""",""""""@_KissNdDontTel I heard about those chicken basket tricks, I didn't think it was true lol""""""","@_KissNdDontTel I heard 'bout them chicken basket tricks, ain't think it was true lol"
"""""""@LATEACHAB lol at this time I'll be ducked off at my buddy house lmfao let,me stop.if the BS will stop it b a gr8 place"""""",""""""@LATEACHAB lol, at that time I'll be hiding out at my friend's house, lmfao. Let me stop. If the nonsense would stop, it would be a great place.""""""","@LATEACHAB lol, round that time I’ma be posted up at my homie crib lmfao. Lemme chill. If the BS would chill, it’d be a dope spot fr."
"""""""@LATEACHAB: Nw dats was sum fightn for ur ashell yea bringing the school year in fighting lol"""""",""""""@LATEACHAB: Now that was some fighting for you, for real. Yeah, starting the school year off with a fight, lol.""""""","@LATEACHAB: Now dat was some fightin fa real. Yeah, startin the school year off wit a fight, lol."
"Believe If He Don't Appreciate What You Do For Him. . .There's Somebody Out There That Will Appreciate Everything You Do For Them. . !,""Believe me, if he doesn't appreciate what you do for him, there's someone out there who will appreciate everything you do for them.""","Believe me, if he don't appreciate what you do for him, it's somebody out there gon' appreciate everything you do for them."
"Favor ain't fair but it sure does look good on me. God can do anything anywhere at anytime. Keep Trusting,""Favor isn’t always fair, but it certainly looks good on me. God can do anything, anywhere, at any time. Keep trusting.""","Favor ain’t always fair, but it sho do look good on me. God can do anything, anywhere, anytime. Keep trustin’."
"""""""And if i ever fall in love again , i will be sure that the lady is a friendd"""""",""And if I ever fall in love again, I will make sure that the woman is a friend.""","An’ if I ever fall in love again, I’ma make sure the woman my friend."
"""""""All females come with a built in detective mode, so #DontLie they will find out"""""",""All women have a natural instinct for detecting things, so #DontLie—they will find out.""","All women got that built-in detective mode, so #DontLie—they gon’ find out."
"Get back in school & ALL MY NIGGAS LOOK RICH AS FUCK ! (In my 2 chains voice),""Return to school, and all my friends look extremely wealthy! (In my 2 Chainz voice)""",Get back in school & ALL MY NIGGAS LOOK RICH AS FUCK! (In my 2 Chainz voice)
"""""""400 for the watch 180 for the shoes, if this shit was a contest you broke niggas would lose"""""",""$400 for the watch, $180 for the shoes. If this were a contest, you broke guys would lose.""","$400 fa the watch, $180 fa the shoes. If this was a contest, y’all broke niggas would lose."
"& I thought my room was cold. My bathroom cold as polar bear balls on ice <<<<<<,And I thought my room was cold. My bathroom is as cold as a polar bear’s balls on ice.","& I thought my room was cold. My bathroom cold as a polar bear balls on ice <<<<<<, I thought my room was cold. My bathroom cold as a polar bear balls on ice."
"""""""She said she's having boy problems & I said Fuck you, you got like 99 niggas I'm not bout to trust you ! Or touch your#Thots <<<<"""""",""She said she's having problems with guys, and I said, """"Forget you, you have like 99 men—I’m not about to trust you! Or touch you, either.""""""","She talkin’ ‘bout she got boy problems, I’m like, “Man, fuck outta here, you got like 99 niggas—I ain’t finna trust you! Or touch you, period.”"
"""""""My little brother asked me if I wanted to succeed in life, I said yeah & he called me gay.. rSuck-seed ? rI beat his clever ass.."""""",""My little brother asked me if I wanted to succeed in life. I said yes, and he called me gay… “Suck-seed”? I had to beat his clever self.""","My lil bro asked me if I wanna succeed in life. I said yeah, and he gon call me gay… “Suck-seed”? Had to beat his smart ass."
"@KMFJosh lol its all good just let me know if you run into a pair,""@KMFJosh lol it’s all good, just let me know if you come across a pair.""","@KMFJosh lol it’s all good, just let me know if you come up on a pair."
"""""""When I'm not doing anything my phone is to dry, but as soon as I get in the shower or some shit what do you know? ...My phone is still dry"""""",""When I'm not doing anything, my phone is so dry, but as soon as I get in the shower or something, what do you know? ...My phone is still dry.""","When I ain’t doin nothin, my phone be dry as hell, but soon as I hop in the shower or somethin, guess what? ...My phone still dry."
"""""""With your lui V, bag tats on arms, high heels shoes make you 6 feet tall"""""",""With your Louis Vuitton bag, tattoos on your arms, and high-heeled shoes that make you six feet tall.""","With yo Louie bag, tats on ya arms, and heels got you standin’ six feet tall."
"Old school hip hop keeps me calm & makes me want to steal cars for some reason,""Old school hip hop helps me relax and, for some reason, makes me feel like stealing cars.""","Old school hip hop keep me chill, but for some reason it make me wanna go boost a car."
"She saying I wear to much white told her I represent tht blow #yo gotti,She said I wear too much white. I told her I represent that cocaine. #YoGotti","She say I wear too much white, I told her I rep that blow. #YoGotti"
"""""""Dear 19 open Internet tabs, which one of you is playing the music? Sincerely, this bitch."""""",""Dear 19 open Internet tabs, which one of you is playing the music? Sincerely, me.""","Aight, to all 19 tabs I got open— which one y’all playin that music? Fr, it’s me."
"Thank God I found a good in it and boyy I use too want youu soo BAD,""Thank God I found something good in it, and boy, I used to want you so badly.""","Thank God I found somethin’ good in it, and boyyy I useta want you sooo bad."
"Telling oomf how I feel about my ex she understands what im talking about :),Telling one of my friends how I feel about my ex—she understands what I’m talking about :)",Tellin one my homegirls how I feel bout my ex—she know exactly what I’m talkin bout :)
"@KoldKilla_ I don't feel like she want to she talk to many niggas and I caint be siting here tryna fight and argu with all her hoes so idk,""@KoldKilla_ I don't feel like she wants to. She talks to too many guys, and I can't be sitting here trying to fight and argue with all her men, so I don't know.""","@KoldKilla_ Ion feel like she wanna. She talk to too many dudes, and I can't be sittin here tryna fight and argue wit all her niggas, so ion know."
