sae_text,aae_text
"Congratulations on making it to the semifinals. You did great and played well, you beat Serena! Congratulations @sloanetweets","Congrats on makin’ it to the semifinals. You did yo’ thing and played real good, you beat Serena! Congrats @sloanetweets"
"Forget this, I’m going to watch the ball drop and go to bed because I’m tired and my stupid phone is completely dry.","Man, forget all this. I’ma go watch the ball drop then go to bed, ’cause I’m tired and my damn phone dry as hell."
One of my followers is being creepy; she’s making plans to go stalk someone and key their car. I’m cracking up. :-D #CrazyAssTweet #OnijaTweet,One of my followers actin’ mad creepy; she talkin’ ‘bout goin’ to stalk somebody and key they car. I’m hollerin’. :-D #CrazyAssTweet #OnijaTweet
Single life is the time in your life when you search for yourself and explore.,Single life be that time when you tryna find yourself and see what’s out there.
My feelings are going numb...I need a real man to make them come alive again...for real.,My feelings goin’ numb...I need a real man to bring ‘em back to life...frfr.
"@kalicoent_4AMG @slickboyziggy told him the same thing in 2013. #sec is going to release a mixtape for the streets. Understood, bro.","@kalicoent_4AMG @slickboyziggy been told him that back in 2013. #sec finna drop a mixtape for the streets. Bet, bro."
The referees changed the entire dynamic of the game with one bad call. Everything needs to be reviewable to eliminate human error.,The refs done switched up the whole game with one bad call. Everything need to be reviewable so we can get rid of all that human error.
"I have a strong team, and forget that—this year we’re getting the rings and the gold medal. Shout out to the real ones and #moneyteam.","I got a strong squad, and forget all that—this year we gettin’ them rings and that gold medal. Shoutout to the real ones and #moneyteam."
I'm about to delete my Instagram... taxes are about to come out... I don't have time for that shit. All these fake people are going to try and act like they've always had it (shaking my head).,I’m finna delete my Instagram… taxes boutta hit… I ain’t got time for all that shit. All these fake folks gon’ try act like they always been on (smh).
"Two double cheeseburgers with Mac sauce, a sweet tea, some cookies, and a large fry.","Two double cheeseburgers wit’ Mac sauce, a sweet tea, some cookies, an’ a large fry."
I need to bring two of my grades up to 93s so I won’t have to take any exams!,I gotta get two of my grades up to 93 so I ain’t gotta take no exams!
"People always say they want a relationship, and they know very well they're not ready for that.","Folks always talkin’ ‘bout they want a relationship, knowin’ good and well they ain’t ready for all that."
"""@therealSpaceman Hey, do you know of any go-go studios around Hillcrest or Temple Hills besides Self-Made?""","@therealSpaceman Ay, you know any go-go studios ’round Hillcrest or Temple Hills besides Self-Made?"
@MizzTwerksum someone has been messaging me on Facebook and I just want to know if it’s you.,@MizzTwerksum somebody been hittin’ me up on Facebook and I just wanna know if that’s you.
@MizzTwerksum You all know these guys are going to blow up that number. Pretty ladies. I’m laughing so hard; they’re so excited right now.,@MizzTwerksum Y’all already know they finna blow that number up. Pretty ladies. I’m weak; they hype as hell right now.
"@MizzTwerksum so when a man does get to have sex with me, he’s about to go crazy because loyal sex is the best sex","@MizzTwerksum so when a dude finally get to smash, he gon’ lose his mind cuz that loyal sex hit different"
"I have to stay consistent—people know they like the sound! And if the woman is curvy, I’m going to have sex with her!  d-_-b #gotti voice","I gotta stay consistent—folks know they feelin’ the sound! And if the woman thick, I’ma smash! d-_-b #gotti voice"
It’s boring as hell! I want to go back to sleep! Or cuddle! -_- People aren’t interested though!,"This so damn boring! I just wanna go back to sleep or cuddle up! Smh, folks ain’t even interested though!"
"@The_Real_Tamera Well, I'm just going to relax until she texts me because this isn't right!","@The_Real_Tamera Well, I’ma just chill till she hit me up, ’cause this ain’t right!"
"I think she’s still into women, but I don’t really care—you’re not mine.","I think she still messin’ with women, but I don’t really care—you ain’t mine."
"I'm upset because Neil's call didn't come through. As soon as I wake up, I'm going to put money on the phone.","I’m mad ’cause Neil’s call ain’t come through. Soon as I wake up, I’ma put some money on the phone."
@FlyASSBWord @DA_MONEYGOTME And she definitely said what she had to say. #Period Now who’s going to do something to me or her?,@FlyASSBWord @DA_MONEYGOTME And she most def said what she had to say. #Period Now who finna do somethin to me or her?
"My grandma is trying to get me to carry these groceries, and she knows I can’t carry that heavy stuff. But I’ll be back later, I guess! And we’ve been knowing what’s going on.","My grandma tryna get me to carry these groceries, and she know I can’t carry all that heavy stuff. But I’ma be back later, I guess! And we been knew what’s goin on."
"I’m with it, and I was ready to fight last night, but I’ll see them again. And when I do, it’s on—no more talking.","I’m wit it, and I was ready to throw down last night, but I’ma see them again. And when I do, it’s on—ain’t gon’ be no more talkin’."
Where are all the real men? I can't stand these guys who put their girlfriends before their children.,Where all the real men at? I can’t stand these dudes who put they girl before they kids.
"@DrRAVernon, I'll see you at church on Wednesday. I will be doing a double on Saturday and Sunday.","@DrRAVernon, I’ma see you at church on Wednesday. I’ma be doin’ a double on Saturday and Sunday."
"I could say that if I had a chance, I would go back and fix my life to make it better, but the scars that show are mistakes that I will learn from.","I could say if I had the chance, I’d go back an’ fix my life to make it better, but the scars you see just mistakes I’ma learn from."
"Throughout life, you will meet many people, but the ones who remain are the ones who truly stay.","All through life, you gon’ meet a lotta people, but the ones who stick around the most is the ones who really stay."
It’s a good thing I got all my CRN numbers earlier; I was in and out. Now I just need to get overrides.,Good thing I got all my CRN numbers early; I was in and out. Now I just gotta get them overrides.
"It’s a dance I’m going to do in the club next time I go, just because I’m a silly person, lol, and everyone will be doing it by the time the club closes, lol. #I’mNotLying","That’s a dance I’ma do next time I hit the club, just ‘cause I’m goofy like that, lol, and watch—everybody gon’ be doin’ it by the time the club close, lol. #IonEvenBeLyin"
You have to be careful about what you say and who you talk to because people are quick to screenshot you these days.,"You gotta watch what you say and who you talk to, ’cause folks quick to screenshot you these days."
I just realized that was Meagan Good at the ice cream truck on Friday with her fine self!,"I just peeped that was Meagan Good at the ice cream truck on Friday, lookin’ all fine!"
"Love and Basketball is a good movie, but it makes women act out of character. Not everyone can have that kind of relationship—crazy girls, haha.","Love & Basketball a good movie, but it got women actin outta character. Not everybody can have a relationship like that—these crazy girls, lol."
"Some girls are very unattractive but take really beautiful pictures, which leaves a guy completely confused...","Some girls ain’t all that cute in real life but be lookin’ fine as hell in they pictures, got a dude all kinds of confused..."
"""I wish I had someone I could tell anything to, because right now I really need that.""","Wish I had somebody I could tell anything to, ’cause I really need that right now."
I love buying my cookies in Broadview because they’re much cheaper than out west.,I love gettin’ my cookies in Broadview ‘cause they way cheaper than out west.
"This guy is going to ask me if I’m on birth control because he sees a lot of movement going on, shaking my head.","This dude really gon’ ask me if I’m on birth control just ‘cause he see all this movement, smh."
"Someone who worked to get to Disneyland received it, but someone who didn’t work for it got it anyway! Preach, Bishop @TheMountBishop","Somebody who put in the work to get to Disneyland got it, but somebody who ain’t even work for it got it anyway! Say that, Bishop @TheMountBishop"
"LOL... hacking Bae's Twitter, she loves this freak... On that note, off to sleep. :-)","LOL... hackin Bae Twitter, she love this freak... On that note, I'm out, bout to get some sleep. :-)"
Do not worry about what they think of you; only care about how much they respect you.,Don’t worry ’bout what they think ’bout you; just care ’bout how much they respect you.
That awkward moment when you look under your bed and there really is a monster.,"That awkward moment when you look under ya bed and for real, there’s actually a monster."
That awkward moment when you realize someone was actually home the entire time you were singing at the top of your lungs.,That awkward moment when you realize somebody was home the whole time you was singin’ at the top of your lungs.
People are always hating. They always have something to say. They never like to give credit and are always trying to put you down. STILL I STAND.,Folks always hatin’. They always got somethin’ to say. They never wanna give credit and always tryna bring you down. STILL I STAND.
"When you get hurt so much, it becomes hard for you to love and trust again. <<<<<","When you get hurt so much, it get hard to love and trust again."
"""@_iiLoveMYmommy: Keep me silent, DJ. I hope you aren’t talking about my mom. I’m laughing. She did it twice. I was cracking up.""","""@_iiLoveMYmommy: Keep me quiet, DJ. I hope you ain’t talkin’ ’bout my mama. I’m hollerin’. She did it twice. I was weak."""
"If you are extremely skinny, you have no reason to try to go on a diet. What are you trying to lose? Your life?","If you already mad skinny, why you tryna go on a diet for? What you tryna lose, yo life?"
Women are like condoms; they spend more time in your wallet than being used.,Women be like condoms; they stay in your wallet more than you use ’em.
"You need to pray, because you let anyone sleep with you. Forget these women—they belong to anyone.","You needa pray, ’cause you just let anybody sleep wit you. Forget these women—they for everybody."
"You’re acting foolish with your taxes. But when April comes around, you’re back to relaxing.","You actin’ a fool wit’ yo taxes. But soon as April come ‘round, you right back chillin’."
"I'm not criticizing Juelz, but God Willin sounds way too similar to Lord Willin by Clipse.","I ain’t tryna come for Juelz, but God Willin sound way too much like Lord Willin by Clipse."
"I don't mind salads, but spending my money on one instead of fatty food is really difficult, lol.","I don't really mind salads, but spendin' my money on one instead of some greasy food be real hard, lol."
"It took some truly selfless white people to make that happen. (Uh oh. You're not used to hearing that, are you?)","It took some real selfless white folks to make that happen. (Uh oh. You ain’t used to hearin’ that, huh?)"
Nicki is annoying. She should appreciate being in the presence of the legend that is Mariah Carey.,Nicki be gettin’ on my nerves. She need to be grateful she even in the presence of a legend like Mariah Carey.
"Does anyone else hear Boozer say, ""Give me that,"" every time he grabs a rebound? Lol.","Anybody else hear Boozer be like, ""Gimme that,"" every time he snatch a rebound? Lol."
Ebony is not her name. That pause was extremely long. And that is not a man.,Ebony ain’t her name. That pause was mad long. And that ain’t no man.
"So... The Pistons, Wizards, 76ers, Clippers, Hawks, and now the Pelicans all wear red and blue? That's so lame.","So... The Pistons, Wizards, 76ers, Clippers, Hawks, and now the Pelicans all rockin red and blue? That’s mad lame."
I dislike @akeeME954 for having this #TwerkBowl with me while we’re out of town. It’s alright though. Last year’s birthday events were *silent head nod* lol.,I can’t stand @akeeME954 for got me doin’ this #TwerkBowl wit’ her while we outta town. But it’s cool tho. Last year’s birthday moves was *silent head nod* lol.
I can't wait until Allyson gets a boyfriend so she can stop being so negative toward everyone.,I can't wait till Allyson get herself a man so she can stop actin' so negative toward everybody.
"@gotstyles @pizzahut That was disgusting. I was just about to go there for dinner, too.","@gotstyles @pizzahut That was nasty. I was just ’bout to go up there for dinner, too."
"""Sweetheart, come my way; you sure look good to me. Now, would you please come my way?""","Baby, come on over here; you look real good to me. So, why don’t you come my way?"
"@imTYRA_BITCH: If you're squinting your eyes and making strange faces, that's automatically gay in my opinion.","@imTYRA_BITCH: If you squintin’ yo eyes and makin’ all them funny faces, that’s automatically gay to me."
Seeking a reliable roommate who pays bills on time! Planning to move at the end of February or the beginning of March. Message me if interested.,Lookin’ for a reliable roommate who pay they bills on time! Tryna move end of February or start of March. Hit me up if you interested.
"I miss him so much. Every time he crosses my mind, I just turn my thoughts to God. It helps a lot.","I miss him so much. Every time he cross my mind, I just turn my thoughts to God. It help a lot."
"@Eli_sha_beth No, you went too far. I don't joke around when people talk about her. #FallBack","@Eli_sha_beth Nah, you went too far. I don’t play when folks talkin’ bout her. #FallBack"
"""@Itsonly_bea my mother gave that ‘Do you want me to kill you now or let your father kill you later?’ look.""",@Itsonly_bea my mama hit me wit that “You want me to kill you now or let yo daddy handle it later?” look.
"@That_Kid_K3nny you foolish idiot, you look like Trinidad James and Chief Keef combined into one person.","@That_Kid_K3nny you a whole fool, lookin like Trinidad James and Chief Keef put together."
"""Even though I'm not your man and you're not my girl, I'm going to call you my #Shawty.""","Even tho I ain’t your man and you ain’t my girl, I’ma still call you my #Shawty."
Shout out to the man above for waking me up this morning and every other morning!,Shoutout to the man upstairs for wakin’ me up this mornin’ and every other mornin’!
"""She said please, have mercy on me, have mercy on me, let me fall out of love before you sleep with her.""","She said please, have mercy on me, have mercy on me, let me fall outta love before you lay up with her."
"Come on now, I always have my ex coming back— not this time. I love my boyfriend Fran. You won’t ruin this one. :-)","Come on now, my ex always tryna come back— not this time. I love my man Fran. You ain’t messin’ this one up. :-)"
"""I know how to make cocaine; I just fell in love with a Cuban woman! I just left Colombia—Hector and I are always making bricks!""",I know how ta make cocaine; I just fell in love wit a Cuban woman! I just left Colombia—me an Hector always makin bricks!
I have so much money that it doesn't make any sense anymore; I'm at the point where I can't get any more.,I got so much money it don't even make sense no more; I'm at the point where I can't even get no more.
"Lol, were you all trying to jump me at the movies? Lol, next time just stop talking and hit me already. I promise you won’t be jumping anyone anymore. :)","Lol, y’all was really tryna jump me at the movies? Lol, next time just stop talkin’ and swing already. I promise you ain’t gon’ be jumpin’ nobody no more. :)"
"@_ls2xxx Lol, yes, I always have money and I’ll just get a woman to do it for free! Haha","@_ls2xxx Lol, you already know I always got money and I’ma just get a woman to do it for free! Haha"
I don't have any problems with any of my exes; I just wish the best for them.,I ain't got no problems with none of my exes; I just wish them the best.
"People aren’t wearing their Breds because of what others might say... lol Forget all of you, I’ll wear my shoes whenever I want!","Folk ain’t rockin they Breds ’cause they worried ’bout what people gon’ say... lol Man, forget all y’all, I’ma wear my shoes whenever I feel like it!"
All I hear is bad news. I don’t have any way out to relieve me right now. I’m feeling weird.,All I hear is bad news. Ain’t got no way out to help me right now. I’m feelin’ off.
"Looking like a wealthy man gliding past you guys—that’s one thing about me, I have never been a coward. #3200 Free Lil Red aka Lil Blue","Lookin like a rich man slidin past y’all—that’s one thing bout me, I ain’t never been no coward. #3200 Free Lil Red aka Lil Blue"
One hundred people are trying to kill me and I’m not dead yet—triple blessed. Free Red.,A hunnid folks tryna take me out and I still ain’t gone—triple blessed. Free Red.
"Don’t let @5150Mit keep it. He can’t keep it himself, lol. But you’re slacking, cousin. @keetta_wild","Don’t let @5150Mit hold on to it. He can’t even keep it his damn self, lol. But you slippin’, cuz. @keetta_wild"
"@_MyPrettyMoneyy @5150Mit Lol, I think so too because Detrick is going to run first, for real.","@_MyPrettyMoneyy @5150Mit Lol, I think so too cuz Detrick gon be the first one runnin, fr."
It’s just funny to me how people just talk down on LGBT and don’t know they are people with feelings just like them! #FuckingIrritating,It’s just wild to me how folks be talkin’ down on LGBT and don’t even realize they people with feelings just like them! #FuckingIrritating
"""@Lizblacknyc @LoriCherise From WBLS to WLIB 1190 AM – I'm supporting my friend LIZ BLACK! SHE REALLY OWNS NEW YORK CITY!!!""",@Lizblacknyc @LoriCherise From WBLS to WLIB 1190 AM – I’m ridin’ wit my girl LIZ BLACK! SHE REALLY RUN THIS CITY!!!
"Well, my mom and stepdad are cooking! I’m just chilling and texting my bestie… so I’m going to tweet until then. :-)","Aight, my mama and stepdad in there cookin’! I’m just chillin, textin my bestie… so I’ma be tweetin till then. :-)"
"@blairangela Why did you make your profile private? Over the past hour or so, I wanted to retweet at least three of your posts :(",@blairangela Why you make ya profile private? I been tryna retweet at least three of yo posts in the last hour :(
@MsMyaG lol Just call him Kaep... You can pretty much spell the rest by sounding it out... lol,@MsMyaG lol Just call him Kaep... You can pretty much spell the rest how it sound... lol
"People are always running across the highway by the Benning Road exit and stuff... I really hate 295, seriously, lol.","Folks always runnin’ ‘cross the highway by the Benning Road exit and all that… I swear I can’t stand 295, fr, lol."
"There’s no telling what you’ll find on the ramps of 295 at night… an inflated air mattress sitting beside an old King-size teddy bear from Six Flags and stuff, lol.","Ain’t no tellin what you gon’ see on them 295 ramps at night… a blowed-up air mattress chillin next to some old King-size teddy bear from Six Flags and all kinda stuff, lol."
@NICKIMINAJ I just want to let you know... You’re the reason I wanted to rap and you’re my inspiration :),@NICKIMINAJ just wanna let you know... you the reason I wanted to rap and you my inspiration :)
"Well, I can't say I didn't see this coming—Kobe and Dwight almost had a fight.","Welp, can’t say I ain’t see this comin’—Kobe and Dwight damn near got into it."
@SuaveKeYz @sammyd24 @princssphara Why did they confirm there were three shooters and then say there was only one? Why did the shooter have his brother’s school ID when he did?,"@SuaveKeYz @sammyd24 @princssphara How come they said it was three shooters at first, then turned around and said it was just one? And why he got his brother’s school ID on him like that?"
The show has been uninteresting since it stopped airing on channel 11. I don’t know why they gave it another season.,The show been boring ever since it stopped coming on channel 11. I don’t even know why they gave it another season.
"Wow, I really want to slap the hell out of D’Antoni. I’ve never hated a coach this much. This jerk has Pau Gasol coming off the bench for Earl Clark? I’m done.","Man, I swear I wanna slap the hell outta D’Antoni. Ain’t never hated a coach this much. This fool got Pau Gasol comin’ off the bench for Earl Clark? I’m done."
@Mr_FatSax Steve Nash just got exposed by Hinrich like he does every night. They don't play consistent defense and the coach is a complete idiot.,@Mr_FatSax Steve Nash just got put on blast by Hinrich like he do every night. They don’t play no real defense and the coach straight up dumb.
LeBron gets criticized whether he takes the shot and misses or makes the pass—he can't win.,LeBron gettin’ criticized no matter if he take the shot an’ miss or pass it—he can’t win.
"Allen Iverson is one of my favorite players ever, but you need to relax. Why are the Texas Legends calling him to play in the D-League?","Allen Iverson one of my favorite players ever, but you needa chill. Why Texas Legends hittin’ him up to play in the D-League?"
"I’m tired of watching them lose lead after lead, game after game. There’s no way they’ll get into the playoffs with inconsistency like this.","I’m tired of watchin’ them lose lead after lead, game after game. Ain’t no way they gettin’ in the playoffs bein’ this inconsistent."
I don’t even brake when I’m backing up; I’ll swerve on someone if he’s acting up. ;-),I don’t even hit the brakes when I’m backin’ up; I’ma swerve on somebody if he actin’ up. ;-)
"@Bella_LOUD So, what do you know, what's up? Are you still involved with it? What's going on, Buzz? Are you alright?","@Bella_LOUD So, what you know, what’s good? You still messin’ with it? What’s goin’ on, Buzz? You aight?"
@AllieBJones_ got broken up with on Christmas Eve so her boyfriend wouldn't have to buy her a Christmas present.,@AllieBJones_ got broke up with on Christmas Eve so her man ain’t have to buy her no Christmas present.
"I think he’s about to get beaten up, because baby, I don’t have time for this!","I think he ’bout to get beat up, ’cause baby, I ain’t got time for this!"
I suppose this has been a long time coming. What else is there to do but go that way?,I guess this been a long time comin’. What else we gon’ do but go that way?
"That's okay because when things get serious, I'm going all in like a poker game—there's no just walking away. Know that. #WelcomeToMyWorld","That’s cool, ’cause when stuff get real, I’m goin’ all in like it’s poker—ain’t no just walkin’ away. Believe that. #WelcomeToMyWorld"
"I was trying to avoid ending up like this, but I guess it is what it is. #GoodGirlsAlwaysFinishLast","I was tryna not end up like this, but I guess it is what it is. #GoodGirlsAlwaysFinishLast"
"@Mrs_Tmack4Life My phone died, but I'll text you when my charger gets here.","@Mrs_Tmack4Life My phone died, but I’ma hit you up when my charger get here."
"When overweight people cry, it's kind of sad because, well, I don't know.","When big folks be cryin, it’s kinda sad cuz, well, I’on even know."
"Yes, it is a good morning. Do you know why? Because Jesus woke us up. Boom! Hello! I love Him! Do you?","Yeah, it’s a good mornin’. You know why? ‘Cause Jesus woke us up. Boom! Hey now! I love Him! You do too?"
"Wow. So if I call about an abused animal, I get a free jacket and tote bag?","Wow. So if I call bout a abused animal, I get a free jacket and a tote bag?"
I want something like chips or maybe noodles . . . I don't know.,I want somethin’ like some chips or maybe some noodles… I don’t even know.
"@JonathanDaley4 Umm. No, it doesn’t, lol. Are you actually gay, or did you just say that?","@JonathanDaley4 Umm. Nah, it don’t, lol. You really gay, or you just sayin’ that?"
I always eat the little crumbs at the bottom of the ramen noodle packet. Lol,I always eat them lil crumbs at the bottom of the ramen noodle pack. Lol
"""Oh, I thought they had red Solo cups. I was about to say, they're getting really hyped up in the elevator!""","Oh, I thought they had them red Solo cups. I was finna say, they really turnin’ up in that elevator!"
"Because her eyes, and those hips, and that ass don’t compare at all.","Cuz her eyes, and them hips, and that ass don’t even compare."
"@CALL_ME_SUBWAY Wow, you can't read either? I said good night. Lol, and I was just playing.","@CALL_ME_SUBWAY Wow, you can't read neither? I said good night. Lol, and I was just playin."
"@kissmyashy_knee Shoot, I almost threw up myself watching it, lol. These women have really been acting out lately!","@kissmyashy_knee Man, I damn near threw up watchin’ it my damn self, lol. These women really been wildin’ lately!"
God knows I need that good guidance. I'm blessed now and I'm going to keep my head up and work harder.,God know I need that good guidance. I'm blessed right now and I'm gon’ keep my head up an’ work even harder.
"I remember, boy, after we kissed, all I could think about was those lips. :)","I remember, boy, after we kissed, all I could think ’bout was them lips. :)"
"@3_Loyal If I come on Friday, I'm not marching because eventually I have to go to work.","@3_Loyal If I come Friday, I ain’t marchin’ cuz I gotta go to work later."
"""@KiaF73 Wait, they're saying 'Es'? So the word is plural? Quida’s dumb. I’m only one person.""","@KiaF73 Hold up, they sayin’ “Es”? So it’s plural now? Quida dumb as hell. I’m just one person."
@KiaF73 Almost. About an hour left. We took a different route than we did when we went before.,@KiaF73 Almost. Got like a hour left. We took a different way than we did last time.
"No, I don't want to settle, even if your love is the best for me. #DonTripp","Nah, I ain’t tryna settle, even if yo’ love the best for me. #DonTripp"
"Quick game. The first person who can name the province where I grew up will receive a free MP3 of my new single, ""Lock and Load.""","Quick game. First one who can name the province I grew up in gon’ get a free MP3 of my new single, ""Lock and Load."""
"Kendrick Lamar is on the cover of the magazine looking really attractive, seriously.","Kendrick Lamar on the cover of the magazine lookin’ real good, fr."
"I left school early and went to get my nails done, lol... well, I kind of got kicked out.","I dipped outta school early and went to get my nails done, lol... well, lowkey I got kicked out."
"Why are these guys just in their feelings, about to cut people off... including the main guy, forget it!","Why these dudes all up in they feelings, bout to cut folks off... even the main dude, man forget it!"
"I have a thing for you, baby, you know. I don’t want to take it slow—I want to get to know you.","I got a thing for you, baby, you already know. I ain’t tryna take it slow—I wanna get to know you."
"I'm about to finish this bowl of cereal, and then I'm going to take a nap. After that, I'm heading to the gym. #Work","I’m ’bout to finish this bowl of cereal, then I’ma take a nap. After that, I’m headed to the gym. #Work"
"Man, I was supposed to be asleep at 11. It’s almost 1:30, shaking my head. I’m out of here, goodnight.","Man, I was s’posed to be sleep at 11. It’s damn near 1:30, smh. I’m out, goodnight."
@_MollyBadAzz_ I really liked that American flag coat you were wearing yesterday at school though...,@_MollyBadAzz_ I was really feelin’ that American flag coat you had on at school yesterday tho...
I love things that have the American flag design on them; that stuff seems so official to me.,I love stuff wit the American flag on it; that kinda thing just seem real official to me.
"""@RepBROOKElyn when you ask me for some, I give you four days—that's some, 1 2 3 4 lol""","@RepBROOKElyn when you ask me for some, I give you four days—thass some, 1 2 3 4 lol"
"It's crazy how the one person you love so much can get on your nerves the most, shaking my head...","It’s wild how the one you love the most be the main one gettin’ on your nerves, smh…"
"Man, I just received about six text messages from three hours ago. Shaking my head, what is going on?","Mane, I just got like six texts from three hours ago. Smh, what’s goin on?"
"I'm not even going to say who I want to win because it never seems to come true, shaking my head, so I'm going to keep my mouth shut, laughing.","I ain’t even gon’ say who I want to win ’cause it never come true, smh, so I’ma just keep my mouth shut, lol."
"@Tatiifaith_ lol what are you talking about, crazy lol, but I’m about to text you now though...","@Tatiifaith_ lol what you talmbout, you wildin lol, but I’ma text you now tho..."
"I have a really boring name—Gregory Morrison, haha—but I still love it though.","My name plain as hell—Gregory Morrison, lol—but I still love it tho."
My brother just finished cooking... and the only reason he did that was because he knew he would have the munchies after he smoked lol.,My brother just got done cookin’... and the only reason he did that was ’cause he knew he was gon’ have the munchies after he smoked lol.
"@miss_tanay  Man, I was talking about a massive massage lol, but cool, I see where we are now...","@miss_tanay  Man, I was talkin’ bout a big ol’ massage lol, but aight, I see where we at now..."
"If there is a problem in your relationship, don't take it to a social website. Tell your boyfriend or girlfriend what is really going on. #ForgetTheNonsense","If somethin’ wrong in your relationship, don’t be runnin’ to social media wit’ it. Go on and tell your man or your girl what’s really goin’ on. #ForgetTheNonsense"
"People are lucky I have kids... Yeah, fuck you. I know you’re watching my tweets, but guess what? I seriously don’t give a damn.","Folks lucky I got kids... Yeah, fuck you. I know you watchin’ my tweets, but guess what? I really don’t give a damn."
@x_dopeeee you said you were going to cut a lot of people. Just make sure I make the practice team.,@x_dopeeee you said you was gon’ cut a lotta folks. Just make sure I make the practice squad.
I swear Wendy's has the best chicken nuggets—you can eat them with or without sauce and they're still amazing.,I swear Wendy’s got the best chicken nuggets—you can eat ’em with or without sauce and they still fire.
"The number of times my phone went off last night, I thought I’d be able to relax this afternoon. #thinkagain","The way my phone kept goin’ off last night, I just knew I was gon’ be able to chill this afternoon. #thinkagain"
"@Christina_Axo lol yeah yeah yeah, it's free, you're a guest. Abandon me, it's fine lol","@Christina_Axo lol yeah yeah yeah, it’s free, you a guest. Go head an leave me, it’s cool lol"
"Gun on the floor, pistol on the couch. I’m wealthy in the neighborhood, so I’ve never had a bank account.","Gun on the flo’, pistol on the couch. I’m rich in the hood, so I ain’t never had no bank account."
I can't stand these fake people who only contact you when they want something. Shaking my head.,I can't stand these fake folks who only hit you up when they want somethin’. Smh.
I just rejected him; it's only because I already have a boyfriend whom I love.,I just curved him; it’s only ’cause I already got a man I love.
"""@ImTheONIFC: When I move to Amsterdam, I’m going to convince @Do_OBiEz_dudE to come with me... and smoke some of that strong Amsterdam marijuana.""","""@ImTheONIFC: When I move to Amsterdam, I’ma try get @Do_OBiEz_dudE to roll wit me... and smoke some of that loud they got out there."""
Inside the cup is pink—like a vagina from Strokers! I have a bankroll on me like I’m going to play poker. #TFB,Inside the cup pink—look just like a coochie from Strokers! I got a bankroll on me like I’m ’bout to play poker. #TFB
Shout out to these broke women on Twitter all day with nothing better to do with their lives.,Shoutout to these broke ass women on here all day ain’t got nothin better to do wit they lives.
Thank the man above for putting me here! Last of the real ones! They don't make people like us anymore. #TFB,Gotta thank the man upstairs for puttin’ me here! Last of a real breed! Folks ain’t built like us no more. #TFB
"Juvenile has declined so much. I’m listening to this new mixtape like, what is this guy talking about?","Juvenile done fell off so bad. I’m sittin’ here listenin’ to this new mixtape like, what he even talkin’ bout?"
Juvenile is overreacting; he needs to go back to whatever he was doing before.,Juvenile doin’ too much; he need to go back to whatever he was doin’ before.
Forget how big a woman’s butt is—how much money does she have? #TFB,Forget how big a woman booty is—how much money she got? #TFB
I promise to never have sex with an unemployed woman ever again in my life. I don’t like women who just sit around doing nothing all day. #TFB,I swear I ain’t messin’ with no unemployed woman ever again in my life. I don’t like women who just be sittin’ around doin’ nothin’ all day. #TFB
"People say, “No paycheck, no clothes,” but I have those new Jordans though. #FOH! #TFB","Folk be sayin’, “No check, no clothes,” but I still got them new Jordans tho. #FOH #TFB"
Shout out to these lame guys out here trying to be best friends with these women just to have sex with them.,Shoutout to these corny dudes out here tryna be best friends with these women just so they can smash.
"Fake women don’t like me because I expose them! Forget your nonsense, you coward. #TFB","Fake females don’t like me ’cause I be exposin’ ’em! Miss me wit’ that nonsense, you a whole coward. #TFB"
"Lol, I might as well. @Pretty_as_ke21: I think I should get some money from him while he’s in this generous mood.","Lol, I might as well. @Pretty_as_ke21: Ion gon’ lie, I should get some money from him while he in this generous mood."
They had better not let the #Broncos score on this drive or it’s going to be over early.,They betta not let the #Broncos score on this drive or it gon’ be over real quick.
"I left home when I was 12 and haven’t gotten any rest since! If I ever lie, then let those .40s hit me in my chest.","I left the crib when I was 12 and ain’t got no rest since! If I ever lie, let them .40s hit me in my chest."
"That hating behavior will only get you so far! Then you turn around and look around, and there you are. #TFB","That hatin’ gon’ only get you so far! Then you turn ‘round and look ‘round, and there you is. #TFB"
"""@iPiinkyy haha! No, I haven’t smoked in almost a year, but this was like four years ago, silly.""","@iPiinkyy lol! Nah, I ain’t smoked in almost a year, but this was like four years ago, silly."
"Lol, yep! @mzkettababii: @sliiick_ralph Lol, I guess I have that effect on people... *flips hair* Lmao","Lol, yup! @mzkettababii: @sliiick_ralph Lol, guess I just got it like that... *flips hair* Lmao"
"Yeah, something must be wrong with that guy. I mean, what is there not to like? @beautiful4u88: @sliiick_ralph I know a few who don't.","Yeah, somethin’ gotta be wrong wit that dude. I mean, what’s not to like? @beautiful4u88: @sliiick_ralph I know a few who don’t."
The referees won that game for the 49ers; we had them beat fair and square.,The refs gave that game to the 49ers; we had ’em beat fair and square.
"If you know about football, then you know that the personal foul called against us that gave the 49ers 15 yards wasn’t called when they hit Matt Ryan. #TFB","If you know football, then you know that personal foul they called on us givin’ the 49ers 15 yards ain’t get called when they hit Matt Ryan. #TFB"
I’m extremely upset right now! I waited all week just to be cheated by the referees. #TFB,I’m real mad right now! Been waitin’ all week just for the refs to cheat us. #TFB
"The Body, Cheyenne Jacobs, Gizelle, Gemini, just to name a few. @LoveMyWetWet_: @ShouldaSeenDatB @sliiick_ralph What’s your favorite?","The Body, Cheyenne Jacobs, Gizelle, Gemini, just to name a few. @LoveMyWetWet_: @ShouldaSeenDatB @sliiick_ralph Which one you rockin’ wit?"
